"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"GPS Longitudinal Acceleration"	"Throttle Position"	"Longitudinal Acceleration"	"Latitude"	"GPS Lateral Acceleration"	"Longitude"	"Lateral Acceleration"	"GPS Distance"	"Number of Satellites"	"GPS Speed"	"RPM"	"Heading"
2021-05-21	14:41:00	4	569000000000	80342068535	0.070862	0.000000	0.090000	40.580835	-1.060654	-112.380133	1.020000	16615.701657	18.000000	107.200000	0.000000	282.400000
2021-05-21	14:41:00	4	569100000000	80442068535	0.170068	0.000000	0.090000	40.580840	-1.065601	-112.380168	1.010000	16618.687497	18.000000	107.700000	0.000000	280.400000
2021-05-21	14:41:00	4	569200000000	80542068535	0.198413	0.000000	0.100000	40.580844	-1.045714	-112.380203	1.030000	16621.689290	18.000000	108.400000	0.000000	278.400000
2021-05-21	14:41:00	4	569300000000	80642068535	0.113379	0.000000	0.090000	40.580848	-0.971508	-112.380239	1.000000	16624.708644	18.000000	109.100000	0.000000	276.500000
2021-05-21	14:41:00	4	569400000000	80742068535	0.099206	0.000000	0.080000	40.580850	-0.945387	-112.380274	1.010000	16627.740428	18.000000	109.200000	0.000000	274.800000
2021-05-21	14:41:00	4	569500000000	80842068535	0.155896	0.000000	0.090000	40.580851	-1.059219	-112.380311	1.010000	16630.784074	19.000000	109.800000	0.000000	273.000000
2021-05-21	14:41:00	4	569600000000	80942068535	0.155896	0.000000	0.080000	40.580852	-1.064043	-112.380347	0.970000	16633.839801	19.000000	110.300000	0.000000	270.900000
2021-05-21	14:41:00	4	569700000000	81042068535	0.141723	0.000000	0.090000	40.580852	-0.905242	-112.380383	0.940000	16636.912602	19.000000	110.900000	0.000000	269.100000
2021-05-21	14:41:00	4	569800000000	81142068535	0.127551	0.000000	0.100000	40.580851	-0.908507	-112.380420	0.950000	16639.997661	19.000000	111.300000	0.000000	267.600000
2021-05-21	14:41:00	4	569900000000	81242068535	0.155896	0.000000	0.090000	40.580849	-0.967896	-112.380457	0.980000	16643.097873	19.000000	111.800000	0.000000	265.800000
2021-05-21	14:41:00	4	570000000000	81342068535	0.155896	0.000000	0.090000	40.580846	-0.945288	-112.380494	0.990000	16646.210745	19.000000	112.400000	0.000000	264.100000
2021-05-21	14:41:00	4	570100000000	81442068535	0.141723	0.000000	0.120000	40.580843	-0.893641	-112.380531	0.980000	16649.339745	19.000000	112.900000	0.000000	262.400000
2021-05-21	14:41:00	4	570200000000	81542068535	0.141723	0.000000	0.130000	40.580838	-0.897598	-112.380569	0.960000	16652.482800	19.000000	113.400000	0.000000	260.900000
2021-05-21	14:41:00	4	570300000000	81642068535	0.127551	0.000000	0.130000	40.580832	-0.901556	-112.380606	0.930000	16655.639536	19.000000	113.900000	0.000000	259.200000
2021-05-21	14:41:00	4	570400000000	81742068535	0.113379	0.000000	0.130000	40.580826	-0.819904	-112.380643	0.920000	16658.809463	19.000000	114.300000	0.000000	257.700000
2021-05-21	14:41:00	4	570500000000	81842068535	0.141723	0.000000	0.140000	40.580820	-0.851145	-112.380679	0.930000	16661.989533	18.000000	114.700000	0.000000	256.300000
2021-05-21	14:41:00	4	570600000000	81942068535	0.155896	0.000000	0.120000	40.580812	-0.912637	-112.380716	0.900000	16665.185105	18.000000	115.300000	0.000000	254.700000
2021-05-21	14:41:00	4	570700000000	82042068535	0.099206	0.000000	0.120000	40.580804	-0.859308	-112.380753	0.890000	16668.392997	18.000000	115.800000	0.000000	253.100000
2021-05-21	14:41:00	4	570800000000	82142068535	0.170068	0.000000	0.130000	40.580795	-0.803406	-112.380790	0.890000	16671.614889	18.000000	116.000000	0.000000	251.700000
2021-05-21	14:41:00	4	570900000000	82242068535	0.198413	0.000000	0.130000	40.580784	-0.781391	-112.380826	0.880000	16674.850212	18.000000	117.000000	0.000000	250.300000
2021-05-21	14:41:00	4	571000000000	82342068535	0.099206	0.000000	0.130000	40.580774	-0.725984	-112.380862	0.860000	16678.104477	18.000000	117.400000	0.000000	249.000000
2021-05-21	14:41:00	4	571100000000	82442068535	0.113379	0.000000	0.130000	40.580763	-0.640499	-112.380898	0.830000	16681.370002	18.000000	117.700000	0.000000	247.800000
2021-05-21	14:41:00	4	571200000000	82542068535	0.042517	0.000000	0.130000	40.580751	-0.672457	-112.380934	0.810000	16684.645422	18.000000	118.200000	0.000000	246.800000
2021-05-21	14:41:00	4	571300000000	82642068535	0.014172	0.000000	0.120000	40.580739	-0.729694	-112.380970	0.780000	16687.925471	18.000000	118.000000	0.000000	245.500000
2021-05-21	14:41:00	4	571400000000	82742068535	-0.028345	0.000000	0.090000	40.580726	-0.555978	-112.381005	0.730000	16691.206848	18.000000	118.300000	0.000000	244.300000
2021-05-21	14:41:00	4	571500000000	82842068535	-0.127551	0.000000	0.040000	40.580713	-0.320521	-112.381040	0.670000	16694.483652	18.000000	117.800000	0.000000	243.600000
2021-05-21	14:41:00	4	571600000000	82942068535	-0.085034	0.000000	0.010000	40.580700	-0.145197	-112.381075	0.600000	16697.751753	17.000000	117.400000	0.000000	243.200000
2021-05-21	14:41:00	4	571700000000	83042068535	-0.028345	0.000000	0.000000	40.580686	-0.028990	-112.381109	0.490000	16701.010683	17.000000	117.200000	0.000000	243.100000
2021-05-21	14:41:00	4	571800000000	83142068535	-0.028345	0.000000	-0.030000	40.580672	0.028990	-112.381144	0.360000	16704.266373	17.000000	117.200000	0.000000	243.100000
2021-05-21	14:41:00	4	571900000000	83242068535	-0.042517	0.000000	-0.020000	40.580659	0.173643	-112.381178	0.230000	16707.518950	17.000000	117.000000	0.000000	243.200000
2021-05-21	14:41:00	4	572000000000	83342068535	-0.014172	0.000000	-0.010000	40.580646	0.289157	-112.381213	0.140000	16710.768054	17.000000	116.900000	0.000000	243.700000
2021-05-21	14:41:00	4	572100000000	83442068535	0.042517	0.000000	0.000000	40.580633	0.346988	-112.381248	0.020000	16714.016021	18.000000	116.900000	0.000000	244.200000
2021-05-21	14:41:00	4	572200000000	83542068535	0.014172	0.000000	0.010000	40.580621	0.521818	-112.381283	-0.090000	16717.267134	18.000000	117.200000	0.000000	244.900000
2021-05-21	14:41:00	4	572300000000	83642068535	0.000000	0.000000	0.010000	40.580609	0.665630	-112.381318	-0.200000	16720.519495	18.000000	117.000000	0.000000	246.000000
2021-05-21	14:41:00	4	572400000000	83742068535	0.099206	0.000000	0.050000	40.580598	0.695757	-112.381353	-0.300000	16723.774480	18.000000	117.200000	0.000000	247.200000
2021-05-21	14:41:00	4	572500000000	83842068535	0.141723	0.000000	0.090000	40.580587	0.727839	-112.381390	-0.380000	16727.037115	18.000000	117.700000	0.000000	248.400000
2021-05-21	14:41:00	4	572600000000	83942068535	0.085034	0.000000	0.120000	40.580576	0.672457	-112.381426	-0.450000	16730.313295	18.000000	118.200000	0.000000	249.700000
2021-05-21	14:41:00	4	572700000000	84042068535	0.042517	0.000000	0.140000	40.580566	0.585240	-112.381463	-0.500000	16733.596846	18.000000	118.300000	0.000000	250.700000
2021-05-21	14:41:00	4	572800000000	84142068535	0.000000	0.000000	0.130000	40.580557	0.820721	-112.381500	-0.580000	16736.885201	18.000000	118.500000	0.000000	251.700000
2021-05-21	14:41:00	4	572900000000	84242068535	0.014172	0.000000	0.130000	40.580549	0.907121	-112.381538	-0.640000	16740.174337	18.000000	118.300000	0.000000	253.500000
2021-05-21	14:41:00	4	573000000000	84342068535	0.099206	0.000000	0.140000	40.580541	0.880086	-112.381575	-0.690000	16743.465701	18.000000	118.600000	0.000000	254.800000
2021-05-21	14:41:00	4	573100000000	84442068535	-0.014172	0.000000	0.100000	40.580534	0.853619	-112.381613	-0.770000	16746.763894	18.000000	119.000000	0.000000	256.500000
2021-05-21	14:41:00	4	573200000000	84542068535	-0.028345	0.000000	0.120000	40.580527	0.732786	-112.381652	-0.770000	16750.062212	18.000000	118.500000	0.000000	257.700000
2021-05-21	14:41:00	4	573300000000	84642068535	-0.028345	0.000000	0.090000	40.580522	0.793413	-112.381690	-0.800000	16753.357867	18.000000	118.800000	0.000000	259.000000
2021-05-21	14:41:00	4	573400000000	84742068535	-0.028345	0.000000	0.090000	40.580517	0.907121	-112.381729	-0.820000	16756.651070	18.000000	118.300000	0.000000	260.400000
2021-05-21	14:41:00	4	573500000000	84842068535	-0.042517	0.000000	0.090000	40.580512	0.968094	-112.381767	-0.830000	16759.940622	18.000000	118.600000	0.000000	262.100000
2021-05-21	14:41:00	4	573600000000	84942068535	-0.085034	0.000000	0.080000	40.580509	0.992384	-112.381806	-0.860000	16763.226490	18.000000	118.000000	0.000000	263.700000
2021-05-21	14:41:00	4	573700000000	85042068535	-0.056689	0.000000	0.060000	40.580507	1.021572	-112.381844	-0.900000	16766.504663	18.000000	118.000000	0.000000	265.500000
2021-05-21	14:41:00	4	573800000000	85142068535	-0.056689	0.000000	0.080000	40.580505	0.872665	-112.381883	-0.920000	16769.776885	18.000000	117.600000	0.000000	267.200000
2021-05-21	14:41:00	4	573900000000	85242068535	0.000000	0.000000	0.060000	40.580505	0.785398	-112.381922	-0.910000	16773.044281	18.000000	117.600000	0.000000	268.500000
2021-05-21	14:41:00	4	574000000000	85342068535	-0.056689	0.000000	0.070000	40.580505	0.901754	-112.381960	-0.890000	16776.309716	18.000000	117.600000	0.000000	269.900000
2021-05-21	14:41:00	4	574100000000	85442068535	-0.056689	0.000000	0.070000	40.580506	1.014646	-112.381999	-0.910000	16779.571169	18.000000	117.200000	0.000000	271.600000
2021-05-21	14:41:00	4	574200000000	85542068535	-0.042517	0.000000	0.080000	40.580508	1.072626	-112.382037	-0.970000	16782.826707	18.000000	117.200000	0.000000	273.400000
2021-05-21	14:41:00	4	574300000000	85642068535	-0.099206	0.000000	0.110000	40.580511	0.954218	-112.382075	-0.930000	16786.077403	18.000000	116.900000	0.000000	275.300000
2021-05-21	14:41:00	4	574400000000	85742068535	0.000000	0.000000	0.100000	40.580515	0.922136	-112.382114	-0.920000	16789.320597	19.000000	116.500000	0.000000	276.700000
2021-05-21	14:41:00	4	574500000000	85842068535	0.056689	0.000000	0.110000	40.580519	1.040965	-112.382152	-0.930000	16792.563042	20.000000	116.900000	0.000000	278.500000
2021-05-21	14:41:00	4	574600000000	85942068535	0.014172	0.000000	0.110000	40.580524	1.012049	-112.382190	-0.910000	16795.809696	20.000000	116.900000	0.000000	280.300000
2021-05-21	14:41:00	4	574700000000	86042068535	0.056689	0.000000	0.110000	40.580531	1.041855	-112.382227	-0.950000	16799.059047	20.000000	117.000000	0.000000	282.000000
2021-05-21	14:41:00	4	574800000000	86142068535	-0.127551	0.000000	0.100000	40.580538	1.015512	-112.382265	-0.970000	16802.310753	20.000000	117.300000	0.000000	283.900000
2021-05-21	14:41:00	4	574900000000	86242068535	-0.155896	0.000000	0.110000	40.580545	1.005123	-112.382302	-0.970000	16805.550645	20.000000	116.100000	0.000000	285.500000
2021-05-21	14:41:00	4	575000000000	86342068535	0.127551	0.000000	0.090000	40.580554	1.005989	-112.382338	-1.000000	16808.782364	20.000000	116.200000	0.000000	287.400000
2021-05-21	14:41:00	4	575100000000	86442068535	0.170068	0.000000	0.140000	40.580564	0.926093	-112.382375	-0.980000	16812.022922	20.000000	117.000000	0.000000	289.000000
2021-05-21	14:41:00	4	575200000000	86542068535	0.113379	0.000000	0.140000	40.580574	0.929260	-112.382411	-0.990000	16815.276560	20.000000	117.400000	0.000000	290.600000
2021-05-21	14:41:00	4	575300000000	86642068535	0.099206	0.000000	0.160000	40.580586	0.932426	-112.382447	-0.970000	16818.543771	20.000000	117.800000	0.000000	292.200000
2021-05-21	14:41:00	4	575400000000	86742068535	0.113379	0.000000	0.160000	40.580597	0.847163	-112.382483	-0.970000	16821.819792	19.000000	118.100000	0.000000	293.800000
2021-05-21	14:41:00	4	575500000000	86842068535	0.141723	0.000000	0.180000	40.580610	0.821413	-112.382518	-0.940000	16825.107687	19.000000	118.600000	0.000000	295.100000
2021-05-21	14:41:00	4	575600000000	86942068535	0.028345	0.000000	0.190000	40.580624	0.824876	-112.382553	-0.890000	16828.407104	19.000000	119.100000	0.000000	296.600000
2021-05-21	14:41:00	4	575700000000	87042068535	0.085034	0.000000	0.190000	40.580638	0.793413	-112.382587	-0.890000	16831.712075	18.000000	118.800000	0.000000	297.900000
2021-05-21	14:41:00	4	575800000000	87142068535	0.240930	0.000000	0.170000	40.580653	0.799423	-112.382622	-0.900000	16835.028781	18.000000	119.700000	0.000000	299.300000
2021-05-21	14:41:00	4	575900000000	87242068535	0.170068	0.000000	0.200000	40.580668	0.804766	-112.382656	-0.870000	16838.362065	18.000000	120.500000	0.000000	300.600000
2021-05-21	14:41:00	4	576000000000	87342068535	0.099206	0.000000	0.200000	40.580684	0.777533	-112.382689	-0.840000	16841.714246	18.000000	120.900000	0.000000	302.000000
2021-05-21	14:41:00	4	576100000000	87442068535	0.155896	0.000000	0.200000	40.580701	0.749483	-112.382723	-0.810000	16845.077106	17.000000	121.200000	0.000000	303.200000
2021-05-21	14:41:00	4	576200000000	87542068535	0.226757	0.000000	0.200000	40.580718	0.784607	-112.382756	-0.820000	16848.457579	18.000000	122.000000	0.000000	304.500000
2021-05-21	14:41:00	4	576300000000	87642068535	0.184240	0.000000	0.190000	40.580736	0.729002	-112.382788	-0.780000	16851.855411	18.000000	122.800000	0.000000	305.800000
2021-05-21	14:41:00	4	576400000000	87742068535	0.155896	0.000000	0.210000	40.580755	0.609975	-112.382821	-0.760000	16855.273108	18.000000	123.300000	0.000000	306.900000
2021-05-21	14:41:00	4	576500000000	87842068535	0.127551	0.000000	0.200000	40.580774	0.582296	-112.382853	-0.750000	16858.705948	17.000000	123.900000	0.000000	307.800000
2021-05-21	14:41:00	4	576600000000	87942068535	0.113379	0.000000	0.210000	40.580793	0.614427	-112.382885	-0.700000	16862.151597	17.000000	124.200000	0.000000	308.800000
2021-05-21	14:41:00	4	576700000000	88042068535	0.198413	0.000000	0.210000	40.580813	0.616901	-112.382916	-0.670000	16865.611157	19.000000	124.700000	0.000000	309.800000
2021-05-21	14:41:00	4	576800000000	88142068535	0.170068	0.000000	0.200000	40.580834	0.590286	-112.382948	-0.650000	16869.085736	19.000000	125.600000	0.000000	310.800000
2021-05-21	14:41:00	4	576900000000	88242068535	0.155896	0.000000	0.200000	40.580855	0.560554	-112.382979	-0.650000	16872.579465	19.000000	125.900000	0.000000	311.700000
2021-05-21	14:41:00	4	577000000000	88342068535	0.099206	0.000000	0.200000	40.580876	0.595455	-112.383009	-0.620000	16876.085979	18.000000	126.700000	0.000000	312.600000
2021-05-21	14:41:00	4	577100000000	88442068535	0.127551	0.000000	0.200000	40.580898	0.594985	-112.383039	-0.590000	16879.605651	19.000000	126.600000	0.000000	313.600000
2021-05-21	14:41:00	4	577200000000	88542068535	0.184240	0.000000	0.200000	40.580921	0.599685	-112.383069	-0.580000	16883.136102	19.000000	127.600000	0.000000	314.500000
2021-05-21	14:41:00	4	577300000000	88642068535	0.099206	0.000000	0.200000	40.580943	0.632732	-112.383098	-0.590000	16886.683595	19.000000	127.900000	0.000000	315.500000
2021-05-21	14:41:00	4	577400000000	88742068535	0.127551	0.000000	0.200000	40.580967	0.634710	-112.383127	-0.600000	16890.242422	18.000000	128.300000	0.000000	316.500000
2021-05-21	14:41:00	4	577500000000	88842068535	0.240930	0.000000	0.200000	40.580991	0.669043	-112.383156	-0.600000	16893.814729	19.000000	128.800000	0.000000	317.500000
2021-05-21	14:41:00	4	577600000000	88942068535	0.085034	0.000000	0.210000	40.581016	0.739589	-112.383184	-0.600000	16897.407484	19.000000	130.000000	0.000000	318.600000
2021-05-21	14:41:00	4	577700000000	89042068535	-0.155896	0.000000	0.200000	40.581041	0.704167	-112.383212	-0.610000	16901.005934	19.000000	129.400000	0.000000	319.800000
2021-05-21	14:41:00	4	577800000000	89142068535	-0.085034	0.000000	0.120000	40.581066	0.669563	-112.383239	-0.620000	16904.594117	19.000000	128.900000	0.000000	320.800000
2021-05-21	14:41:00	4	577900000000	89242068535	-0.113379	0.000000	0.070000	40.581092	0.605325	-112.383265	-0.590000	16908.173315	19.000000	128.800000	0.000000	321.900000
2021-05-21	14:41:00	4	578000000000	89342068535	-0.297619	0.000000	-0.050000	40.581117	0.602035	-112.383290	-0.710000	16911.736436	19.000000	128.100000	0.000000	322.700000
2021-05-21	14:41:00	4	578100000000	89442068535	-0.453515	0.000000	-0.190000	40.581143	0.595455	-112.383315	-0.760000	16915.274736	19.000000	126.700000	0.000000	323.800000
2021-05-21	14:41:00	4	578200000000	89542068535	-0.481859	0.000000	-0.160000	40.581169	0.556101	-112.383339	-0.600000	16918.768720	19.000000	124.900000	0.000000	324.600000
2021-05-21	14:41:00	4	578300000000	89642068535	-0.524376	0.000000	-0.140000	40.581194	0.579476	-112.383362	-0.570000	16922.215203	19.000000	123.300000	0.000000	325.600000
2021-05-21	14:41:00	4	578400000000	89742068535	-0.524376	0.000000	-0.260000	40.581219	0.569607	-112.383384	-0.620000	16925.611150	19.000000	121.200000	0.000000	326.500000
2021-05-21	14:41:00	4	578500000000	89842068535	-0.467687	0.000000	-0.300000	40.581245	0.591671	-112.383405	-0.620000	16928.953599	19.000000	119.600000	0.000000	327.500000
2021-05-21	14:41:00	4	578600000000	89942068535	-0.396825	0.000000	-0.330000	40.581270	0.583261	-112.383426	-0.600000	16932.256728	19.000000	117.900000	0.000000	328.500000
2021-05-21	14:41:00	4	578700000000	90042068535	-0.297619	0.000000	-0.370000	40.581295	0.606710	-112.383445	-0.640000	16935.516371	19.000000	116.800000	0.000000	329.500000
2021-05-21	14:41:00	4	578800000000	90142068535	-0.226757	0.000000	-0.330000	40.581321	0.658803	-112.383464	-0.640000	16938.749805	19.000000	115.800000	0.000000	330.600000
2021-05-21	14:41:00	4	578900000000	90242068535	-0.099206	0.000000	-0.280000	40.581347	0.683884	-112.383482	-0.640000	16941.959220	19.000000	115.200000	0.000000	331.800000
2021-05-21	14:41:00	4	579000000000	90342068535	-0.127551	0.000000	-0.230000	40.581372	0.683291	-112.383499	-0.640000	16945.157867	19.000000	115.100000	0.000000	333.000000
2021-05-21	14:41:00	4	579100000000	90442068535	-0.155896	0.000000	-0.200000	40.581398	0.791632	-112.383516	-0.660000	16948.343543	19.000000	114.300000	0.000000	334.200000
2021-05-21	14:41:00	4	579200000000	90542068535	-0.141723	0.000000	-0.170000	40.581425	0.930546	-112.383531	-0.710000	16951.514623	19.000000	114.000000	0.000000	335.800000
2021-05-21	14:41:00	4	579300000000	90642068535	-0.155896	0.000000	-0.150000	40.581451	0.980882	-112.383545	-0.770000	16954.671430	19.000000	113.300000	0.000000	337.500000
2021-05-21	14:41:00	4	579400000000	90742068535	-0.155896	0.000000	-0.130000	40.581477	1.033272	-112.383559	-0.820000	16957.812172	20.000000	112.900000	0.000000	339.300000
2021-05-21	14:41:00	4	579500000000	90842068535	-0.212585	0.000000	-0.130000	40.581504	1.026865	-112.383570	-0.890000	16960.938919	20.000000	112.200000	0.000000	341.200000
2021-05-21	14:41:00	4	579600000000	90942068535	-0.212585	0.000000	-0.130000	40.581530	1.047099	-112.383582	-0.960000	16964.043254	20.000000	111.400000	0.000000	343.000000
2021-05-21	14:41:00	4	579700000000	91042068535	-0.184240	0.000000	-0.080000	40.581557	1.095284	-112.383591	-0.960000	16967.129667	20.000000	110.700000	0.000000	345.000000
2021-05-21	14:41:00	4	579800000000	91142068535	-0.155896	0.000000	-0.090000	40.581584	1.116581	-112.383600	-0.990000	16970.195546	20.000000	110.100000	0.000000	347.000000
2021-05-21	14:41:00	4	579900000000	91242068535	-0.099206	0.000000	-0.080000	40.581611	1.111510	-112.383607	-1.020000	16973.248868	20.000000	109.600000	0.000000	349.100000
2021-05-21	14:41:00	4	580000000000	91342068535	-0.198413	0.000000	-0.080000	40.581638	1.082421	-112.383612	-1.040000	16976.289266	20.000000	109.400000	0.000000	351.100000
2021-05-21	14:41:00	4	580100000000	91442068535	-0.269274	0.000000	-0.070000	40.581665	1.124076	-112.383617	-1.040000	16979.310255	20.000000	108.200000	0.000000	353.100000
2021-05-21	14:41:00	4	580200000000	91542068535	-0.170068	0.000000	-0.070000	40.581692	1.116803	-112.383620	-1.050000	16982.307404	20.000000	107.500000	0.000000	355.300000
2021-05-21	14:41:00	4	580300000000	91642068535	-0.127551	0.000000	-0.060000	40.581719	1.111609	-112.383621	-1.060000	16985.286457	20.000000	107.000000	0.000000	357.300000
2021-05-21	14:41:00	4	580400000000	91742068535	-0.127551	0.000000	-0.070000	40.581745	1.133821	-112.383622	-1.070000	16988.254124	20.000000	106.600000	0.000000	359.500000
2021-05-21	14:41:00	4	580500000000	91842068535	-0.099206	0.000000	-0.060000	40.581771	1.128503	-112.383621	-1.080000	16991.208191	19.000000	106.100000	0.000000	1.600000
2021-05-21	14:41:00	4	580600000000	91942068535	-0.099206	0.000000	-0.070000	40.581798	1.126376	-112.383619	-1.080000	16994.153212	19.000000	105.900000	0.000000	3.800000
2021-05-21	14:41:00	4	580700000000	92042068535	-0.113379	0.000000	-0.060000	40.581824	1.094987	-112.383616	-1.080000	16997.086921	19.000000	105.400000	0.000000	5.900000
2021-05-21	14:41:00	4	580800000000	92142068535	-0.113379	0.000000	-0.040000	40.581850	1.091870	-112.383611	-1.080000	17000.011208	19.000000	105.100000	0.000000	8.000000
2021-05-21	14:41:00	4	580900000000	92242068535	-0.113379	0.000000	-0.050000	40.581876	1.034929	-112.383606	-1.120000	17002.923677	19.000000	104.600000	0.000000	10.100000
2021-05-21	14:41:00	4	581000000000	92342068535	-0.099206	0.000000	-0.040000	40.581902	1.006162	-112.383599	-1.110000	17005.825312	19.000000	104.300000	0.000000	12.000000
2021-05-21	14:41:00	4	581100000000	92442068535	-0.113379	0.000000	-0.040000	40.581927	1.053703	-112.383591	-1.110000	17008.716814	19.000000	103.900000	0.000000	14.000000
2021-05-21	14:41:00	4	581200000000	92542068535	-0.099206	0.000000	-0.030000	40.581952	1.100849	-112.383582	-1.100000	17011.596954	19.000000	103.500000	0.000000	16.100000
2021-05-21	14:41:00	4	581300000000	92642068535	-0.099206	0.000000	0.020000	40.581977	1.046604	-112.383572	-1.080000	17014.468571	19.000000	103.200000	0.000000	18.300000
2021-05-21	14:41:00	4	581400000000	92742068535	0.000000	0.000000	0.010000	40.582001	0.991692	-112.383560	-1.070000	17017.331328	19.000000	102.800000	0.000000	20.200000
2021-05-21	14:41:00	4	581500000000	92842068535	0.099206	0.000000	0.010000	40.582025	1.046604	-112.383548	-1.090000	17020.194085	19.000000	103.200000	0.000000	22.200000
2021-05-21	14:41:00	4	581600000000	92942068535	0.014172	0.000000	0.010000	40.582049	1.100849	-112.383533	-1.100000	17023.063761	19.000000	103.500000	0.000000	24.300000
2021-05-21	14:41:00	4	581700000000	93042068535	0.014172	0.000000	0.040000	40.582072	1.047619	-112.383518	-1.090000	17025.936008	19.000000	103.300000	0.000000	26.500000
2021-05-21	14:41:00	4	581800000000	93142068535	0.113379	0.000000	0.040000	40.582095	1.050661	-112.383502	-1.110000	17028.810934	19.000000	103.600000	0.000000	28.400000
2021-05-21	14:41:00	4	581900000000	93242068535	0.028345	0.000000	0.050000	40.582118	1.158730	-112.383486	-1.120000	17031.694177	19.000000	104.100000	0.000000	30.600000
2021-05-21	14:41:00	4	582000000000	93342068535	0.070862	0.000000	0.060000	40.582140	1.052689	-112.383468	-1.150000	17034.582294	19.000000	103.800000	0.000000	32.900000
2021-05-21	14:41:00	4	582100000000	93442068535	0.255102	0.000000	0.090000	40.582162	0.957310	-112.383449	-1.120000	17037.481446	19.000000	104.600000	0.000000	34.700000
2021-05-21	14:41:00	4	582200000000	93542068535	0.000000	0.000000	0.100000	40.582183	0.992582	-112.383429	-1.080000	17040.395533	19.000000	105.600000	0.000000	36.600000
2021-05-21	14:41:00	4	582300000000	93642068535	-0.085034	0.000000	0.100000	40.582204	1.009056	-112.383407	-1.070000	17043.313117	19.000000	104.600000	0.000000	38.500000
2021-05-21	14:41:00	4	582400000000	93742068535	0.014172	0.000000	0.090000	40.582224	1.064859	-112.383385	-1.080000	17046.226375	17.000000	105.000000	0.000000	40.500000
2021-05-21	14:41:00	4	582500000000	93842068535	-0.070862	0.000000	0.080000	40.582242	1.113613	-112.383362	-1.090000	17049.137205	17.000000	104.700000	0.000000	42.600000
2021-05-21	14:41:00	4	582600000000	93942068535	-0.070862	0.000000	0.070000	40.582261	1.189031	-112.383338	-1.100000	17052.043190	17.000000	104.500000	0.000000	44.800000
2021-05-21	14:41:00	4	582700000000	94042068535	0.070862	0.000000	0.060000	40.582278	1.108294	-112.383313	-1.140000	17054.943606	17.000000	104.200000	0.000000	47.200000
2021-05-21	14:41:00	4	582800000000	94142068535	0.410998	0.000000	0.050000	40.582295	0.960970	-112.383287	-1.150000	17057.855078	17.000000	105.000000	0.000000	49.100000
2021-05-21	14:41:00	4	582900000000	94242068535	0.170068	0.000000	0.080000	40.582313	1.086156	-112.383260	-1.150000	17060.797569	17.000000	107.100000	0.000000	50.900000
2021-05-21	14:41:00	4	583000000000	94342068535	-0.325964	0.000000	0.110000	40.582328	1.339719	-112.383232	-1.120000	17063.749685	17.000000	106.200000	0.000000	53.200000
2021-05-21	14:41:00	4	583100000000	94442068535	-0.184240	0.000000	0.120000	40.582342	1.347980	-112.383204	-1.140000	17066.684537	18.000000	104.800000	0.000000	56.000000
2021-05-21	14:41:00	4	583200000000	94542068535	-0.127551	0.000000	0.160000	40.582355	1.167635	-112.383175	-1.130000	17069.597215	18.000000	104.900000	0.000000	58.400000
2021-05-21	14:41:00	4	583300000000	94642068535	-0.085034	0.000000	0.170000	40.582367	1.105104	-112.383145	-1.150000	17072.498626	18.000000	103.900000	0.000000	60.500000
2021-05-21	14:41:00	4	583400000000	94742068535	0.000000	0.000000	0.170000	40.582379	1.212554	-112.383115	-1.130000	17075.391257	18.000000	104.300000	0.000000	62.700000
2021-05-21	14:41:00	4	583500000000	94842068535	0.000000	0.000000	0.170000	40.582389	1.285004	-112.383084	-1.120000	17078.283108	17.000000	103.900000	0.000000	65.200000
2021-05-21	14:41:00	4	583600000000	94942068535	0.085034	0.000000	0.180000	40.582398	1.160956	-112.383052	-1.160000	17081.175927	17.000000	104.300000	0.000000	67.700000
2021-05-21	14:41:00	4	583700000000	95042068535	0.085034	0.000000	0.190000	40.582407	1.008091	-112.383020	-1.130000	17084.075927	17.000000	104.500000	0.000000	69.700000
2021-05-21	14:41:00	4	583800000000	95142068535	0.198413	0.000000	0.190000	40.582415	1.089792	-112.382987	-1.100000	17086.985733	17.000000	104.900000	0.000000	71.600000
2021-05-21	14:41:00	4	583900000000	95242068535	0.155896	0.000000	0.180000	40.582422	1.100181	-112.382954	-1.110000	17089.913991	17.000000	105.900000	0.000000	73.900000
2021-05-21	14:41:00	4	584000000000	95342068535	0.085034	0.000000	0.210000	40.582428	0.943903	-112.382920	-1.110000	17092.854684	17.000000	106.000000	0.000000	75.800000
2021-05-21	14:41:00	4	584100000000	95442068535	0.113379	0.000000	0.230000	40.582434	0.948355	-112.382886	-1.010000	17095.807187	17.000000	106.500000	0.000000	77.500000
2021-05-21	14:41:00	4	584200000000	95542068535	0.141723	0.000000	0.250000	40.582438	0.977444	-112.382852	-1.000000	17098.769498	17.000000	106.800000	0.000000	79.400000
2021-05-21	14:41:00	4	584300000000	95642068535	0.170068	0.000000	0.250000	40.582442	0.957260	-112.382817	-1.030000	17101.747526	17.000000	107.500000	0.000000	81.200000
2021-05-21	14:41:00	4	584400000000	95742068535	0.113379	0.000000	0.240000	40.582445	0.854856	-112.382782	-1.010000	17104.738581	17.000000	108.000000	0.000000	83.000000
2021-05-21	14:41:00	4	584500000000	95842068535	0.113379	0.000000	0.230000	40.582447	0.830442	-112.382746	-0.970000	17107.742750	17.000000	108.300000	0.000000	84.400000
