"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Longitude"	"GPS Distance"	"Lateral Acceleration"	"GPS Lateral Acceleration"	"Longitudinal Acceleration"	"Latitude"	"GPS Longitudinal Acceleration"	"GPS Speed"
2021-05-21	13:43:39	2	307800000000	77907086956	-112.379372	9501.564421	-1.069213	-1.072308	0.650718	40.580353	-0.040068	101.728755
2021-05-21	13:43:39	2	307900000000	78007086956	-112.379384	9504.388712	-1.081314	-1.079956	0.639303	40.580377	-0.035441	101.557756
2021-05-21	13:43:39	2	308000000000	78107086956	-112.379398	9507.209024	-1.130797	-1.084889	0.621621	40.580400	-0.025180	101.428755
2021-05-21	13:43:39	2	308100000000	78207086956	-112.379412	9510.026911	-1.170442	-1.085998	0.617133	40.580423	-0.011261	101.417501
2021-05-21	13:43:39	2	308200000000	78307086956	-112.379428	9512.844411	-1.161931	-1.082830	0.632418	40.580446	0.004302	101.442500
2021-05-21	13:43:39	2	308300000000	78407086956	-112.379444	9515.662462	-1.112834	-1.075654	0.645518	40.580468	0.020235	101.467505
2021-05-21	13:43:39	2	308400000000	78507086956	-112.379462	9518.481363	-1.079952	-1.064654	0.630769	40.580489	0.034358	101.492502
2021-05-21	13:43:39	2	308500000000	78607086956	-112.379481	9521.302283	-1.098407	-1.052092	0.604188	40.580511	0.042764	101.641751
2021-05-21	13:43:39	2	308600000000	78707086956	-112.379501	9524.126764	-1.112506	-1.043488	0.611109	40.580531	0.043274	101.769753
2021-05-21	13:43:39	2	308700000000	78807086956	-112.379521	9526.956178	-1.066504	-1.040939	0.655369	40.580551	0.036901	102.009751
2021-05-21	13:43:39	2	308800000000	78907086956	-112.379543	9529.792115	-1.016429	-1.045209	0.692130	40.580571	0.025493	102.309753
2021-05-21	13:43:39	2	308900000000	79007086956	-112.379565	9532.632954	-1.043554	-1.054705	0.699174	40.580590	0.011854	102.329754
2021-05-21	13:43:39	2	309000000000	79107086956	-112.379588	9535.474214	-1.117481	-1.064647	0.700919	40.580608	0.000956	102.229752
2021-05-21	13:43:39	2	309100000000	79207086956	-112.379612	9538.313705	-1.153801	-1.070638	0.719450	40.580625	-0.005035	102.176416
2021-05-21	13:43:39	2	309200000000	79307086956	-112.379637	9541.151747	-1.131971	-1.071977	0.741120	40.580642	-0.006373	102.143086
2021-05-21	13:43:39	2	309300000000	79407086956	-112.379662	9543.988900	-1.084334	-1.069746	0.732759	40.580659	-0.004142	102.109750
2021-05-21	13:43:39	2	309400000000	79507086956	-112.379689	9546.826016	-1.037745	-1.065221	0.685872	40.580674	0.000829	102.169750
2021-05-21	13:43:39	2	309500000000	79607086956	-112.379716	9549.663442	-1.012787	-1.059676	0.638101	40.580689	0.008349	102.129753
2021-05-21	13:43:39	2	309600000000	79707086956	-112.379744	9552.501098	-1.026735	-1.055279	0.635442	40.580703	0.017080	102.169750
2021-05-21	13:43:39	2	309700000000	79807086956	-112.379773	9555.340201	-1.056332	-1.053239	0.680141	40.580716	0.027341	102.269749
2021-05-21	13:43:39	2	309800000000	79907086956	-112.379802	9558.181930	-1.046712	-1.053303	0.729735	40.580729	0.039068	102.369750
2021-05-21	13:43:39	2	309900000000	80007086956	-112.379832	9561.027237	-1.004464	-1.054386	0.744166	40.580741	0.052516	102.539750
2021-05-21	13:43:39	2	310000000000	80107086956	-112.379862	9563.877401	-1.009009	-1.054769	0.724432	40.580752	0.067875	102.739751
2021-05-21	13:43:39	2	310100000000	80207086956	-112.379894	9566.733801	-1.077214	-1.052538	0.699821	40.580763	0.084254	103.009743
2021-05-21	13:43:39	2	310200000000	80307086956	-112.379925	9569.597836	-1.128323	-1.047567	0.688483	40.580772	0.100378	103.309751
2021-05-21	13:43:39	2	310300000000	80407086956	-112.379958	9572.470885	-1.121283	-1.039600	0.689335	40.580781	0.114973	103.679758
2021-05-21	13:43:39	2	310400000000	80507086956	-112.379991	9575.354428	-1.096086	-1.030232	0.701200	40.580790	0.126318	104.079748
2021-05-21	13:43:39	2	310500000000	80607086956	-112.380024	9578.250417	-1.083529	-1.020768	0.721066	40.580797	0.132015	104.613743
2021-05-21	13:43:39	2	310600000000	80707086956	-112.380057	9581.160550	-1.076381	-1.013846	0.739017	40.580803	0.131881	105.144742
2021-05-21	13:43:39	2	310700000000	80807086956	-112.380091	9584.084404	-1.053837	-1.009430	0.752242	40.580809	0.128210	105.575747
2021-05-21	13:43:39	2	310800000000	80907086956	-112.380126	9587.020994	-1.009218	-1.007365	0.759496	40.580814	0.122430	106.044741
2021-05-21	13:43:39	2	310900000000	81007086956	-112.380161	9589.970009	-0.982834	-1.007409	0.748508	40.580818	0.115617	106.475734
2021-05-21	13:43:39	2	311000000000	81107086956	-112.380196	9592.930723	-1.003376	-1.007607	0.729288	40.580821	0.109486	106.875735
2021-05-21	13:43:39	2	311100000000	81207086956	-112.380231	9595.901968	-1.020832	-1.007167	0.730398	40.580823	0.105509	107.206733
2021-05-21	13:43:39	2	311200000000	81307086956	-112.380267	9598.883048	-1.001514	-1.005211	0.739197	40.580825	0.104521	107.575745
2021-05-21	13:43:39	2	311300000000	81407086956	-112.380302	9601.873861	-0.994095	-1.002222	0.727526	40.580826	0.106720	107.906743
2021-05-21	13:43:39	2	311400000000	81507086956	-112.380338	9604.874386	-1.015454	-0.997716	0.717098	40.580825	0.112105	108.275742
2021-05-21	13:43:39	2	311500000000	81607086956	-112.380374	9607.884730	-1.013820	-0.991738	0.733849	40.580825	0.120677	108.606741
2021-05-21	13:43:39	2	311600000000	81707086956	-112.380410	9610.905662	-0.983613	-0.983605	0.753188	40.580823	0.130677	109.044731
2021-05-21	13:43:39	2	311700000000	81807086956	-112.380447	9613.939096	-0.979705	-0.973364	0.749158	40.580820	0.139994	109.544729
2021-05-21	13:43:39	2	311800000000	81907086956	-112.380483	9616.986876	-1.017825	-0.961210	0.737643	40.580817	0.146718	110.113729
2021-05-21	13:43:39	2	311900000000	82007086956	-112.380520	9620.049910	-1.049412	-0.947584	0.743092	40.580812	0.149816	110.644727
2021-05-21	13:43:39	2	312000000000	82107086956	-112.380556	9623.128912	-1.025208	-0.934442	0.760869	40.580807	0.147770	111.282732
2021-05-21	13:43:39	2	312100000000	82207086956	-112.380592	9626.224222	-0.952436	-0.923015	0.767388	40.580801	0.142187	111.844722
2021-05-21	13:43:39	2	312200000000	82307086956	-112.380628	9629.333981	-0.890080	-0.913060	0.755916	40.580795	0.135374	112.275727
2021-05-21	13:43:39	2	312300000000	82407086956	-112.380665	9632.455975	-0.879382	-0.903940	0.747620	40.580787	0.128803	112.675729
2021-05-21	13:43:39	2	312400000000	82507086956	-112.380700	9635.589774	-0.894641	-0.894673	0.757557	40.580779	0.124660	113.139726
2021-05-21	13:43:39	2	312500000000	82607086956	-112.380736	9638.735211	-0.898629	-0.880780	0.767646	40.580770	0.124074	113.503715
2021-05-21	13:43:39	2	312600000000	82707086956	-112.380771	9641.892018	-0.904218	-0.857913	0.758848	40.580760	0.126012	113.939717
2021-05-21	13:43:39	2	312700000000	82807086956	-112.380806	9645.061348	-0.926795	-0.824415	0.748415	40.580750	0.129428	114.439714
2021-05-21	13:43:39	2	312800000000	82907086956	-112.380841	9648.244227	-0.930343	-0.777916	0.755767	40.580738	0.132385	114.939723
2021-05-21	13:43:39	2	312900000000	83007086956	-112.380876	9651.440302	-0.885494	-0.717396	0.767237	40.580727	0.133634	115.371710
2021-05-21	13:43:39	2	313000000000	83107086956	-112.380910	9654.648992	-0.813412	-0.638954	0.768335	40.580714	0.131671	115.839722
2021-05-21	13:43:39	2	313100000000	83207086956	-112.380944	9657.870108	-0.737797	-0.541622	0.764189	40.580702	0.126751	116.271709
2021-05-21	13:43:39	2	313200000000	83307086956	-112.380979	9661.103019	-0.657215	-0.427541	0.755615	40.580689	0.119281	116.671710
2021-05-21	13:43:39	2	313300000000	83407086956	-112.381013	9664.347168	-0.567126	-0.298828	0.739871	40.580675	0.110130	117.071713
2021-05-21	13:43:39	2	313400000000	83507086956	-112.381047	9667.602343	-0.467961	-0.157393	0.728590	40.580662	0.099703	117.471702
2021-05-21	13:43:39	2	313500000000	83607086956	-112.381081	9670.867849	-0.357922	-0.007750	0.731326	40.580648	0.089302	117.803707
2021-05-21	13:43:39	2	313600000000	83707086956	-112.381116	9674.142413	-0.223996	0.142200	0.733840	40.580635	0.079971	118.103716
2021-05-21	13:43:39	2	313700000000	83807086956	-112.381151	9677.424744	-0.043487	0.285699	0.718588	40.580622	0.072782	118.335713
2021-05-21	13:43:39	2	313800000000	83907086956	-112.381186	9680.714134	0.178491	0.419180	0.695047	40.580609	0.067709	118.603712
2021-05-21	13:43:39	2	313900000000	84007086956	-112.381222	9684.010481	0.387966	0.539659	0.683078	40.580597	0.065415	118.835709
2021-05-21	13:43:39	2	314000000000	84107086956	-112.381258	9687.313760	0.536741	0.640917	0.681375	40.580585	0.066307	119.103708
2021-05-21	13:43:39	2	314100000000	84207086956	-112.381295	9690.623996	0.630381	0.720940	0.678646	40.580574	0.069086	119.335719
2021-05-21	13:43:39	2	314200000000	84307086956	-112.381332	9693.941246	0.697471	0.781230	0.672903	40.580564	0.072706	119.603704
2021-05-21	13:43:39	2	314300000000	84407086956	-112.381369	9697.266118	0.750225	0.821197	0.665163	40.580554	0.076492	119.900705
2021-05-21	13:43:39	2	314400000000	84507086956	-112.381407	9700.599157	0.785717	0.841311	0.659153	40.580545	0.079889	120.200711
2021-05-21	13:43:39	2	314500000000	84607086956	-112.381445	9703.940434	0.796715	0.842311	0.661692	40.580537	0.082221	120.500707
2021-05-21	13:43:39	2	314600000000	84707086956	-112.381483	9707.289358	0.795825	0.834224	0.667470	40.580529	0.083279	120.733714
2021-05-21	13:43:39	2	314700000000	84807086956	-112.381522	9710.645432	0.807337	0.824237	0.667359	40.580522	0.081781	121.000705
2021-05-21	13:43:39	2	314800000000	84907086956	-112.381562	9714.009146	0.828949	0.814894	0.664353	40.580515	0.079659	121.300700
2021-05-21	13:43:39	2	314900000000	85007086956	-112.381601	9717.381063	0.839563	0.808106	0.658599	40.580510	0.081163	121.600707
2021-05-21	13:43:39	2	315000000000	85107086956	-112.381641	9720.761314	0.832184	0.802797	0.647480	40.580505	0.083923	121.900702
2021-05-21	13:43:39	2	315100000000	85207086956	-112.381681	9724.149982	0.806683	0.798553	0.643591	40.580501	0.086045	122.200698
2021-05-21	13:43:39	2	315200000000	85307086956	-112.381721	9727.547585	0.768991	0.794729	0.655545	40.580497	0.087530	122.567697
2021-05-21	13:43:39	2	315300000000	85407086956	-112.381761	9730.954020	0.742475	0.791759	0.670440	40.580494	0.085816	122.833706
2021-05-21	13:43:39	2	315400000000	85507086956	-112.381802	9734.368381	0.742381	0.790064	0.672398	40.580492	0.076224	123.100697
2021-05-21	13:43:39	2	315500000000	85607086956	-112.381842	9737.791032	0.762946	0.792632	0.655841	40.580490	0.062196	123.467696
2021-05-21	13:43:39	2	315600000000	85707086956	-112.381883	9741.221528	0.789488	0.800936	0.635125	40.580489	0.044549	123.666702
2021-05-21	13:43:39	2	315700000000	85807086956	-112.381924	9744.657140	0.793180	0.813695	0.637667	40.580489	0.022440	123.766697
2021-05-21	13:43:39	2	315800000000	85907086956	-112.381964	9748.095754	0.769243	0.828998	0.653167	40.580489	-0.002422	123.866690
2021-05-21	13:43:39	2	315900000000	86007086956	-112.382005	9751.535435	0.775480	0.846212	0.631754	40.580490	-0.027488	123.832704
2021-05-21	13:43:39	2	316000000000	86107086956	-112.382046	9754.972528	0.836411	0.863630	0.564426	40.580492	-0.048073	123.598693
2021-05-21	13:43:39	2	316100000000	86207086956	-112.382086	9758.403884	0.877645	0.881264	0.501822	40.580495	-0.062285	123.365699
2021-05-21	13:43:39	2	316200000000	86307086956	-112.382126	9761.828381	0.857547	0.898931	0.479581	40.580499	-0.070488	123.101704
2021-05-21	13:43:39	2	316300000000	86407086956	-112.382166	9765.245358	0.840878	0.917197	0.485791	40.580503	-0.074337	122.801696
2021-05-21	13:43:39	2	316400000000	86507086956	-112.382206	9768.654823	0.874124	0.935679	0.501204	40.580508	-0.074363	122.567697
2021-05-21	13:43:39	2	316500000000	86607086956	-112.382246	9772.057218	0.914397	0.955003	0.518710	40.580514	-0.070564	122.301700
2021-05-21	13:43:39	2	316600000000	86707086956	-112.382285	9775.452743	0.924527	0.974339	0.530064	40.580521	-0.065045	122.067700
2021-05-21	13:43:39	2	316700000000	86807086956	-112.382324	9778.842093	0.930521	0.992197	0.525665	40.580528	-0.059309	121.867700
2021-05-21	13:43:39	2	316800000000	86907086956	-112.382362	9782.226431	0.960665	1.008563	0.510561	40.580537	-0.053994	121.733706
2021-05-21	13:43:39	2	316900000000	87007086956	-112.382401	9785.606395	0.998718	1.023655	0.501364	40.580546	-0.049316	121.567704
2021-05-21	13:43:39	2	317000000000	87107086956	-112.382438	9788.981587	1.018950	1.036631	0.505205	40.580556	-0.044013	121.367702
2021-05-21	13:43:39	2	317100000000	87207086956	-112.382476	9792.352037	1.025299	1.047899	0.513304	40.580567	-0.037016	121.233710
2021-05-21	13:43:39	2	317200000000	87307086956	-112.382512	9795.718195	1.028503	1.057051	0.517854	40.580579	-0.027265	121.067706
2021-05-21	13:43:39	2	317300000000	87407086956	-112.382549	9799.080383	1.015676	1.063653	0.524276	40.580592	-0.014747	120.933701
2021-05-21	13:43:39	2	317400000000	87507086956	-112.382585	9802.440235	0.988480	1.066866	0.541785	40.580605	-0.000522	120.932707
2021-05-21	13:43:39	2	317500000000	87607086956	-112.382620	9805.800130	0.992838	1.064992	0.574949	40.580620	0.015398	120.982704
2021-05-21	13:43:39	2	317600000000	87707086956	-112.382654	9809.161675	1.039129	1.057382	0.619475	40.580635	0.031127	121.065706
2021-05-21	13:43:39	2	317700000000	87807086956	-112.382688	9812.526342	1.063159	1.044037	0.651126	40.580651	0.045161	121.231708
2021-05-21	13:43:39	2	317800000000	87907086956	-112.382722	9815.895662	1.042323	1.024955	0.650065	40.580668	0.056862	121.431708
2021-05-21	13:43:39	2	317900000000	88007086956	-112.382755	9819.270403	1.028380	1.000558	0.640335	40.580685	0.065593	121.631711
2021-05-21	13:43:39	2	318000000000	88107086956	-112.382787	9822.650779	1.028175	0.971063	0.647653	40.580703	0.071979	121.831699
2021-05-21	13:43:39	2	318100000000	88207086956	-112.382818	9826.037442	1.006634	0.938075	0.650130	40.580722	0.076415	122.094700
2021-05-21	13:43:39	2	318200000000	88307086956	-112.382849	9829.431565	0.972525	0.902831	0.635886	40.580741	0.079411	122.394696
2021-05-21	13:43:39	2	318300000000	88407086956	-112.382880	9832.833875	0.938886	0.867556	0.636579	40.580761	0.081546	122.694702
2021-05-21	13:43:39	2	318400000000	88507086956	-112.382910	9836.244437	0.885955	0.833331	0.660629	40.580782	0.083872	122.994698
2021-05-21	13:43:39	2	318500000000	88607086956	-112.382940	9839.662744	0.820083	0.800796	0.673962	40.580803	0.087664	123.229705
2021-05-21	13:43:39	2	318600000000	88707086956	-112.382969	9843.088877	0.777167	0.769344	0.661474	40.580825	0.093782	123.559708
2021-05-21	13:43:39	2	318700000000	88807086956	-112.382998	9846.523893	0.767909	0.736458	0.644059	40.580847	0.102036	123.894697
2021-05-21	13:43:39	2	318800000000	88907086956	-112.383026	9849.968566	0.766795	0.698952	0.643398	40.580870	0.111787	124.259694
2021-05-21	13:43:39	2	318900000000	89007086956	-112.383054	9853.423721	0.745073	0.655295	0.659588	40.580893	0.122398	124.659695
2021-05-21	13:43:39	2	319000000000	89107086956	-112.383081	9856.890520	0.703542	0.604023	0.675909	40.580917	0.131990	125.124687
2021-05-21	13:43:39	2	319100000000	89207086956	-112.383108	9860.369689	0.654839	0.546536	0.679963	40.580941	0.138427	125.559695
2021-05-21	13:43:39	2	319200000000	89307086956	-112.383135	9863.861432	0.589514	0.486437	0.674972	40.580965	0.138968	126.024697
2021-05-21	13:43:39	2	319300000000	89407086956	-112.383161	9867.366272	0.502335	0.426305	0.667124	40.580990	0.131257	126.524695
2021-05-21	13:43:39	2	319400000000	89507086956	-112.383187	9870.884193	0.415087	0.368883	0.654288	40.581015	0.112966	126.959690
2021-05-21	13:43:39	2	319500000000	89607086956	-112.383213	9874.414497	0.342065	0.317355	0.637585	40.581040	0.079474	127.424681
2021-05-21	13:43:39	2	319600000000	89707086956	-112.383239	9877.954973	0.278022	0.273252	0.639665	40.581065	0.027532	127.664684
2021-05-21	13:43:39	2	319700000000	89807086956	-112.383264	9881.501316	0.222292	0.237626	0.676178	40.581091	-0.043529	127.764691
2021-05-21	13:43:39	2	319800000000	89907086956	-112.383289	9885.048832	0.184598	0.211336	0.696394	40.581116	-0.133296	127.734684
2021-05-21	13:43:39	2	319900000000	90007086956	-112.383314	9888.589101	0.173922	0.195021	0.627718	40.581141	-0.240717	127.114690
2021-05-21	13:43:39	2	320000000000	90107086956	-112.383338	9892.109629	0.179102	0.191783	0.485091	40.581166	-0.358736	126.095692
2021-05-21	13:43:39	2	320100000000	90207086956	-112.383362	9895.598269	0.166179	0.201853	0.318684	40.581190	-0.475799	124.675695
2021-05-21	13:43:39	2	320200000000	90307086956	-112.383385	9899.041732	0.121572	0.224261	0.128619	40.581214	-0.576012	122.627701
2021-05-21	13:43:39	2	320300000000	90407086956	-112.383408	9902.426719	0.084108	0.257963	-0.069356	40.581238	-0.649661	120.199706
2021-05-21	13:43:39	2	320400000000	90507086956	-112.383429	9905.745657	0.102031	0.302499	-0.197013	40.581262	-0.688691	117.827712
2021-05-21	13:43:39	2	320500000000	90607086956	-112.383450	9908.992731	0.178360	0.357870	-0.229416	40.581285	-0.682368	114.887725
2021-05-21	13:43:39	2	320600000000	90707086956	-112.383471	9912.164870	0.276027	0.422035	-0.215233	40.581307	-0.634901	112.291726
2021-05-21	13:43:39	2	320700000000	90807086956	-112.383490	9915.270239	0.355486	0.492625	-0.167820	40.581330	-0.562118	110.283735
2021-05-21	13:43:39	2	320800000000	90907086956	-112.383509	9918.320410	0.404741	0.566504	-0.064031	40.581353	-0.477151	108.511731
2021-05-21	13:43:39	2	320900000000	91007086956	-112.383526	9921.323921	0.453126	0.641886	0.079428	40.581376	-0.390424	107.003736
2021-05-21	13:43:39	2	321000000000	91107086956	-112.383543	9924.290049	0.540361	0.717320	0.214088	40.581398	-0.311727	105.987745
2021-05-21	13:43:39	2	321100000000	91207086956	-112.383559	9927.227945	0.655673	0.791708	0.314283	40.581422	-0.246950	105.123746
2021-05-21	13:43:39	2	321200000000	91307086956	-112.383574	9930.143979	0.748994	0.863598	0.381182	40.581445	-0.196244	104.479750
2021-05-21	13:43:39	2	321300000000	91407086956	-112.383587	9933.044066	0.813736	0.931485	0.414412	40.581469	-0.158923	104.107743
2021-05-21	13:43:39	2	321400000000	91507086956	-112.383600	9935.931463	0.891354	0.994096	0.418455	40.581493	-0.134169	103.615751
2021-05-21	13:43:39	2	321500000000	91607086956	-112.383611	9938.805895	0.986288	1.049339	0.422942	40.581517	-0.120301	103.143750
2021-05-21	13:43:39	2	321600000000	91707086956	-112.383621	9941.667179	1.055703	1.096705	0.450853	40.581541	-0.112143	102.679746
2021-05-21	13:43:39	2	321700000000	91807086956	-112.383630	9944.515311	1.083639	1.136423	0.481394	40.581566	-0.105540	102.179750
2021-05-21	13:43:39	2	321800000000	91907086956	-112.383638	9947.351106	1.092069	1.168493	0.482406	40.581591	-0.097944	101.807754
2021-05-21	13:43:39	2	321900000000	92007086956	-112.383643	9950.176222	1.096404	1.193100	0.459670	40.581615	-0.088135	101.447755
2021-05-21	13:43:39	2	322000000000	92107086956	-112.383648	9952.991587	1.103764	1.210990	0.446274	40.581640	-0.074089	101.110753
2021-05-21	13:43:39	2	322100000000	92207086956	-112.383651	9955.798089	1.119882	1.223073	0.458228	40.581665	-0.057754	100.810751
2021-05-21	13:43:39	2	322200000000	92307086956	-112.383654	9958.597822	1.136351	1.229657	0.473592	40.581691	-0.044396	100.657757
2021-05-21	13:43:39	2	322300000000	92407086956	-112.383654	9961.393664	1.145317	1.231308	0.467777	40.581716	-0.036538	100.591087
2021-05-21	13:43:39	2	322400000000	92507086956	-112.383653	9964.187288	1.153280	1.230103	0.450629	40.581741	-0.036021	100.524422
2021-05-21	13:43:39	2	322500000000	92607086956	-112.383651	9966.978815	1.160718	1.227789	0.445226	40.581766	-0.041783	100.436761
2021-05-21	13:43:39	2	322600000000	92707086956	-112.383648	9969.767776	1.161324	1.226043	0.451968	40.581791	-0.050635	100.336760
2021-05-21	13:43:39	2	322700000000	92807086956	-112.383643	9972.553195	1.159215	1.225170	0.460567	40.581816	-0.058589	100.173753
2021-05-21	13:43:39	2	322800000000	92907086956	-112.383637	9975.333278	1.159077	1.225336	0.471824	40.581840	-0.063190	99.910753
2021-05-21	13:43:39	2	322900000000	93007086956	-112.383630	9978.106701	1.159023	1.226776	0.486998	40.581864	-0.061960	99.673757
2021-05-21	13:43:39	2	323000000000	93107086956	-112.383621	9980.873267	1.160969	1.227885	0.499564	40.581888	-0.052114	99.410755
2021-05-21	13:43:39	2	323100000000	93207086956	-112.383611	9983.633694	1.164734	1.228121	0.501985	40.581912	-0.035116	99.236760
2021-05-21	13:43:39	2	323200000000	93307086956	-112.383600	9986.389861	1.167103	1.226916	0.489735	40.581935	-0.014391	99.136754
2021-05-21	13:43:39	2	323300000000	93407086956	-112.383587	9989.144058	1.175540	1.224201	0.478825	40.581958	0.007278	99.131253
2021-05-21	13:43:39	2	323400000000	93507086956	-112.383573	9991.898453	1.187941	1.220212	0.508212	40.581980	0.028546	99.181257
2021-05-21	13:43:39	2	323500000000	93607086956	-112.383558	9994.655117	1.176884	1.214144	0.582583	40.582002	0.048373	99.325759
2021-05-21	13:43:39	2	323600000000	93707086956	-112.383541	9997.416108	1.138004	1.205528	0.644545	40.582023	0.065887	99.525754
2021-05-21	13:43:39	2	323700000000	93807086956	-112.383524	10000.183242	1.110258	1.192756	0.652214	40.582044	0.081252	99.788755
2021-05-21	13:43:39	2	323800000000	93907086956	-112.383505	10002.958531	1.108799	1.174293	0.637879	40.582065	0.094184	100.147760
2021-05-21	13:43:39	2	323900000000	94007086956	-112.383485	10005.743782	1.099814	1.148124	0.644020	40.582085	0.105107	100.547756
2021-05-21	13:43:39	2	324000000000	94107086956	-112.383464	10008.539338	1.071293	1.112090	0.659951	40.582104	0.112539	100.885752
2021-05-21	13:43:39	2	324100000000	94207086956	-112.383443	10011.344836	1.058522	1.068777	0.658296	40.582123	0.116694	101.247754
2021-05-21	13:43:39	2	324200000000	94307086956	-112.383420	10014.160710	1.067693	1.023528	0.646449	40.582142	0.118300	101.647755
2021-05-21	13:43:39	2	324300000000	94407086956	-112.383396	10016.987624	1.051085	0.981439	0.645607	40.582160	0.117357	102.047752
2021-05-21	13:43:39	2	324400000000	94507086956	-112.383372	10019.826215	0.988641	0.947215	0.657909	40.582178	0.115050	102.509753
2021-05-21	13:43:39	2	324500000000	94607086956	-112.383346	10022.676441	0.919632	0.926502	0.674117	40.582195	0.113291	102.885752
2021-05-21	13:43:39	2	324600000000	94707086956	-112.383320	10025.537346	0.875629	0.916585	0.687984	40.582212	0.110831	103.247745
2021-05-21	13:43:39	2	324700000000	94807086956	-112.383294	10028.408775	0.850103	0.912735	0.692745	40.582228	0.105273	103.647748
2021-05-21	13:43:39	2	324800000000	94907086956	-112.383266	10031.291088	0.837771	0.912404	0.682544	40.582243	0.099053	104.047750
2021-05-21	13:43:39	2	324900000000	95007086956	-112.383238	10034.183867	0.843534	0.914227	0.667026	40.582258	0.099244	104.385735
2021-05-21	13:43:39	2	325000000000	95107086956	-112.383209	10037.086589	0.854594	0.916776	0.662639	40.582272	0.103068	104.747735
2021-05-21	13:43:39	2	325100000000	95207086956	-112.383179	10039.999686	0.856943	0.920116	0.663526	40.582286	0.106892	105.147738
2021-05-21	13:43:39	2	325200000000	95307086956	-112.383149	10042.923744	0.866708	0.923544	0.653785	40.582299	0.110716	105.547740
2021-05-21	13:43:39	2	325300000000	95407086956	-112.383119	10045.858835	0.893633	0.927126	0.642993	40.582312	0.111379	105.947741
2021-05-21	13:43:39	2	325400000000	95507086956	-112.383087	10048.804392	0.911138	0.930950	0.646804	40.582324	0.104572	106.285738
2021-05-21	13:43:39	2	325500000000	95607086956	-112.383055	10051.759814	0.910421	0.933589	0.650621	40.582335	0.097536	106.647740
2021-05-21	13:43:39	2	325600000000	95707086956	-112.383023	10054.724887	0.916858	0.933130	0.642440	40.582345	0.093623	106.985737
2021-05-21	13:43:39	2	325700000000	95807086956	-112.382990	10057.699026	0.921586	0.928847	0.650638	40.582355	0.090041	107.285732
2021-05-21	13:43:39	2	325800000000	95907086956	-112.382957	10060.681619	0.890408	0.920058	0.682090	40.582364	0.086255	107.582744
2021-05-21	13:43:39	2	325900000000	96007086956	-112.382923	10063.672507	0.849660	0.908057	0.682923	40.582372	0.082431	107.882739
2021-05-21	13:43:39	2	326000000000	96107086956	-112.382888	10066.671640	0.852211	0.896866	0.643302	40.582380	0.078996	108.182735
2021-05-21	13:43:39	2	326100000000	96207086956	-112.382854	10069.678469	0.858139	0.889390	0.644191	40.582386	0.075810	108.421731
2021-05-21	13:43:39	2	326200000000	96307086956	-112.382819	10072.692466	0.802131	0.886764	0.702662	40.582393	0.073401	108.682731
2021-05-21	13:43:39	2	326300000000	96407086956	-112.382784	10075.714052	0.753250	0.888071	0.728932	40.582398	0.071877	108.982726
2021-05-21	13:43:39	2	326400000000	96507086956	-112.382748	10078.743740	0.813880	0.892564	0.693061	40.582403	0.071769	109.282735
2021-05-21	13:43:39	2	326500000000	96607086956	-112.382712	10081.781124	0.921245	0.897523	0.659547	40.582406	0.074350	109.521731
2021-05-21	13:43:39	2	326600000000	96707086956	-112.382676	10084.825601	0.951428	0.898874	0.659392	40.582409	0.079729	109.782731
2021-05-21	13:43:39	2	326700000000	96807086956	-112.382640	10087.877028	0.915014	0.893960	0.669499	40.582412	0.087269	110.021728
2021-05-21	13:43:39	2	326800000000	96907086956	-112.382604	10090.935547	0.886864	0.881647	0.676245	40.582413	0.096331	110.282727
2021-05-21	13:43:39	2	326900000000	97007086956	-112.382567	10094.002447	0.872623	0.861686	0.680180	40.582413	0.105503	110.643733
2021-05-21	13:43:39	2	327000000000	97107086956	-112.382530	10097.080043	0.846531	0.834855	0.682035	40.582413	0.113259	111.104722
2021-05-21	13:43:39	2	327100000000	97207086956	-112.382493	10100.169761	0.810498	0.803205	0.686983	40.582412	0.118325	111.543732
2021-05-21	13:43:39	2	327200000000	97307086956	-112.382456	10103.271335	0.773293	0.769287	0.695492	40.582411	0.120983	111.943722
2021-05-21	13:43:39	2	327300000000	97407086956	-112.382419	10106.384252	0.737770	0.734483	0.695957	40.582409	0.121729	112.343724
2021-05-21	13:43:39	2	327400000000	97507086956	-112.382382	10109.508917	0.711428	0.699041	0.681752	40.582406	0.120951	112.804713
2021-05-21	13:43:39	2	327500000000	97607086956	-112.382345	10112.645858	0.697287	0.661796	0.665855	40.582403	0.120454	113.243723
2021-05-21	13:43:39	2	327600000000	97707086956	-112.382308	10115.794650	0.682753	0.620835	0.666430	40.582399	0.120843	113.643724
2021-05-21	13:43:39	2	327700000000	97807086956	-112.382271	10118.954668	0.652439	0.574355	0.682056	40.582395	0.122621	114.039725
2021-05-21	13:43:39	2	327800000000	97907086956	-112.382234	10122.125822	0.603593	0.520055	0.694525	40.582390	0.125935	114.439714
2021-05-21	13:43:39	2	327900000000	98007086956	-112.382196	10125.308776	0.544235	0.457725	0.693518	40.582385	0.130141	114.899721
2021-05-21	13:43:39	2	328000000000	98107086956	-112.382159	10128.504708	0.479645	0.386728	0.689295	40.582380	0.134603	115.399717
2021-05-21	13:43:39	2	328100000000	98207086956	-112.382121	10131.714296	0.411642	0.309484	0.693927	40.582374	0.137534	115.899713
