"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Longitude"	"Longitudinal Acceleration"	"GPS Distance"	"GPS Lateral Acceleration"	"Latitude"	"GPS Longitudinal Acceleration"	"Lateral Acceleration"	"GPS Speed"
2021-05-22	10:29:11	0	88200000000	88200000000	-112.382815	0.571629	2755.353893	0.640350	40.580737	0.113412	0.546430	120.276703
2021-05-22	10:29:11	0	88300000000	88300000000	-112.382846	0.582416	2758.700628	0.598567	40.580756	0.115094	0.501754	120.635708
2021-05-22	10:29:11	0	88400000000	88400000000	-112.382876	0.578796	2762.057442	0.568364	40.580775	0.114247	0.489862	121.089709
2021-05-22	10:29:11	0	88500000000	88500000000	-112.382906	0.572145	2765.427831	0.550264	40.580795	0.111226	0.514718	121.531703
2021-05-22	10:29:11	0	88600000000	88600000000	-112.382936	0.573213	2768.808492	0.544541	40.580816	0.107032	0.542446	121.931706
2021-05-22	10:29:11	0	88700000000	88700000000	-112.382966	0.571763	2772.200724	0.550188	40.580837	0.102941	0.549861	122.273705
2021-05-22	10:29:11	0	88800000000	88800000000	-112.382995	0.565617	2775.601666	0.562973	40.580858	0.100965	0.542259	122.631703
2021-05-22	10:29:11	0	88900000000	88900000000	-112.383024	0.567501	2779.012849	0.578001	40.580879	0.102176	0.534640	122.973702
2021-05-22	10:29:11	0	89000000000	89000000000	-112.383053	0.575073	2782.434267	0.592188	40.580902	0.105834	0.538275	123.331689
2021-05-22	10:29:11	0	89100000000	89100000000	-112.383081	0.574118	2785.864307	0.602245	40.580924	0.111404	0.552498	123.673701
2021-05-22	10:29:11	0	89200000000	89200000000	-112.383108	0.565478	2789.305453	0.603239	40.580947	0.115929	0.564001	124.031699
2021-05-22	10:29:11	0	89300000000	89300000000	-112.383136	0.557516	2792.755901	0.593131	40.580971	0.113941	0.562733	124.431700
2021-05-22	10:29:11	0	89400000000	89400000000	-112.383163	0.551951	2796.218715	0.572928	40.580994	0.101551	0.549620	124.831690
2021-05-22	10:29:11	0	89500000000	89500000000	-112.383189	0.550268	2799.691729	0.542795	40.581019	0.075102	0.516195	125.289696
2021-05-22	10:29:11	0	89600000000	89600000000	-112.383215	0.541481	2803.175496	0.502465	40.581043	0.031611	0.441926	125.586694
2021-05-22	10:29:11	0	89700000000	89700000000	-112.383241	0.488297	2806.665136	0.453787	40.581068	-0.032682	0.337008	125.736698
2021-05-22	10:29:11	0	89800000000	89800000000	-112.383266	0.362777	2810.153944	0.401424	40.581092	-0.114004	0.249396	125.567699
2021-05-22	10:29:11	0	89900000000	89900000000	-112.383291	0.184901	2813.631232	0.349635	40.581117	-0.205116	0.202051	124.993703
2021-05-22	10:29:11	0	90000000000	90000000000	-112.383315	0.012888	2817.091036	0.303155	40.581141	-0.299586	0.174922	124.129704
2021-05-22	10:29:11	0	90100000000	90100000000	-112.383339	-0.091451	2820.521098	0.264993	40.581166	-0.393279	0.158180	122.958711
2021-05-22	10:29:11	0	90200000000	90200000000	-112.383362	-0.097002	2823.908611	0.241749	40.581190	-0.474882	0.161018	121.259702
2021-05-22	10:29:11	0	90300000000	90300000000	-112.383385	-0.067470	2827.252129	0.235899	40.581214	-0.538276	0.171238	119.316712
2021-05-22	10:29:11	0	90400000000	90400000000	-112.383407	-0.092490	2830.534867	0.246619	40.581237	-0.582462	0.173640	117.302717
2021-05-22	10:29:11	0	90500000000	90500000000	-112.383428	-0.144029	2833.765142	0.274635	40.581260	-0.606890	0.189141	115.031713
2021-05-22	10:29:11	0	90600000000	90600000000	-112.383449	-0.127861	2836.926804	0.319407	40.581283	-0.611925	0.242437	112.859720
2021-05-22	10:29:11	0	90700000000	90700000000	-112.383469	-0.060236	2840.034951	0.381202	40.581305	-0.595297	0.322131	110.688722
2021-05-22	10:29:11	0	90800000000	90800000000	-112.383488	-0.028775	2843.081454	0.456482	40.581328	-0.560175	0.416248	108.616735
2021-05-22	10:29:11	0	90900000000	90900000000	-112.383506	-0.020426	2846.070845	0.539054	40.581350	-0.510757	0.539150	106.773740
2021-05-22	10:29:11	0	91000000000	91000000000	-112.383523	0.050318	2849.015417	0.624908	40.581372	-0.448407	0.682174	104.973741
2021-05-22	10:29:11	0	91100000000	91100000000	-112.383539	0.181157	2851.909758	0.710131	40.581395	-0.375402	0.795002	103.458749
2021-05-22	10:29:11	0	91200000000	91200000000	-112.383554	0.284433	2854.770778	0.787355	40.581417	-0.294290	0.851330	102.272752
2021-05-22	10:29:11	0	91300000000	91300000000	-112.383568	0.333396	2857.599028	0.851017	40.581440	-0.211980	0.877394	101.343751
2021-05-22	10:29:11	0	91400000000	91400000000	-112.383581	0.387628	2860.409552	0.900021	40.581463	-0.136489	0.895081	100.828751
2021-05-22	10:29:11	0	91500000000	91500000000	-112.383593	0.466802	2863.208486	0.935093	40.581486	-0.072737	0.894003	100.642753
2021-05-22	10:29:11	0	91600000000	91600000000	-112.383604	0.515212	2866.002403	0.958960	40.581510	-0.023460	0.876344	100.485751
2021-05-22	10:29:11	0	91700000000	91700000000	-112.383614	0.503286	2868.795572	0.976378	40.581533	0.007036	0.876806	100.567758
2021-05-22	10:29:11	0	91800000000	91800000000	-112.383623	0.463801	2871.591475	0.992668	40.581558	0.022281	0.917478	100.727755
2021-05-22	10:29:11	0	91900000000	91900000000	-112.383631	0.436439	2874.389979	1.010310	40.581582	0.026768	0.976202	100.777753
2021-05-22	10:29:11	0	92000000000	92000000000	-112.383638	0.434868	2877.191442	1.029506	40.581607	0.023556	1.015436	100.911753
2021-05-22	10:29:11	0	92100000000	92100000000	-112.383644	0.449151	2879.995135	1.049976	40.581631	0.015678	1.028117	100.988554
2021-05-22	10:29:11	0	92200000000	92200000000	-112.383648	0.455941	2882.799902	1.069937	40.581656	0.006832	1.035391	100.968551
2021-05-22	10:29:11	0	92300000000	92300000000	-112.383651	0.444488	2885.604277	1.086916	40.581681	-0.000025	1.048237	100.948557
2021-05-22	10:29:11	0	92400000000	92400000000	-112.383653	0.428536	2888.408160	1.100784	40.581707	-0.003620	1.060127	100.928554
2021-05-22	10:29:11	0	92500000000	92500000000	-112.383654	0.424783	2891.211507	1.111389	40.581732	-0.003747	1.067876	100.908560
2021-05-22	10:29:11	0	92600000000	92600000000	-112.383653	0.435723	2894.014777	1.118527	40.581757	-0.000331	1.064572	100.918419
2021-05-22	10:29:11	0	92700000000	92700000000	-112.383651	0.454753	2896.818632	1.122121	40.581782	0.006552	1.037763	100.951755
2021-05-22	10:29:11	0	92800000000	92800000000	-112.383648	0.474798	2899.623343	1.123320	40.581807	0.015551	1.006185	100.985084
2021-05-22	10:29:11	0	92900000000	92900000000	-112.383644	0.491872	2902.429598	1.124314	40.581832	0.024397	1.009277	101.055752
2021-05-22	10:29:11	0	93000000000	93000000000	-112.383639	0.502356	2905.238297	1.126302	40.581857	0.031254	1.045198	101.155753
2021-05-22	10:29:11	0	93100000000	93100000000	-112.383632	0.499356	2908.049634	1.130636	40.581882	0.035563	1.080464	101.255752
2021-05-22	10:29:11	0	93200000000	93200000000	-112.383624	0.482748	2910.865771	1.139941	40.581907	0.035180	1.106735	101.467751
2021-05-22	10:29:11	0	93300000000	93300000000	-112.383614	0.467171	2913.686399	1.153331	40.581931	0.030624	1.129811	101.654748
2021-05-22	10:29:11	0	93400000000	93400000000	-112.383604	0.463575	2916.511304	1.167989	40.581955	0.024187	1.141694	101.754756
2021-05-22	10:29:11	0	93500000000	93500000000	-112.383592	0.466202	2919.338823	1.181596	40.581979	0.017527	1.139904	101.827252
2021-05-22	10:29:11	0	93600000000	93600000000	-112.383579	0.466573	2922.167885	1.192941	40.582002	0.011153	1.136865	101.877249
2021-05-22	10:29:11	0	93700000000	93700000000	-112.383565	0.468111	2924.998392	1.200334	40.582025	0.001275	1.133574	101.918081
2021-05-22	10:29:11	0	93800000000	93800000000	-112.383549	0.475724	2927.829833	1.203329	40.582047	-0.001657	1.122203	101.951417
2021-05-22	10:29:11	0	93900000000	93900000000	-112.383532	0.482066	2930.662364	1.203552	40.582068	0.006947	1.113098	101.984751
2021-05-22	10:29:11	0	94000000000	94000000000	-112.383515	0.477049	2933.495845	1.202915	40.582090	0.018419	1.122627	102.027254
2021-05-22	10:29:11	0	94100000000	94100000000	-112.383495	0.465116	2936.330701	1.200875	40.582111	0.030241	1.136715	102.077250
2021-05-22	10:29:11	0	94200000000	94200000000	-112.383475	0.460034	2939.167493	1.197689	40.582131	0.042350	1.129957	102.154751
2021-05-22	10:29:11	0	94300000000	94300000000	-112.383455	0.471796	2942.006422	1.190296	40.582151	0.046748	1.110686	102.254752
2021-05-22	10:29:11	0	94400000000	94400000000	-112.383433	0.502803	2944.848506	1.176306	40.582170	0.044485	1.096680	102.354751
2021-05-22	10:29:11	0	94500000000	94500000000	-112.383409	0.539184	2947.693831	1.157633	40.582189	0.044390	1.080079	102.509747
2021-05-22	10:29:11	0	94600000000	94600000000	-112.383385	0.556423	2950.544364	1.134785	40.582207	0.047353	1.061132	102.709748
2021-05-22	10:29:11	0	94700000000	94700000000	-112.383360	0.551673	2953.399093	1.107826	40.582224	0.050827	1.059161	102.854749
2021-05-22	10:29:11	0	94800000000	94800000000	-112.383334	0.547158	2956.258434	1.081250	40.582240	0.054013	1.067697	103.009743
2021-05-22	10:29:11	0	94900000000	94900000000	-112.383307	0.555572	2959.122982	1.060601	40.582256	0.056849	1.059135	103.209744
2021-05-22	10:29:11	0	95000000000	95000000000	-112.383280	0.567511	2961.992342	1.049416	40.582272	0.059373	1.032613	103.407744
2021-05-22	10:29:11	0	95100000000	95100000000	-112.383252	0.568495	2964.867923	1.049581	40.582286	0.062611	1.014889	103.607745
2021-05-22	10:29:11	0	95200000000	95200000000	-112.383223	0.554232	2967.748543	1.062544	40.582300	0.067811	1.024412	103.807747
2021-05-22	10:29:11	0	95300000000	95300000000	-112.383193	0.537837	2970.636291	1.085106	40.582313	0.075217	1.044310	104.061748
2021-05-22	10:29:11	0	95400000000	95400000000	-112.383162	0.534436	2973.530860	1.110943	40.582325	0.084535	1.044551	104.361743
2021-05-22	10:29:11	0	95500000000	95500000000	-112.383131	0.542646	2976.434911	1.134664	40.582336	0.095076	1.026384	104.715738
2021-05-22	10:29:11	0	95600000000	95600000000	-112.383098	0.556541	2979.349917	1.150482	40.582347	0.105222	1.011356	105.115740
2021-05-22	10:29:11	0	95700000000	95700000000	-112.383066	0.573078	2982.274796	1.149615	40.582356	0.113061	0.997416	105.515743
2021-05-22	10:29:11	0	95800000000	95800000000	-112.383032	0.571867	2985.212993	1.130177	40.582365	0.117025	0.981811	105.969744
2021-05-22	10:29:11	0	95900000000	95900000000	-112.382999	0.539899	2988.162061	1.096182	40.582373	0.116872	0.985304	106.415741
2021-05-22	10:29:11	0	96000000000	96000000000	-112.382964	0.522368	2991.124160	1.051557	40.582380	0.113240	0.981290	106.815731
2021-05-22	10:29:11	0	96100000000	96100000000	-112.382930	0.562777	2994.095979	1.000711	40.582387	0.107109	0.901487	107.215734
2021-05-22	10:29:11	0	96200000000	96200000000	-112.382895	0.611610	2997.077949	0.949534	40.582392	0.101131	0.787245	107.507736
2021-05-22	10:29:11	0	96300000000	96300000000	-112.382860	0.602934	3000.068204	0.903609	40.582397	0.097064	0.763660	107.761736
2021-05-22	10:29:11	0	96400000000	96400000000	-112.382825	0.566237	3003.065377	0.865382	40.582402	0.095254	0.821196	108.061732
2021-05-22	10:29:11	0	96500000000	96500000000	-112.382790	0.559451	3006.071932	0.835785	40.582405	0.095994	0.842885	108.361740
2021-05-22	10:29:11	0	96600000000	96600000000	-112.382754	0.574603	3009.086482	0.815614	40.582408	0.100251	0.817168	108.711733
2021-05-22	10:29:11	0	96700000000	96700000000	-112.382718	0.582340	3012.111096	0.804072	40.582411	0.108651	0.804126	109.058729
2021-05-22	10:29:11	0	96800000000	96800000000	-112.382682	0.581877	3015.146362	0.796086	40.582412	0.119186	0.798747	109.411730
2021-05-22	10:29:11	0	96900000000	96900000000	-112.382646	0.579598	3018.192471	0.785437	40.582413	0.129683	0.773818	109.917743
2021-05-22	10:29:11	0	97000000000	97000000000	-112.382609	0.578775	3021.254972	0.768637	40.582414	0.138191	0.738162	110.517734
2021-05-22	10:29:11	0	97100000000	97100000000	-112.382572	0.590205	3024.331181	0.743513	40.582413	0.143512	0.689558	111.064731
2021-05-22	10:29:11	0	97200000000	97200000000	-112.382535	0.612957	3027.423253	0.708792	40.582412	0.145310	0.623558	111.511722
2021-05-22	10:29:11	0	97300000000	97300000000	-112.382498	0.626148	3030.527242	0.665563	40.582411	0.144972	0.569169	112.017736
2021-05-22	10:29:11	0	97400000000	97400000000	-112.382461	0.621002	3033.645617	0.615998	40.582408	0.143997	0.541203	112.511727
2021-05-22	10:29:11	0	97500000000	97500000000	-112.382424	0.614067	3036.777948	0.560697	40.582406	0.143060	0.511990	112.964736
2021-05-22	10:29:11	0	97600000000	97600000000	-112.382386	0.620568	3039.922140	0.500337	40.582403	0.143098	0.458467	113.464732
2021-05-22	10:29:11	0	97700000000	97700000000	-112.382349	0.635941	3043.081564	0.435177	40.582399	0.143736	0.384071	113.964728
2021-05-22	10:29:11	0	97800000000	97800000000	-112.382311	0.645622	3046.253308	0.367621	40.582396	0.144373	0.299530	114.464724
2021-05-22	10:29:11	0	97900000000	97900000000	-112.382274	0.643732	3049.440829	0.300402	40.582392	0.144335	0.214481	114.964722
2021-05-22	10:29:11	0	98000000000	98000000000	-112.382236	0.640495	3052.641302	0.235172	40.582388	0.143022	0.135096	115.517724
2021-05-22	10:29:11	0	98100000000	98100000000	-112.382198	0.647538	3055.857520	0.174142	40.582383	0.140434	0.065993	116.064720
2021-05-22	10:29:11	0	98200000000	98200000000	-112.382160	0.658860	3059.088189	0.121251	40.582379	0.136910	0.017867	116.511713
2021-05-22	10:29:11	0	98300000000	98300000000	-112.382122	0.661378	3062.330222	0.078569	40.582374	0.133124	-0.003230	116.959710
2021-05-22	10:29:11	0	98400000000	98400000000	-112.382084	0.658524	3065.586910	0.043338	40.582370	0.129632	-0.009908	117.459706
2021-05-22	10:29:11	0	98500000000	98500000000	-112.382046	0.661725	3068.855172	0.015449	40.582365	0.126776	-0.019698	117.907717
2021-05-22	10:29:11	0	98600000000	98600000000	-112.382007	0.666889	3072.137405	-0.006118	40.582361	0.124558	-0.038273	118.359705
2021-05-22	10:29:11	0	98700000000	98700000000	-112.381968	0.662194	3075.430620	-0.022587	40.582357	0.123641	-0.059915	118.807715
2021-05-22	10:29:11	0	98800000000	98800000000	-112.381930	0.651788	3078.736290	-0.035613	40.582352	0.123972	-0.077380	119.207718
2021-05-22	10:29:11	0	98900000000	98900000000	-112.381891	0.650356	3082.053889	-0.046728	40.582348	0.124609	-0.088317	119.607708
2021-05-22	10:29:11	0	99000000000	99000000000	-112.381851	0.658288	3085.381995	-0.055600	40.582343	0.125578	-0.095552	120.059709
2021-05-22	10:29:11	0	99100000000	99100000000	-112.381812	0.664089	3088.724008	-0.062585	40.582339	0.126853	-0.102090	120.507706
2021-05-22	10:29:11	0	99200000000	99200000000	-112.381772	0.667308	3092.077109	-0.066970	40.582335	0.127465	-0.107056	120.959707
2021-05-22	10:29:11	0	99300000000	99300000000	-112.381733	0.671744	3095.444051	-0.068525	40.582330	0.127465	-0.109329	121.407705
2021-05-22	10:29:11	0	99400000000	99400000000	-112.381693	0.668474	3098.822203	-0.068499	40.582326	0.126802	-0.111124	121.859693
2021-05-22	10:29:11	0	99500000000	99500000000	-112.381653	0.654378	3102.214113	-0.067199	40.582322	0.125196	-0.113411	122.359689
2021-05-22	10:29:11	0	99600000000	99600000000	-112.381613	0.642866	3105.619610	-0.065619	40.582318	0.123284	-0.114812	122.807701
2021-05-22	10:29:11	0	99700000000	99700000000	-112.381573	0.640538	3109.035662	-0.064675	40.582314	0.121040	-0.115771	123.207702
2021-05-22	10:29:11	0	99800000000	99800000000	-112.381532	0.644084	3112.464340	-0.065032	40.582310	0.118823	-0.116766	123.607705
2021-05-22	10:29:11	0	99900000000	99900000000	-112.381492	0.653785	3115.902946	-0.067594	40.582306	0.117255	-0.118112	124.003704
2021-05-22	10:29:11	0	100000000000	100000000000	-112.381451	0.666174	3119.354578	-0.072068	40.582302	0.116305	-0.122118	124.454698
2021-05-22	10:29:11	0	100100000000	100100000000	-112.381411	0.670874	3122.816975	-0.078467	40.582299	0.115993	-0.127708	124.903691
2021-05-22	10:29:11	0	100200000000	100200000000	-112.381370	0.662795	3126.291160	-0.086765	40.582295	0.116643	-0.133099	125.252689
2021-05-22	10:29:11	0	100300000000	100300000000	-112.381328	0.644548	3129.776039	-0.096338	40.582291	0.117918	-0.145643	125.603700
2021-05-22	10:29:11	0	100400000000	100400000000	-112.381287	0.627509	3133.270805	-0.106535	40.582288	0.117892	-0.167670	126.054694
2021-05-22	10:29:11	0	100500000000	100500000000	-112.381246	0.623597	3136.779023	-0.116407	40.582284	0.114342	-0.183921	126.503698
2021-05-22	10:29:11	0	100600000000	100600000000	-112.381204	0.626751	3140.297216	-0.125642	40.582281	0.104381	-0.189623	126.852696
2021-05-22	10:29:11	0	100700000000	100700000000	-112.381162	0.621878	3143.826397	-0.133264	40.582277	0.080934	-0.198433	127.254688
2021-05-22	10:29:11	0	100800000000	100800000000	-112.381121	0.600696	3147.365055	-0.138337	40.582274	0.038679	-0.203419	127.550681
2021-05-22	10:29:11	0	100900000000	100900000000	-112.381079	0.554949	3150.908543	-0.140536	40.582271	-0.023995	-0.187347	127.650687
2021-05-22	10:29:11	0	101000000000	101000000000	-112.381037	0.473417	3154.452914	-0.139548	40.582268	-0.108338	-0.169716	127.648685
2021-05-22	10:29:11	0	101100000000	101100000000	-112.380996	0.335995	3157.990867	-0.135049	40.582265	-0.215326	-0.175773	127.191688
2021-05-22	10:29:11	0	101200000000	101200000000	-112.380955	0.125423	3161.507606	-0.126075	40.582262	-0.346219	-0.189062	126.289701
2021-05-22	10:29:11	0	101300000000	101300000000	-112.380915	-0.114389	3164.995904	-0.113628	40.582260	-0.492880	-0.187521	124.932691
2021-05-22	10:29:11	0	101400000000	101400000000	-112.380875	-0.292677	3168.434249	-0.099919	40.582257	-0.641013	-0.177103	122.824694
2021-05-22	10:29:11	0	101500000000	101500000000	-112.380837	-0.381322	3171.802737	-0.086223	40.582255	-0.779159	-0.167500	120.120706
2021-05-22	10:29:11	0	101600000000	101600000000	-112.380800	-0.422294	3175.102551	-0.074567	40.582252	-0.895119	-0.161202	117.249711
2021-05-22	10:29:11	0	101700000000	101700000000	-112.380763	-0.441347	3178.304756	-0.067875	40.582250	-0.977015	-0.162138	113.799732
2021-05-22	10:29:11	0	101800000000	101800000000	-112.380728	-0.447556	3181.419234	-0.068193	40.582248	-1.022584	-0.169251	109.999738
2021-05-22	10:29:11	0	101900000000	101900000000	-112.380695	-0.466787	3184.417922	-0.076160	40.582246	-1.041385	-0.175969	106.349734
2021-05-22	10:29:11	0	102000000000	102000000000	-112.380662	-0.489936	3187.324836	-0.093049	40.582245	-1.035649	-0.185132	102.549744
2021-05-22	10:29:11	0	102100000000	102100000000	-112.380631	-0.465212	3190.123277	-0.120772	40.582243	-1.005695	-0.207518	98.899758
2021-05-22	10:29:11	0	102200000000	102200000000	-112.380601	-0.385367	3192.816793	-0.163473	40.582242	-0.948973	-0.247209	95.349772
2021-05-22	10:29:11	0	102300000000	102300000000	-112.380572	-0.295106	3195.426040	-0.221788	40.582241	-0.867396	-0.303999	91.999777
2021-05-22	10:29:11	0	102400000000	102400000000	-112.380544	-0.194048	3197.937567	-0.292531	40.582240	-0.767018	-0.388955	89.099780
2021-05-22	10:29:11	0	102500000000	102500000000	-112.380516	-0.026958	3200.379600	-0.373790	40.582239	-0.651344	-0.518418	86.349786
2021-05-22	10:29:11	0	102600000000	102600000000	-112.380489	0.205032	3202.746817	-0.463333	40.582239	-0.525472	-0.676493	84.099791
2021-05-22	10:29:11	0	102700000000	102700000000	-112.380462	0.405470	3205.067951	-0.555427	40.582240	-0.401194	-0.800700	82.649798
2021-05-22	10:29:11	0	102800000000	102800000000	-112.380436	0.498246	3207.350626	-0.643058	40.582241	-0.291894	-0.846624	81.599795
2021-05-22	10:29:11	0	102900000000	102900000000	-112.380409	0.520135	3209.607665	-0.723042	40.582243	-0.203624	-0.854149	80.849801
2021-05-22	10:29:11	0	103000000000	103000000000	-112.380384	0.548155	3211.851198	-0.795060	40.582246	-0.137662	-0.889687	80.549805
2021-05-22	10:29:11	0	103100000000	103100000000	-112.380358	0.592292	3214.084005	-0.859111	40.582249	-0.093049	-0.948296	80.249803
2021-05-22	10:29:11	0	103200000000	103200000000	-112.380332	0.613094	3216.309866	-0.915609	40.582253	-0.069908	-0.988613	79.950803
2021-05-22	10:29:11	0	103300000000	103300000000	-112.380307	0.599889	3218.529279	-0.967284	40.582258	-0.063108	-1.017971	79.850808
2021-05-22	10:29:11	0	103400000000	103400000000	-112.380282	0.578628	3220.744535	-1.012922	40.582264	-0.065268	-1.058965	79.652808
2021-05-22	10:29:11	0	103500000000	103500000000	-112.380257	0.566296	3222.953540	-1.051550	40.582271	-0.073190	-1.099262	79.401804
2021-05-22	10:29:11	0	103600000000	103600000000	-112.380233	0.559587	3225.155076	-1.083168	40.582278	-0.084324	-1.128970	79.152805
2021-05-22	10:29:11	0	103700000000	103700000000	-112.380210	0.561596	3227.349221	-1.107150	40.582286	-0.100493	-1.155747	78.803807
2021-05-22	10:29:11	0	103800000000	103800000000	-112.380187	0.576661	3229.532741	-1.122223	40.582295	-0.110582	-1.166937	78.452808
2021-05-22	10:29:11	0	103900000000	103900000000	-112.380166	0.594328	3231.707634	-1.130546	40.582305	-0.106509	-1.152474	78.103810
2021-05-22	10:29:11	0	104000000000	104000000000	-112.380144	0.605889	3233.872394	-1.136920	40.582315	-0.098861	-1.140274	77.752811
2021-05-22	10:29:11	0	104100000000	104100000000	-112.380124	0.612924	3236.027560	-1.142668	40.582326	-0.089964	-1.150175	77.452816
2021-05-22	10:29:11	0	104200000000	104200000000	-112.380104	0.617169	3238.174587	-1.147767	40.582338	-0.079767	-1.158603	77.103817
2021-05-22	10:29:11	0	104300000000	104300000000	-112.380085	0.617732	3240.311139	-1.153490	40.582350	-0.078626	-1.148724	76.752811
2021-05-22	10:29:11	0	104400000000	104400000000	-112.380067	0.613844	3242.439678	-1.159863	40.582364	-0.087536	-1.145973	76.452815
2021-05-22	10:29:11	0	104500000000	104500000000	-112.380050	0.616064	3244.558547	-1.165612	40.582377	-0.093661	-1.164696	76.152815
2021-05-22	10:29:11	0	104600000000	104600000000	-112.380034	0.634965	3246.669425	-1.170710	40.582392	-0.094961	-1.176663	75.803817
2021-05-22	10:29:11	0	104700000000	104700000000	-112.380019	0.651273	3248.770207	-1.175497	40.582407	-0.095273	-1.178107	75.452816
2021-05-22	10:29:11	0	104800000000	104800000000	-112.380005	0.649827	3250.860763	-1.180583	40.582423	-0.094974	-1.196513	75.103818
2021-05-22	10:29:11	0	104900000000	104900000000	-112.379993	0.652039	3252.942821	-1.186873	40.582438	-0.092182	-1.203659	74.755814
2021-05-22	10:29:11	0	105000000000	105000000000	-112.379982	0.659687	3255.014907	-1.194801	40.582455	-0.086497	-1.164686	74.455813
2021-05-22	10:29:11	0	105100000000	105100000000	-112.379971	0.648144	3257.079499	-1.204336	40.582472	-0.077957	-1.140405	74.155817
2021-05-22	10:29:11	0	105200000000	105200000000	-112.379962	0.631332	3259.134868	-1.214227	40.582489	-0.066230	-1.181816	73.855817
2021-05-22	10:29:11	0	105300000000	105300000000	-112.379955	0.633910	3261.183690	-1.223175	40.582507	-0.052847	-1.227001	73.603823
2021-05-22	10:29:11	0	105400000000	105400000000	-112.379948	0.642455	3263.226869	-1.231460	40.582524	-0.040687	-1.222795	73.475821
2021-05-22	10:29:11	0	105500000000	105500000000	-112.379943	0.647076	3265.267205	-1.239133	40.582542	-0.031688	-1.190215	73.425819
2021-05-22	10:29:11	0	105600000000	105600000000	-112.379939	0.649321	3267.305830	-1.244309	40.582561	-0.026818	-1.156438	73.351823
2021-05-22	10:29:11	0	105700000000	105700000000	-112.379936	0.635828	3269.342263	-1.244742	40.582579	-0.026716	-1.153039	73.275820
2021-05-22	10:29:11	0	105800000000	105800000000	-112.379935	0.615954	3271.376990	-1.240357	40.582597	-0.030489	-1.194012	73.225823
2021-05-22	10:29:11	0	105900000000	105900000000	-112.379935	0.621737	3273.408908	-1.232760	40.582616	-0.036200	-1.220974	73.103827
2021-05-22	10:29:11	0	106000000000	106000000000	-112.379936	0.642112	3275.437616	-1.222614	40.582634	-0.042267	-1.198142	72.951822
2021-05-22	10:29:11	0	106100000000	106100000000	-112.379939	0.639507	3277.461809	-1.210836	40.582652	-0.047085	-1.187176	72.803825
2021-05-22	10:29:11	0	106200000000	106200000000	-112.379943	0.623315	3279.480110	-1.199339	40.582670	-0.047544	-1.219424	72.555827
2021-05-22	10:29:11	0	106300000000	106300000000	-112.379948	0.637546	3281.492680	-1.189116	40.582688	-0.040075	-1.231068	72.303829
2021-05-22	10:29:11	0	106400000000	106400000000	-112.379954	0.688085	3283.499115	-1.180474	40.582705	-0.022153	-1.195305	72.151823
2021-05-22	10:29:11	0	106500000000	106500000000	-112.379962	0.731692	3285.502645	-1.173202	40.582722	0.006915	-1.176967	72.052823
2021-05-22	10:29:11	0	106600000000	106600000000	-112.379971	0.744958	3287.506515	-1.165293	40.582739	0.046161	-1.203545	72.140822
2021-05-22	10:29:11	0	106700000000	106700000000	-112.379981	0.749931	3289.514899	-1.150080	40.582755	0.091634	-1.203429	72.440824
2021-05-22	10:29:11	0	106800000000	106800000000	-112.379993	0.758213	3291.533192	-1.119986	40.582772	0.136100	-1.132161	72.834821
2021-05-22	10:29:11	0	106900000000	106900000000	-112.380005	0.753485	3293.566308	-1.072722	40.582788	0.173033	-1.057919	73.428820
2021-05-22	10:29:11	0	107000000000	107000000000	-112.380019	0.744975	3295.615546	-1.008512	40.582803	0.198609	-1.030559	74.175820
2021-05-22	10:29:11	0	107100000000	107100000000	-112.380034	0.751762	3297.687589	-0.930465	40.582819	0.210801	-0.975246	74.928815
2021-05-22	10:29:11	0	107200000000	107200000000	-112.380050	0.752930	3299.777535	-0.843343	40.582834	0.209310	-0.819562	75.628814
2021-05-22	10:29:11	0	107300000000	107300000000	-112.380066	0.727239	3301.887989	-0.754042	40.582848	0.197092	-0.626643	76.328817
2021-05-22	10:29:11	0	107400000000	107400000000	-112.380083	0.697445	3304.017797	-0.670584	40.582863	0.179961	-0.507255	76.981820
2021-05-22	10:29:11	0	107500000000	107500000000	-112.380100	0.689894	3306.161916	-0.599383	40.582877	0.161479	-0.481078	77.487814
2021-05-22	10:29:11	0	107600000000	107600000000	-112.380118	0.695409	3308.321899	-0.545274	40.582891	0.144494	-0.499793	77.981812
2021-05-22	10:29:11	0	107700000000	107700000000	-112.380137	0.696203	3310.494102	-0.513879	40.582905	0.132493	-0.533351	78.487808
2021-05-22	10:29:11	0	107800000000	107800000000	-112.380156	0.699087	3312.681317	-0.504160	40.582919	0.126604	-0.563967	78.934810
2021-05-22	10:29:11	0	107900000000	107900000000	-112.380175	0.714132	3314.880315	-0.507678	40.582932	0.125514	-0.565698	79.434813
2021-05-22	10:29:11	0	108000000000	108000000000	-112.380195	0.726379	3317.093696	-0.518398	40.582946	0.127987	-0.550561	79.934811
2021-05-22	10:29:11	0	108100000000	108100000000	-112.380216	0.722073	3319.320815	-0.531744	40.582959	0.132710	-0.562357	80.387804
2021-05-22	10:29:11	0	108200000000	108200000000	-112.380237	0.711551	3321.558589	-0.543572	40.582971	0.138682	-0.596299	80.783799
2021-05-22	10:29:11	0	108300000000	108300000000	-112.380258	0.704418	3323.809755	-0.551959	40.582983	0.144175	-0.610756	81.229801
