"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Longitude"	"GPS Distance"	"GPS Lateral Acceleration"	"Longitudinal Acceleration"	"Latitude"	"GPS Longitudinal Acceleration"	"Lateral Acceleration"	"GPS Speed"
2021-05-22	08:32:58	2	318300000000	95435873877	-112.382476	10069.605937	0.774475	0.637056	40.582419	0.094063	0.681380	115.552717
2021-05-22	08:32:58	2	318400000000	95535873877	-112.382438	10072.822212	0.719913	0.632516	40.582417	0.101099	0.630013	115.903716
2021-05-22	08:32:58	2	318500000000	95635873877	-112.382400	10076.048918	0.656392	0.633920	40.582414	0.110684	0.570341	116.303719
2021-05-22	08:32:58	2	318600000000	95735873877	-112.382361	10079.286883	0.583985	0.641395	40.582411	0.121193	0.488265	116.703720
2021-05-22	08:32:58	2	318700000000	95835873877	-112.382323	10082.536908	0.506194	0.651903	40.582407	0.131066	0.397741	117.154714
2021-05-22	08:32:58	2	318800000000	95935873877	-112.382284	10085.800142	0.425878	0.668516	40.582402	0.139650	0.306733	117.654711
2021-05-22	08:32:58	2	318900000000	96035873877	-112.382246	10089.077235	0.345263	0.687808	40.582398	0.145998	0.215292	118.154708
2021-05-22	08:32:58	2	319000000000	96135873877	-112.382207	10092.368272	0.267140	0.701853	40.582393	0.149491	0.129033	118.659701
2021-05-22	08:32:58	2	319100000000	96235873877	-112.382168	10095.673457	0.196219	0.707572	40.582388	0.150408	0.059245	119.159710
2021-05-22	08:32:58	2	319200000000	96335873877	-112.382129	10098.993298	0.132971	0.707540	40.582383	0.149414	0.009437	119.711705
2021-05-22	08:32:58	2	319300000000	96435873877	-112.382090	10102.328176	0.078340	0.708079	40.582378	0.146508	-0.024122	120.259697
2021-05-22	08:32:58	2	319400000000	96535873877	-112.382050	10105.677563	0.032631	0.715576	40.582373	0.141690	-0.052001	120.759693
2021-05-22	08:32:58	2	319500000000	96635873877	-112.382011	10109.040887	-0.002167	0.727245	40.582368	0.135622	-0.081734	121.259702
2021-05-22	08:32:58	2	319600000000	96735873877	-112.381971	10112.417901	-0.025875	0.731702	40.582363	0.129249	-0.105802	121.759698
2021-05-22	08:32:58	2	319700000000	96835873877	-112.381931	10115.807842	-0.040687	0.723554	40.582358	0.123207	-0.109214	122.207710
2021-05-22	08:32:58	2	319800000000	96935873877	-112.381892	10119.209564	-0.048207	0.711742	40.582353	0.118134	-0.091670	122.607711
2021-05-22	08:32:58	2	319900000000	97035873877	-112.381852	10122.622445	-0.050017	0.707183	40.582348	0.114004	-0.069458	123.007701
2021-05-22	08:32:58	2	320000000000	97135873877	-112.381811	10126.046437	-0.048054	0.709924	40.582344	0.111838	-0.056311	123.407703
2021-05-22	08:32:58	2	320100000000	97235873877	-112.381771	10129.481541	-0.045862	0.715830	40.582339	0.111532	-0.054168	123.807706
2021-05-22	08:32:58	2	320200000000	97335873877	-112.381731	10132.927756	-0.045581	0.722454	40.582334	0.112194	-0.061707	124.207696
2021-05-22	08:32:58	2	320300000000	97435873877	-112.381690	10136.385082	-0.048207	0.725368	40.582329	0.113800	-0.083021	124.607697
2021-05-22	08:32:58	2	320400000000	97535873877	-112.381649	10139.853519	-0.054657	0.723374	40.582324	0.115381	-0.119815	125.007699
2021-05-22	08:32:58	2	320500000000	97635873877	-112.381608	10143.333068	-0.064930	0.720900	40.582319	0.116324	-0.158327	125.407689
2021-05-22	08:32:58	2	320600000000	97735873877	-112.381567	10146.823928	-0.077702	0.719971	40.582315	0.116299	-0.179969	125.807692
2021-05-22	08:32:58	2	320700000000	97835873877	-112.381526	10150.326661	-0.090755	0.721540	40.582310	0.115330	-0.185024	126.259680
2021-05-22	08:32:58	2	320800000000	97935873877	-112.381485	10153.841652	-0.102838	0.726439	40.582305	0.113724	-0.188332	126.707690
2021-05-22	08:32:58	2	320900000000	98035873877	-112.381444	10157.368175	-0.112653	0.730019	40.582301	0.111481	-0.193025	127.107693
2021-05-22	08:32:58	2	321000000000	98135873877	-112.381402	10160.905096	-0.119944	0.729598	40.582296	0.109594	-0.189638	127.455684
2021-05-22	08:32:58	2	321100000000	98235873877	-112.381361	10164.451781	-0.125654	0.725983	40.582292	0.108651	-0.181364	127.807690
2021-05-22	08:32:58	2	321200000000	98335873877	-112.381319	10168.008210	-0.130753	0.712963	40.582288	0.107351	-0.184005	128.155694
2021-05-22	08:32:58	2	321300000000	98435873877	-112.381276	10171.574396	-0.136578	0.693990	40.582284	0.104069	-0.197596	128.511691
2021-05-22	08:32:58	2	321400000000	98535873877	-112.381234	10175.150350	-0.143289	0.693364	40.582280	0.096230	-0.208545	128.858674
2021-05-22	08:32:58	2	321500000000	98635873877	-112.381192	10178.735612	-0.150637	0.703746	40.582276	0.077288	-0.222612	129.211688
2021-05-22	08:32:58	2	321600000000	98735873877	-112.381150	10182.328660	-0.158285	0.674610	40.582272	0.041362	-0.251116	129.452686
2021-05-22	08:32:58	2	321700000000	98835873877	-112.381107	10185.926157	-0.164582	0.598628	40.582269	-0.014397	-0.275528	129.605686
2021-05-22	08:32:58	2	321800000000	98935873877	-112.381065	10189.522857	-0.168330	0.521924	40.582265	-0.091526	-0.275118	129.487680
2021-05-22	08:32:58	2	321900000000	99035873877	-112.381023	10193.111317	-0.169190	0.426704	40.582262	-0.190324	-0.267641	129.087690
2021-05-22	08:32:58	2	322000000000	99135873877	-112.380982	10196.682860	-0.165850	0.243721	40.582259	-0.309439	-0.275331	128.422685
2021-05-22	08:32:58	2	322100000000	99235873877	-112.380941	10200.225418	-0.158763	0.009046	40.582257	-0.440581	-0.287407	127.204678
2021-05-22	08:32:58	2	322200000000	99335873877	-112.380900	10203.723060	-0.149127	-0.159442	40.582254	-0.574081	-0.288747	125.333688
2021-05-22	08:32:58	2	322300000000	99435873877	-112.380861	10207.161143	-0.137279	-0.240499	40.582252	-0.703228	-0.285365	122.974697
2021-05-22	08:32:58	2	322400000000	99535873877	-112.380823	10210.528093	-0.124195	-0.305457	40.582250	-0.821349	-0.287453	120.368704
2021-05-22	08:32:58	2	322500000000	99635873877	-112.380786	10213.812378	-0.110473	-0.372272	40.582247	-0.917681	-0.293081	117.138715
2021-05-22	08:32:58	2	322600000000	99735873877	-112.380750	10217.002850	-0.098817	-0.400213	40.582246	-0.985670	-0.290599	113.597718
2021-05-22	08:32:58	2	322700000000	99835873877	-112.380715	10220.094256	-0.092297	-0.387805	40.582244	-1.025280	-0.274204	110.038734
2021-05-22	08:32:58	2	322800000000	99935873877	-112.380682	10223.084555	-0.094215	-0.372328	40.582242	-1.035872	-0.258282	106.285738
2021-05-22	08:32:58	2	322900000000	100035873877	-112.380649	10225.972762	-0.108319	-0.364956	40.582241	-1.016472	-0.261821	102.697747
2021-05-22	08:32:58	2	323000000000	100135873877	-112.380618	10228.759943	-0.142225	-0.348661	40.582239	-0.962427	-0.282290	98.979758
2021-05-22	08:32:58	2	323100000000	100235873877	-112.380588	10231.449134	-0.199259	-0.290852	40.582238	-0.876898	-0.314082	95.456766
2021-05-22	08:32:58	2	323200000000	100335873877	-112.380558	10234.050121	-0.276311	-0.130690	40.582237	-0.770606	-0.384711	92.515771
2021-05-22	08:32:58	2	323300000000	100435873877	-112.380530	10236.575079	-0.370119	0.150621	40.582237	-0.651120	-0.524489	89.874778
2021-05-22	08:32:58	2	323400000000	100535873877	-112.380502	10239.035913	-0.476220	0.436814	40.582237	-0.525829	-0.701794	87.692785
2021-05-22	08:32:58	2	323500000000	100635873877	-112.380474	10241.447762	-0.588567	0.581667	40.582237	-0.404572	-0.845543	86.205792
2021-05-22	08:32:58	2	323600000000	100735873877	-112.380446	10243.825206	-0.696313	0.594087	40.582239	-0.298802	-0.926642	85.159794
2021-05-22	08:32:58	2	323700000000	100835873877	-112.380419	10246.178401	-0.794295	0.599829	40.582240	-0.211323	-0.984165	84.375794
2021-05-22	08:32:58	2	323800000000	100935873877	-112.380392	10248.515258	-0.879135	0.647168	40.582243	-0.144290	-1.053876	83.937790
2021-05-22	08:32:58	2	323900000000	101035873877	-112.380365	10250.842080	-0.948922	0.697626	40.582247	-0.099320	-1.120212	83.637794
2021-05-22	08:32:58	2	324000000000	101135873877	-112.380338	10253.161982	-1.001744	0.727376	40.582251	-0.077294	-1.141521	83.445793
2021-05-22	08:32:58	2	324100000000	101235873877	-112.380312	10255.476056	-1.040850	0.739701	40.582257	-0.072017	-1.124264	83.237799
2021-05-22	08:32:58	2	324200000000	101335873877	-112.380286	10257.783769	-1.072168	0.739565	40.582263	-0.075803	-1.123339	82.991797
2021-05-22	08:32:58	2	324300000000	101435873877	-112.380261	10260.084183	-1.099126	0.733608	40.582270	-0.084534	-1.155879	82.737796
2021-05-22	08:32:58	2	324400000000	101535873877	-112.380236	10262.375876	-1.123931	0.717486	40.582278	-0.094043	-1.196942	82.383801
2021-05-22	08:32:58	2	324500000000	101635873877	-112.380211	10264.657357	-1.147117	0.690125	40.582287	-0.098836	-1.237949	81.983805
2021-05-22	08:32:58	2	324600000000	101735873877	-112.380188	10266.928549	-1.168391	0.680202	40.582296	-0.095636	-1.260396	81.637803
2021-05-22	08:32:58	2	324700000000	101835873877	-112.380165	10269.189987	-1.186720	0.705917	40.582307	-0.085184	-1.234510	81.283801
2021-05-22	08:32:58	2	324800000000	101935873877	-112.380143	10271.442105	-1.201226	0.747625	40.582318	-0.068703	-1.195852	80.937800
2021-05-22	08:32:58	2	324900000000	102035873877	-112.380122	10273.686589	-1.211907	0.791552	40.582330	-0.048895	-1.199309	80.691804
2021-05-22	08:32:58	2	325000000000	102135873877	-112.380101	10275.926303	-1.218765	0.835048	40.582343	-0.029878	-1.212726	80.572801
2021-05-22	08:32:58	2	325100000000	102235873877	-112.380081	10278.163824	-1.223519	0.851685	40.582357	-0.015818	-1.189712	80.522805
2021-05-22	08:32:58	2	325200000000	102335873877	-112.380062	10280.400872	-1.227980	0.823210	40.582371	-0.009458	-1.170808	80.526801
2021-05-22	08:32:58	2	325300000000	102435873877	-112.380045	10282.638351	-1.233130	0.782219	40.582386	-0.011382	-1.193610	80.576805
2021-05-22	08:32:58	2	325400000000	102535873877	-112.380028	10284.875696	-1.239554	0.765055	40.582402	-0.021592	-1.220247	80.545801
2021-05-22	08:32:58	2	325500000000	102635873877	-112.380012	10287.111230	-1.247597	0.764431	40.582418	-0.044561	-1.230285	80.445802
2021-05-22	08:32:58	2	325600000000	102735873877	-112.379998	10289.343847	-1.255831	0.763378	40.582435	-0.061731	-1.241230	80.345801
2021-05-22	08:32:58	2	325700000000	102835873877	-112.379985	10291.572693	-1.263135	0.759518	40.582452	-0.062649	-1.235663	80.191801
2021-05-22	08:32:58	2	325800000000	102935873877	-112.379973	10293.796606	-1.270216	0.750509	40.582470	-0.058729	-1.211643	79.989805
2021-05-22	08:32:58	2	325900000000	103035873877	-112.379963	10296.014774	-1.277577	0.739784	40.582488	-0.052165	-1.224672	79.789809
2021-05-22	08:32:58	2	326000000000	103135873877	-112.379953	10298.226600	-1.285225	0.733665	40.582507	-0.044230	-1.278525	79.534808
2021-05-22	08:32:58	2	326100000000	103235873877	-112.379944	10300.431509	-1.294625	0.734570	40.582525	-0.046747	-1.306984	79.289813
2021-05-22	08:32:58	2	326200000000	103335873877	-112.379937	10302.629491	-1.304759	0.750888	40.582544	-0.056881	-1.279617	79.034811
2021-05-22	08:32:58	2	326300000000	103435873877	-112.379932	10304.820723	-1.312566	0.772843	40.582564	-0.059781	-1.240133	78.789810
2021-05-22	08:32:58	2	326400000000	103535873877	-112.379928	10307.005813	-1.316836	0.771236	40.582583	-0.054427	-1.250475	78.589809
2021-05-22	08:32:58	2	326500000000	103635873877	-112.379925	10309.185513	-1.316581	0.756018	40.582603	-0.044676	-1.305322	78.389809
2021-05-22	08:32:58	2	326600000000	103735873877	-112.379924	10311.360938	-1.313681	0.757335	40.582623	-0.032153	-1.329806	78.244814
2021-05-22	08:32:58	2	326700000000	103835873877	-112.379924	10313.534280	-1.310495	0.765054	40.582643	-0.017717	-1.303657	78.218145
2021-05-22	08:32:58	2	326800000000	103935873877	-112.379925	10315.707661	-1.306957	0.772791	40.582662	-0.001020	-1.287161	78.251481
2021-05-22	08:32:58	2	326900000000	104035873877	-112.379928	10317.882048	-1.302432	0.808308	40.582682	0.018228	-1.292225	78.284811
2021-05-22	08:32:58	2	327000000000	104135873877	-112.379933	10320.058238	-1.293127	0.864273	40.582701	0.040024	-1.274743	78.354809
2021-05-22	08:32:58	2	327100000000	104235873877	-112.379938	10322.237993	-1.278628	0.893827	40.582721	0.062617	-1.241525	78.509804
2021-05-22	08:32:58	2	327200000000	104335873877	-112.379945	10324.423637	-1.262345	0.891210	40.582740	0.084222	-1.222789	78.764806
2021-05-22	08:32:58	2	327300000000	104435873877	-112.379953	10326.617150	-1.245774	0.887838	40.582759	0.103501	-1.199241	79.064808
2021-05-22	08:32:58	2	327400000000	104535873877	-112.379963	10328.820372	-1.229555	0.883525	40.582777	0.119594	-1.166346	79.419809
2021-05-22	08:32:58	2	327500000000	104635873877	-112.379974	10331.035642	-1.215374	0.865245	40.582796	0.131097	-1.175599	79.929807
2021-05-22	08:32:58	2	327600000000	104735873877	-112.379986	10333.264701	-1.204731	0.856976	40.582814	0.137917	-1.230635	80.419803
2021-05-22	08:32:58	2	327700000000	104835873877	-112.380000	10335.507825	-1.197912	0.874765	40.582832	0.140912	-1.255219	80.929806
2021-05-22	08:32:58	2	327800000000	104935873877	-112.380014	10337.765446	-1.194566	0.889122	40.582849	0.140785	-1.219577	81.474803
2021-05-22	08:32:58	2	327900000000	105035873877	-112.380030	10340.037301	-1.194056	0.882703	40.582866	0.138458	-1.180102	81.974805
2021-05-22	08:32:58	2	328000000000	105135873877	-112.380048	10342.322354	-1.193629	0.875562	40.582882	0.134526	-1.170102	82.423797
2021-05-22	08:32:58	2	328100000000	105235873877	-112.380066	10344.619989	-1.189856	0.877090	40.582898	0.128994	-1.166309	82.879795
2021-05-22	08:32:58	2	328200000000	105335873877	-112.380085	10346.930151	-1.180908	0.875879	40.582913	0.122264	-1.160921	83.323796
2021-05-22	08:32:58	2	328300000000	105435873877	-112.380105	10349.252792	-1.165867	0.873546	40.582927	0.114897	-1.168420	83.779793
2021-05-22	08:32:58	2	328400000000	105535873877	-112.380126	10351.587521	-1.143739	0.882803	40.582941	0.107249	-1.179105	84.223795
2021-05-22	08:32:58	2	328500000000	105635873877	-112.380148	10353.933147	-1.113250	0.897518	40.582954	0.100672	-1.169044	84.567795
2021-05-22	08:32:58	2	328600000000	105735873877	-112.380171	10356.288562	-1.073838	0.894463	40.582967	0.096720	-1.132127	84.923792
2021-05-22	08:32:58	2	328700000000	105835873877	-112.380194	10358.653288	-1.025503	0.871131	40.582978	0.096669	-1.069735	85.267793
2021-05-22	08:32:58	2	328800000000	105935873877	-112.380218	10361.026565	-0.968246	0.853244	40.582990	0.101080	-0.976301	85.511787
2021-05-22	08:32:58	2	328900000000	106035873877	-112.380243	10363.408652	-0.902423	0.853820	40.583000	0.109951	-0.858983	85.879787
2021-05-22	08:32:58	2	329000000000	106135873877	-112.380268	10365.801013	-0.831170	0.856262	40.583010	0.121142	-0.751041	86.267792
2021-05-22	08:32:58	2	329100000000	106235873877	-112.380294	10368.204039	-0.759230	0.847057	40.583020	0.131187	-0.688813	86.623789
2021-05-22	08:32:58	2	329200000000	106335873877	-112.380321	10370.618653	-0.689634	0.836726	40.583029	0.139038	-0.673661	87.079793
2021-05-22	08:32:58	2	329300000000	106435873877	-112.380347	10373.046708	-0.623939	0.838732	40.583037	0.145335	-0.653000	87.579789
2021-05-22	08:32:58	2	329400000000	106535873877	-112.380375	10375.489399	-0.563419	0.845595	40.583046	0.150357	-0.573143	88.135780
2021-05-22	08:32:58	2	329500000000	106635873877	-112.380402	10377.947129	-0.511846	0.839076	40.583054	0.154105	-0.470844	88.679782
2021-05-22	08:32:58	2	329600000000	106735873877	-112.380430	10380.419541	-0.469605	0.820916	40.583061	0.157648	-0.435567	89.179785
2021-05-22	08:32:58	2	329700000000	106835873877	-112.380458	10382.906894	-0.435011	0.813343	40.583069	0.161115	-0.463600	89.735776
2021-05-22	08:32:58	2	329800000000	106935873877	-112.380487	10385.410293	-0.407351	0.819653	40.583076	0.164302	-0.466862	90.335774
2021-05-22	08:32:58	2	329900000000	107035873877	-112.380516	10387.930315	-0.384994	0.818171	40.583083	0.167489	-0.423052	90.935778
2021-05-22	08:32:58	2	330000000000	107135873877	-112.380545	10390.467005	-0.367455	0.805340	40.583089	0.170318	-0.383399	91.535773
2021-05-22	08:32:58	2	330100000000	107235873877	-112.380575	10393.020361	-0.352873	0.798967	40.583096	0.172511	-0.366072	92.135771
2021-05-22	08:32:58	2	330200000000	107335873877	-112.380604	10395.590407	-0.339922	0.802993	40.583102	0.174066	-0.359078	92.735768
2021-05-22	08:32:58	2	330300000000	107435873877	-112.380635	10398.177408	-0.328055	0.808357	40.583108	0.174990	-0.365301	93.341770
2021-05-22	08:32:58	2	330400000000	107535873877	-112.380665	10400.781944	-0.317310	0.807390	40.583113	0.174901	-0.369811	93.998768
2021-05-22	08:32:58	2	330500000000	107635873877	-112.380696	10403.404305	-0.308566	0.796938	40.583119	0.174263	-0.344358	94.641771
2021-05-22	08:32:58	2	330600000000	107735873877	-112.380726	10406.043897	-0.302008	0.788435	40.583124	0.173263	-0.306521	95.241766
2021-05-22	08:32:58	2	330700000000	107835873877	-112.380758	10408.700199	-0.297362	0.797486	40.583129	0.171988	-0.297434	95.841764
2021-05-22	08:32:58	2	330800000000	107935873877	-112.380789	10411.373168	-0.294628	0.816460	40.583134	0.170350	-0.317270	96.441761
2021-05-22	08:32:58	2	330900000000	108035873877	-112.380821	10414.062804	-0.294169	0.824438	40.583138	0.168801	-0.339839	97.041765
2021-05-22	08:32:58	2	331000000000	108135873877	-112.380853	10416.769107	-0.295896	0.816704	40.583142	0.167164	-0.355083	97.641761
2021-05-22	08:32:58	2	331100000000	108235873877	-112.380885	10419.492077	-0.299172	0.804228	40.583147	0.165615	-0.362504	98.241758
2021-05-22	08:32:58	2	331200000000	108335873877	-112.380917	10422.231493	-0.302996	0.794595	40.583150	0.163977	-0.360568	98.841755
2021-05-22	08:32:58	2	331300000000	108435873877	-112.380950	10424.986777	-0.306093	0.788527	40.583154	0.162065	-0.356385	99.384756
2021-05-22	08:32:58	2	331400000000	108535873877	-112.380983	10427.757578	-0.308279	0.787608	40.583157	0.160516	-0.355349	99.941755
2021-05-22	08:32:58	2	331500000000	108635873877	-112.381016	10430.544260	-0.309101	0.791575	40.583160	0.159242	-0.346991	100.541757
2021-05-22	08:32:58	2	331600000000	108735873877	-112.381049	10433.346767	-0.308375	0.794931	40.583163	0.157604	-0.326453	101.084754
2021-05-22	08:32:58	2	331700000000	108835873877	-112.381083	10436.164571	-0.307100	0.795327	40.583166	0.156055	-0.312185	101.641751
2021-05-22	08:32:58	2	331800000000	108935873877	-112.381116	10438.997677	-0.305099	0.796121	40.583168	0.155144	-0.318026	102.184754
2021-05-22	08:32:58	2	331900000000	109035873877	-112.381150	10441.846036	-0.302186	0.797469	40.583170	0.154506	-0.329236	102.741751
2021-05-22	08:32:58	2	332000000000	109135873877	-112.381184	10444.709698	-0.297910	0.795975	40.583172	0.154595	-0.329116	103.284752
2021-05-22	08:32:58	2	332100000000	109235873877	-112.381219	10447.588614	-0.291722	0.793655	40.583173	0.155233	-0.324006	103.841745
2021-05-22	08:32:58	2	332200000000	109335873877	-112.381253	10450.482611	-0.283258	0.793464	40.583174	0.156233	-0.320637	104.384741
2021-05-22	08:32:58	2	332300000000	109435873877	-112.381288	10453.391283	-0.271518	0.789003	40.583175	0.157871	-0.307803	104.884748
2021-05-22	08:32:58	2	332400000000	109535873877	-112.381322	10456.314931	-0.255228	0.776192	40.583176	0.159420	-0.277801	105.441741
2021-05-22	08:32:58	2	332500000000	109635873877	-112.381358	10459.254703	-0.232495	0.765839	40.583176	0.160707	-0.238365	106.047736
2021-05-22	08:32:58	2	332600000000	109735873877	-112.381393	10462.210946	-0.204784	0.766185	40.583177	0.161243	-0.199555	106.647740
2021-05-22	08:32:58	2	332700000000	109835873877	-112.381429	10465.183056	-0.173989	0.766749	40.583177	0.161243	-0.166793	107.189740
2021-05-22	08:32:58	2	332800000000	109935873877	-112.381464	10468.170681	-0.141753	0.759295	40.583177	0.160873	-0.143521	107.747740
2021-05-22	08:32:58	2	332900000000	110035873877	-112.381500	10471.174195	-0.109619	0.754469	40.583178	0.159866	-0.121029	108.347731
2021-05-22	08:32:58	2	333000000000	110135873877	-112.381536	10474.193528	-0.080341	0.761376	40.583178	0.158592	-0.087250	108.889731
2021-05-22	08:32:58	2	333100000000	110235873877	-112.381572	10477.228152	-0.055154	0.767490	40.583178	0.157687	-0.047761	109.447729
2021-05-22	08:32:58	2	333200000000	110335873877	-112.381608	10480.278082	-0.035269	0.756861	40.583178	0.157419	-0.018287	109.989731
2021-05-22	08:32:58	2	333300000000	110435873877	-112.381644	10483.343487	-0.021019	0.737572	40.583178	0.157049	-0.007775	110.547729
2021-05-22	08:32:58	2	333400000000	110535873877	-112.381681	10486.424779	-0.012976	0.733573	40.583178	0.156782	-0.017047	111.147733
2021-05-22	08:32:58	2	333500000000	110635873877	-112.381718	10489.521891	-0.011574	0.749087	40.583178	0.156412	-0.034693	111.689733
2021-05-22	08:32:58	2	333600000000	110735873877	-112.381755	10492.634294	-0.015436	0.759254	40.583178	0.156144	-0.042310	112.247720
2021-05-22	08:32:58	2	333700000000	110835873877	-112.381792	10495.762003	-0.022281	0.748231	40.583178	0.155405	-0.039808	112.789720
2021-05-22	08:32:58	2	333800000000	110935873877	-112.381829	10498.904962	-0.030298	0.734316	40.583177	0.154130	-0.044999	113.347720
2021-05-22	08:32:58	2	333900000000	111035873877	-112.381866	10502.063003	-0.038214	0.737749	40.583177	0.152856	-0.061620	113.889720
2021-05-22	08:32:58	2	334000000000	111135873877	-112.381904	10505.235711	-0.043644	0.749405	40.583177	0.150842	-0.073499	114.389716
2021-05-22	08:32:58	2	334100000000	111235873877	-112.381942	10508.423157	-0.045619	0.750365	40.583177	0.148662	-0.072221	114.947716
2021-05-22	08:32:58	2	334200000000	111335873877	-112.381980	10511.625642	-0.044408	0.740044	40.583177	0.147120	-0.066689	115.489716
2021-05-22	08:32:58	2	334300000000	111435873877	-112.382018	10514.842571	-0.039641	0.733263	40.583176	0.146215	-0.062258	115.989725
2021-05-22	08:32:58	2	334400000000	111535873877	-112.382056	10518.073432	-0.032159	0.740919	40.583176	0.145947	-0.051949	116.489721
2021-05-22	08:32:58	2	334500000000	111635873877	-112.382095	10521.318181	-0.022765	0.755059	40.583176	0.145577	-0.034531	116.989718
2021-05-22	08:32:58	2	334600000000	111735873877	-112.382133	10524.576819	-0.012937	0.755611	40.583175	0.143831	-0.020705	117.489715
2021-05-22	08:32:58	2	334700000000	111835873877	-112.382172	10527.849365	-0.004117	0.737740	40.583175	0.140173	-0.015702	117.989712
2021-05-22	08:32:58	2	334800000000	111935873877	-112.382212	10531.135857	0.003499	0.718454	40.583175	0.133787	-0.014918	118.494718
2021-05-22	08:32:58	2	334900000000	112035873877	-112.382251	10534.436525	0.009006	0.713415	40.583174	0.124259	-0.016158	118.994714
2021-05-22	08:32:58	2	335000000000	112135873877	-112.382290	10537.751672	0.011963	0.721383	40.583174	0.111920	-0.018695	119.553708
2021-05-22	08:32:58	2	335100000000	112235873877	-112.382329	10541.080360	0.011619	0.722869	40.583174	0.100041	-0.016895	120.035704
2021-05-22	08:32:58	2	335200000000	112335873877	-112.382369	10544.418973	0.008955	0.680597	40.583173	0.091838	-0.009039	120.317712
2021-05-22	08:32:58	2	335300000000	112435873877	-112.382408	10547.764035	0.004264	0.588179	40.583173	0.088849	-0.006118	120.458703
2021-05-22	08:32:58	2	335352613788	112488487665
2021-05-22	08:32:58	3	335352613788	0
2021-05-22	08:32:58	3	335400000000	47386212	-112.382448	10551.115210	-0.001472	0.532448	40.583173	0.091220	-0.019970	120.735701
2021-05-22	08:32:58	3	335500000000	147386212	-112.382488	10554.474158	-0.007584	0.617806	40.583173	0.097938	-0.042217	121.017709
2021-05-22	08:32:58	3	335600000000	247386212	-112.382528	10557.841792	-0.012453	0.790216	40.583172	0.105095	-0.048536	121.335705
2021-05-22	08:32:58	3	335700000000	347386212	-112.382568	10561.220638	-0.015901	0.865235	40.583172	0.110716	-0.033179	121.735695
2021-05-22	08:32:58	3	335800000000	447386212	-112.382619	10564.610600	-0.018464	0.774585	40.583172	0.116174	-0.021695	122.207839
2021-05-22	08:32:58	3	335900000000	547386212	-112.382665	10568.012220	-0.021650	0.661908	40.583172	0.122959	-0.051406	122.794710
2021-05-22	08:32:58	3	336000000000	647386212	-112.382705	10571.426242	-0.023562	0.697209	40.583171	0.128051	-0.082136	123.294706
2021-05-22	08:32:58	3	336100000000	747386212	-112.382746	10574.853324	-0.023581	0.722735	40.583171	0.131888	-0.082018	123.695702
2021-05-22	08:32:58	3	336200000000	847386212	-112.382787	10578.293992	-0.022319	0.696539	40.583171	0.133188	-0.054128	124.293693
2021-05-22	08:32:58	3	336300000000	947386212	-112.382828	10581.750200	-0.018520	0.679063	40.583170	0.130046	-0.025122	124.893695
2021-05-22	08:32:58	3	336400000000	1047386212	-112.382869	10585.220897	-0.012173	0.702262	40.583170	0.123704	-0.010667	125.295687
2021-05-22	08:32:58	3	336500000000	1147386212	-112.382910	10588.701840	-0.001383	0.724086	40.583169	0.116069	-0.004439	125.497690
2021-05-22	08:32:58	3	336600000000	1247386212	-112.382951	10592.191303	0.010714	0.702184	40.583169	0.109683	-0.001464	125.895689
2021-05-22	08:32:58	3	336700000000	1347386212	-112.382993	10595.690929	0.022823	0.657268	40.583168	0.105834	-0.007251	126.295692
2021-05-22	08:32:58	3	336800000000	1447386212	-112.383035	10599.201569	0.033670	0.651735	40.583168	0.103903	-0.010350	126.695694
2021-05-22	08:32:58	3	336900000000	1547386212	-112.383076	10602.722410	0.043242	0.702617	40.583167	0.103884	0.012338	126.996697
2021-05-22	08:32:58	3	337000000000	1647386212	-112.383118	10606.253061	0.050279	0.729600	40.583167	0.104515	0.044439	127.395692
2021-05-22	08:32:58	3	337100000000	1747386212	-112.383160	10609.794349	0.054765	0.671537	40.583167	0.105152	0.046076	127.795681
2021-05-22	08:32:58	3	337200000000	1847386212	-112.383202	10613.346744	0.057334	0.616281	40.583167	0.105158	0.026702	128.195684
2021-05-22	08:32:58	3	337300000000	1947386212	-112.383244	10616.910163	0.057359	0.657705	40.583166	0.104527	0.021844	128.595685
2021-05-22	08:32:58	3	337400000000	2047386212	-112.383287	10620.483782	0.055466	0.721903	40.583166	0.102628	0.022153	128.896701
2021-05-22	08:32:58	3	337500000000	2147386212	-112.383329	10624.067125	0.049769	0.709382	40.583166	0.101978	0.008381	129.295684
2021-05-22	08:32:58	3	337600000000	2247386212	-112.383372	10627.660194	0.042771	0.662383	40.583166	0.101341	0.002134	129.596685
2021-05-22	08:32:58	3	337700000000	2347386212	-112.383414	10631.263068	0.033867	0.659898	40.583166	0.100704	0.016887	129.995681
2021-05-22	08:32:58	3	337800000000	2447386212	-112.383457	10634.876495	0.024314	0.687029	40.583166	0.100697	0.022631	130.395684
2021-05-22	08:32:58	3	337900000000	2547386212	-112.383501	10638.500146	0.013384	0.691422	40.583166	0.100060	-0.003410	130.699682
2021-05-22	08:32:58	3	338000000000	2647386212	-112.383544	10642.133569	0.003187	0.678313	40.583166	0.100060	-0.041346	131.099683
2021-05-22	08:32:58	3	338100000000	2747386212	-112.383587	10645.776735	-0.005736	0.684557	40.583166	0.100060	-0.061434	131.399692
2021-05-22	08:32:58	3	338200000000	2847386212	-112.383630	10649.429621	-0.012746	0.704586	40.583166	0.100697	-0.059768	131.799682
