"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Longitude"	"Throttle Position"	"Longitudinal Acceleration"	"GPS Distance"	"GPS Lateral Acceleration"	"Heading"	"Latitude"	"Lateral Acceleration"	"RPM"	"GPS Longitudinal Acceleration"	"GPS Speed"	"Number of Satellites"
2021-05-22	19:25:00	3	288900000000	59626097069	-112.382970	0.000000	-0.080000	9049.006000	0.985261	314.000000	40.578110	-0.890000	0.000000	0.099206	76.600000	17.000000
2021-05-22	19:25:00	3	289000000000	59726097069	-112.382988	0.000000	-0.050000	9051.137218	0.989119	316.600000	40.578124	-0.900000	0.000000	0.056689	76.900000	16.000000
2021-05-22	19:25:00	3	289100000000	59826097069	-112.383004	0.000000	-0.020000	9053.275645	0.952313	319.200000	40.578139	-0.890000	0.000000	0.099206	77.000000	17.000000
2021-05-22	19:25:00	3	289200000000	59926097069	-112.383020	0.000000	-0.010000	9055.423331	0.863760	321.600000	40.578154	-0.890000	0.000000	0.141723	77.600000	17.000000
2021-05-22	19:25:00	3	289300000000	60026097069	-112.383035	0.000000	0.010000	9057.584047	0.868213	323.700000	40.578169	-0.880000	0.000000	0.113379	78.000000	17.000000
2021-05-22	19:25:00	3	289400000000	60126097069	-112.383049	0.000000	0.040000	9059.756800	0.892058	326.100000	40.578186	-0.860000	0.000000	0.141723	78.400000	16.000000
2021-05-22	19:25:00	3	289500000000	60226097069	-112.383063	0.000000	0.060000	9061.943574	0.898885	328.300000	40.578203	-0.860000	0.000000	0.184240	79.000000	16.000000
2021-05-22	19:25:00	3	289600000000	60326097069	-112.383076	0.000000	0.070000	9064.145825	0.887135	330.700000	40.578220	-0.870000	0.000000	0.085034	79.700000	16.000000
2021-05-22	19:25:00	3	289700000000	60426097069	-112.383088	0.000000	0.070000	9066.357532	0.866333	332.800000	40.578238	-0.870000	0.000000	0.014172	79.600000	16.000000
2021-05-22	19:25:00	3	289800000000	60526097069	-112.383099	0.000000	0.050000	9068.570958	0.927726	335.100000	40.578256	-0.880000	0.000000	0.000000	79.800000	16.000000
2021-05-22	19:25:00	3	289900000000	60626097069	-112.383109	0.000000	0.030000	9070.785111	0.964780	337.500000	40.578275	-0.890000	0.000000	0.000000	79.600000	16.000000
2021-05-22	19:25:00	3	290000000000	60726097069	-112.383119	0.000000	0.000000	9072.999794	1.006681	340.000000	40.578294	-0.910000	0.000000	0.056689	79.800000	16.000000
2021-05-22	19:25:00	3	290100000000	60826097069	-112.383126	0.000000	-0.010000	9075.219239	0.969628	342.600000	40.578313	-0.920000	0.000000	0.056689	80.000000	16.000000
2021-05-22	19:25:00	3	290200000000	60926097069	-112.383134	0.000000	-0.010000	9077.444505	0.952214	344.900000	40.578332	-0.930000	0.000000	0.070862	80.200000	16.000000
2021-05-22	19:25:00	3	290300000000	61026097069	-112.383139	0.000000	0.000000	9079.675590	1.015512	347.400000	40.578352	-0.940000	0.000000	0.028345	80.500000	16.000000
2021-05-22	19:25:00	3	290400000000	61126097069	-112.383144	0.000000	0.010000	9081.910312	1.034138	350.000000	40.578372	-0.930000	0.000000	0.014172	80.400000	16.000000
2021-05-22	19:25:00	3	290500000000	61226097069	-112.383148	0.000000	0.010000	9084.147019	0.996837	352.600000	40.578392	-0.950000	0.000000	0.056689	80.600000	16.000000
2021-05-22	19:25:00	3	290600000000	61326097069	-112.383150	0.000000	0.040000	9086.389745	0.959338	355.000000	40.578412	-0.930000	0.000000	0.113379	80.800000	16.000000
2021-05-22	19:25:00	3	290700000000	61426097069	-112.383152	0.000000	0.050000	9088.641466	0.946327	357.400000	40.578432	-0.950000	0.000000	0.070862	81.400000	16.000000
2021-05-22	19:25:00	3	290800000000	61526097069	-112.383152	0.000000	0.030000	9090.899535	0.904945	359.700000	40.578452	-0.960000	0.000000	-0.042517	81.300000	16.000000
2021-05-22	19:25:00	3	290900000000	61626097069	-112.383151	0.000000	0.040000	9093.156215	0.942839	1.900000	40.578473	-0.940000	0.000000	0.014172	81.100000	16.000000
2021-05-22	19:25:00	3	291000000000	61726097069	-112.383149	0.000000	0.040000	9095.414152	1.026865	4.400000	40.578494	-0.920000	0.000000	0.085034	81.400000	16.000000
2021-05-22	19:25:00	3	291100000000	61826097069	-112.383146	0.000000	0.040000	9097.678637	0.990232	7.000000	40.578514	-0.930000	0.000000	0.042517	81.700000	16.000000
2021-05-22	19:25:00	3	291200000000	61926097069	-112.383142	0.000000	0.030000	9099.948016	1.030650	9.300000	40.578534	-0.950000	0.000000	0.028345	81.700000	16.000000
2021-05-22	19:25:00	3	291300000000	62026097069	-112.383137	0.000000	0.020000	9102.220371	1.093948	12.100000	40.578555	-0.980000	0.000000	0.042517	81.900000	16.000000
2021-05-22	19:25:00	3	291400000000	62126097069	-112.383131	0.000000	0.010000	9104.496297	1.034435	14.700000	40.578575	-0.980000	0.000000	0.014172	82.000000	16.000000
2021-05-22	19:25:00	3	291500000000	62226097069	-112.383123	0.000000	0.010000	9106.773612	0.993868	17.200000	40.578595	-0.980000	0.000000	-0.014172	82.000000	16.000000
2021-05-22	19:25:00	3	291600000000	62326097069	-112.383115	0.000000	-0.010000	9109.051125	1.073690	19.600000	40.578614	-0.990000	0.000000	0.042517	81.900000	16.000000
2021-05-22	19:25:00	3	291700000000	62426097069	-112.383105	0.000000	-0.020000	9111.332410	1.119648	22.500000	40.578633	-0.980000	0.000000	0.099206	82.300000	16.000000
2021-05-22	19:25:00	3	291800000000	62526097069	-112.383094	0.000000	-0.040000	9113.621167	1.021572	25.100000	40.578652	-0.990000	0.000000	0.014172	82.600000	16.000000
2021-05-22	19:25:00	3	291900000000	62626097069	-112.383081	0.000000	-0.030000	9115.913164	1.059863	27.500000	40.578670	-1.000000	0.000000	0.014172	82.400000	16.000000
2021-05-22	19:25:00	3	292000000000	62726097069	-112.383068	0.000000	-0.030000	9118.205890	1.084177	30.300000	40.578689	-1.020000	0.000000	0.014172	82.700000	16.000000
2021-05-22	19:25:00	3	292100000000	62826097069	-112.383053	0.000000	-0.040000	9120.499606	1.040742	32.800000	40.578706	-1.040000	0.000000	-0.042517	82.500000	16.000000
2021-05-22	19:25:00	3	292200000000	62926097069	-112.383037	0.000000	-0.060000	9122.790876	1.100626	35.400000	40.578723	-1.040000	0.000000	0.014172	82.400000	16.000000
2021-05-22	19:25:00	3	292300000000	63026097069	-112.383020	0.000000	-0.050000	9125.083933	1.062435	38.200000	40.578740	-1.050000	0.000000	0.099206	82.600000	15.000000
2021-05-22	19:25:00	3	292400000000	63126097069	-112.383003	0.000000	-0.030000	9127.384860	0.924980	40.600000	40.578756	-1.050000	0.000000	0.085034	83.100000	15.000000
2021-05-22	19:25:00	3	292500000000	63226097069	-112.382985	0.000000	-0.010000	9129.694054	1.008413	42.700000	40.578771	-1.020000	0.000000	0.042517	83.200000	15.000000
2021-05-22	19:25:00	3	292600000000	63326097069	-112.382966	0.000000	0.030000	9132.010258	1.155242	45.500000	40.578786	-1.000000	0.000000	0.170068	83.400000	15.000000
2021-05-22	19:25:00	3	292700000000	63426097069	-112.382946	0.000000	0.080000	9134.340817	1.064711	48.300000	40.578800	-1.030000	0.000000	0.198413	84.400000	15.000000
2021-05-22	19:25:00	3	292800000000	63526097069	-112.382924	0.000000	0.120000	9136.689363	0.901952	50.600000	40.578814	-0.970000	0.000000	0.099206	84.800000	14.000000
2021-05-22	19:25:00	3	292900000000	63626097069	-112.382902	0.000000	0.140000	9139.049947	0.841993	52.600000	40.578827	-0.930000	0.000000	0.141723	85.100000	14.000000
2021-05-22	19:25:00	3	293000000000	63726097069	-112.382878	0.000000	0.130000	9141.424354	0.933811	54.600000	40.578840	-0.940000	0.000000	0.198413	85.800000	14.000000
2021-05-22	19:25:00	3	293100000000	63826097069	-112.382854	0.000000	0.130000	9143.817676	0.984222	57.000000	40.578852	-0.970000	0.000000	0.212585	86.500000	14.000000
2021-05-22	19:25:00	3	293200000000	63926097069	-112.382829	0.000000	0.140000	9146.230708	0.885354	59.200000	40.578863	-0.930000	0.000000	0.170068	87.300000	15.000000
2021-05-22	19:25:00	3	293300000000	64026097069	-112.382803	0.000000	0.140000	9148.660736	0.824332	61.100000	40.578874	-0.910000	0.000000	0.127551	87.700000	14.000000
2021-05-22	19:25:00	3	293400000000	64126097069	-112.382778	0.000000	0.150000	9151.105050	0.807215	63.000000	40.578884	-0.890000	0.000000	0.198413	88.200000	15.000000
2021-05-22	19:25:00	3	293500000000	64226097069	-112.382750	0.000000	0.150000	9153.567023	0.749334	64.800000	40.578894	-0.860000	0.000000	0.184240	89.100000	15.000000
2021-05-22	19:25:00	3	293600000000	64326097069	-112.382723	0.000000	0.160000	9156.047118	0.642007	66.400000	40.578903	-0.790000	0.000000	0.141723	89.500000	15.000000
2021-05-22	19:25:00	3	293700000000	64426097069	-112.382695	0.000000	0.170000	9158.542225	0.557165	67.700000	40.578912	-0.740000	0.000000	0.184240	90.100000	15.000000
2021-05-22	19:25:00	3	293800000000	64526097069	-112.382667	0.000000	0.170000	9161.054662	0.606413	68.900000	40.578920	-0.710000	0.000000	0.184240	90.800000	15.000000
2021-05-22	19:25:00	3	293900000000	64626097069	-112.382639	0.000000	0.160000	9163.585285	0.700853	70.400000	40.578928	-0.690000	0.000000	0.184240	91.400000	15.000000
2021-05-22	19:25:00	3	294000000000	64726097069	-112.382610	0.000000	0.170000	9166.134097	0.729002	72.000000	40.578935	-0.670000	0.000000	0.198413	92.100000	15.000000
2021-05-22	19:25:00	3	294100000000	64826097069	-112.382580	0.000000	0.160000	9168.701891	0.619770	73.600000	40.578942	-0.660000	0.000000	0.184240	92.800000	15.000000
2021-05-22	19:25:00	3	294200000000	64926097069	-112.382550	0.000000	0.180000	9171.288599	0.577572	74.700000	40.578948	-0.640000	0.000000	0.212585	93.400000	15.000000
2021-05-22	19:25:00	3	294300000000	65026097069	-112.382520	0.000000	0.170000	9173.895348	0.559812	76.100000	40.578954	-0.620000	0.000000	0.212585	94.300000	15.000000
2021-05-22	19:25:00	3	294400000000	65126097069	-112.382489	0.000000	0.150000	9176.522004	0.422530	77.100000	40.578959	-0.610000	0.000000	0.141723	94.900000	15.000000
2021-05-22	19:25:00	3	294500000000	65226097069	-112.382458	0.000000	0.120000	9179.164069	0.330020	77.900000	40.578964	-0.590000	0.000000	0.155896	95.300000	15.000000
2021-05-22	19:25:00	3	294600000000	65326097069	-112.382428	0.000000	0.130000	9181.821875	0.332444	78.500000	40.578969	-0.530000	0.000000	0.212585	96.000000	15.000000
2021-05-22	19:25:00	3	294700000000	65426097069	-112.382395	0.000000	0.150000	9184.499854	0.383102	79.300000	40.578973	-0.480000	0.000000	0.226757	96.800000	15.000000
2021-05-22	19:25:00	3	294800000000	65526097069	-112.382363	0.000000	0.150000	9187.199328	0.337985	80.100000	40.578977	-0.440000	0.000000	0.198413	97.600000	15.000000
2021-05-22	19:25:00	3	294900000000	65626097069	-112.382331	0.000000	0.160000	9189.916525	0.170031	80.700000	40.578981	-0.410000	0.000000	0.070862	98.200000	15.000000
2021-05-22	19:25:00	3	295000000000	65726097069	-112.382299	0.000000	0.170000	9192.643907	0.097062	80.800000	40.578985	-0.380000	0.000000	0.099206	98.100000	15.000000
2021-05-22	19:25:00	3	295100000000	65826097069	-112.382268	0.000000	0.170000	9195.382600	0.244633	81.100000	40.578989	-0.350000	0.000000	0.269274	98.900000	15.000000
2021-05-22	19:25:00	3	295200000000	65926097069	-112.382234	0.000000	0.180000	9198.145169	0.346296	81.800000	40.578993	-0.300000	0.000000	0.283447	100.000000	15.000000
2021-05-22	19:25:00	3	295300000000	66026097069	-112.382201	0.000000	0.190000	9200.935054	0.249580	82.500000	40.578996	-0.250000	0.000000	0.255102	100.900000	15.000000
2021-05-22	19:25:00	3	295400000000	66126097069	-112.382167	0.000000	0.170000	9203.750070	0.100723	82.800000	40.578999	-0.210000	0.000000	0.240930	101.800000	15.000000
2021-05-22	19:25:00	3	295500000000	66226097069	-112.382134	0.000000	0.160000	9206.588763	0.025379	82.900000	40.579002	-0.170000	0.000000	0.226757	102.600000	15.000000
2021-05-22	19:25:00	3	295600000000	66326097069	-112.382100	0.000000	0.160000	9209.449348	0.000000	82.900000	40.579005	-0.120000	0.000000	0.198413	103.400000	15.000000
2021-05-22	19:25:00	3	295700000000	66426097069	-112.382066	0.000000	0.170000	9212.330567	-0.051450	82.900000	40.579009	-0.060000	0.000000	0.226757	104.000000	16.000000
2021-05-22	19:25:00	3	295800000000	66526097069	-112.382031	0.000000	0.160000	9215.233083	-0.129861	82.700000	40.579012	0.000000	0.000000	0.226757	105.000000	16.000000
2021-05-22	19:25:00	3	295900000000	66626097069	-112.381997	0.000000	0.170000	9218.157292	-0.156724	82.400000	40.579016	0.060000	0.000000	0.170068	105.600000	16.000000
2021-05-22	19:25:00	3	296000000000	66726097069	-112.381963	0.000000	0.190000	9221.099225	-0.105076	82.100000	40.579019	0.090000	0.000000	0.184240	106.200000	16.000000
2021-05-22	19:25:00	3	296100000000	66826097069	-112.381928	0.000000	0.180000	9224.059677	-0.105769	82.000000	40.579023	0.100000	0.000000	0.226757	106.900000	16.000000
2021-05-22	19:25:00	3	296200000000	66926097069	-112.381893	0.000000	0.160000	9227.040699	-0.133324	81.700000	40.579027	0.130000	0.000000	0.184240	107.800000	16.000000
2021-05-22	19:25:00	3	296300000000	67026097069	-112.381857	0.000000	0.150000	9230.039708	-0.080291	81.500000	40.579031	0.160000	0.000000	0.113379	108.200000	16.000000
2021-05-22	19:25:00	3	296400000000	67126097069	-112.381822	0.000000	0.170000	9233.051879	-0.134313	81.400000	40.579035	0.150000	0.000000	0.170068	108.600000	16.000000
2021-05-22	19:25:00	3	296500000000	67226097069	-112.381787	0.000000	0.170000	9236.081247	-0.216484	81.000000	40.579039	0.160000	0.000000	0.269274	109.400000	16.000000
2021-05-22	19:25:00	3	296600000000	67326097069	-112.381751	0.000000	0.170000	9239.134425	-0.136663	80.600000	40.579044	0.160000	0.000000	0.226757	110.500000	16.000000
2021-05-22	19:25:00	3	296700000000	67426097069	-112.381715	0.000000	0.170000	9242.210155	-0.137281	80.500000	40.579048	0.170000	0.000000	0.170068	111.000000	16.000000
2021-05-22	19:25:00	3	296800000000	67526097069	-112.381678	0.000000	0.170000	9245.303345	-0.138147	80.100000	40.579053	0.160000	0.000000	0.184240	111.700000	17.000000
2021-05-22	19:25:00	3	296900000000	67626097069	-112.381642	0.000000	0.170000	9248.413730	-0.055556	80.000000	40.579058	0.180000	0.000000	0.141723	112.300000	17.000000
2021-05-22	19:25:00	3	297000000000	67726097069	-112.381606	0.000000	0.170000	9251.539923	-0.139384	79.900000	40.579063	0.180000	0.000000	0.198413	112.700000	17.000000
2021-05-22	19:25:00	3	297100000000	67826097069	-112.381569	0.000000	0.170000	9254.683973	-0.140621	79.500000	40.579068	0.170000	0.000000	0.198413	113.700000	17.000000
2021-05-22	19:25:00	3	297200000000	67926097069	-112.381532	0.000000	0.180000	9257.847467	-0.141115	79.400000	40.579073	0.180000	0.000000	0.155896	114.100000	17.000000
2021-05-22	19:25:00	3	297300000000	68026097069	-112.381496	0.000000	0.190000	9261.027231	-0.141981	79.000000	40.579079	0.200000	0.000000	0.198413	114.800000	17.000000
2021-05-22	19:25:00	3	297400000000	68126097069	-112.381457	0.000000	0.170000	9264.225845	-0.085708	78.900000	40.579084	0.200000	0.000000	0.198413	115.500000	17.000000
2021-05-22	19:25:00	3	297500000000	68226097069	-112.381420	0.000000	0.170000	9267.444167	-0.114970	78.700000	40.579090	0.180000	0.000000	0.212585	116.200000	17.000000
2021-05-22	19:25:00	3	297600000000	68326097069	-112.381382	0.000000	0.170000	9270.682464	-0.086821	78.500000	40.579095	0.180000	0.000000	0.184240	117.000000	17.000000
2021-05-22	19:25:00	3	297700000000	68426097069	-112.381345	0.000000	0.170000	9273.939079	-0.058128	78.400000	40.579101	0.160000	0.000000	0.155896	117.500000	17.000000
2021-05-22	19:25:00	3	297800000000	68526097069	-112.381307	0.000000	0.160000	9277.211237	-0.058425	78.300000	40.579107	0.150000	0.000000	0.155896	118.100000	17.000000
2021-05-22	19:25:00	3	297900000000	68626097069	-112.381268	0.000000	0.140000	9280.498805	0.000000	78.200000	40.579113	0.140000	0.000000	0.155896	118.600000	17.000000
2021-05-22	19:25:00	3	298000000000	68726097069	-112.381229	0.000000	0.160000	9283.800990	0.000000	78.300000	40.579119	0.120000	0.000000	0.127551	119.200000	17.000000
2021-05-22	19:25:00	3	298100000000	68826097069	-112.381191	0.000000	0.160000	9287.116468	-0.029559	78.200000	40.579125	0.130000	0.000000	0.127551	119.500000	17.000000
2021-05-22	19:25:00	3	298200000000	68926097069	-112.381152	0.000000	0.150000	9290.444843	-0.029707	78.200000	40.579131	0.130000	0.000000	0.170068	120.100000	17.000000
2021-05-22	19:25:00	3	298300000000	69026097069	-112.381113	0.000000	0.150000	9293.789818	-0.059711	78.100000	40.579137	0.120000	0.000000	0.198413	120.700000	17.000000
2021-05-22	19:25:00	3	298400000000	69126097069	-112.381074	0.000000	0.150000	9297.153578	-0.120214	78.000000	40.579143	0.120000	0.000000	0.198413	121.500000	17.000000
2021-05-22	19:25:00	3	298500000000	69226097069	-112.381035	0.000000	0.140000	9300.535987	-0.120808	77.700000	40.579150	0.130000	0.000000	0.141723	122.100000	17.000000
2021-05-22	19:25:00	3	298600000000	69326097069	-112.380995	0.000000	0.150000	9303.932814	-0.060602	77.600000	40.579156	0.130000	0.000000	0.113379	122.500000	17.000000
2021-05-22	19:25:00	3	298700000000	69426097069	-112.380955	0.000000	0.130000	9307.341413	-0.060800	77.500000	40.579163	0.130000	0.000000	0.127551	122.900000	16.000000
2021-05-22	19:25:00	3	298800000000	69526097069	-112.380915	0.000000	0.130000	9310.760859	-0.061047	77.400000	40.579170	0.130000	0.000000	0.056689	123.400000	16.000000
2021-05-22	19:25:00	3	298900000000	69626097069	-112.380876	0.000000	0.120000	9314.186851	-0.030499	77.300000	40.579176	0.140000	0.000000	0.014172	123.300000	16.000000
2021-05-22	19:25:00	3	299000000000	69726097069	-112.380836	0.000000	0.120000	9317.614167	-0.030548	77.300000	40.579183	0.120000	0.000000	0.000000	123.500000	16.000000
2021-05-22	19:25:00	3	299100000000	69826097069	-112.380796	0.000000	0.070000	9321.040621	0.000000	77.200000	40.579190	0.110000	0.000000	-0.085034	123.300000	16.000000
2021-05-22	19:25:00	3	299200000000	69926097069	-112.380757	0.000000	0.000000	9324.459668	0.030400	77.300000	40.579197	0.100000	0.000000	-0.113379	122.900000	16.000000
2021-05-22	19:25:00	3	299300000000	70026097069	-112.380717	0.000000	-0.050000	9327.867735	-0.030301	77.300000	40.579204	0.090000	0.000000	-0.127551	122.500000	16.000000
2021-05-22	19:25:00	3	299400000000	70126097069	-112.380679	0.000000	-0.080000	9331.262839	-0.060354	77.200000	40.579210	0.090000	0.000000	-0.170068	122.000000	16.000000
2021-05-22	19:25:00	3	299500000000	70226097069	-112.380640	0.000000	-0.100000	9334.642401	-0.030004	77.100000	40.579217	0.080000	0.000000	-0.155896	121.300000	16.000000
2021-05-22	19:25:00	3	299600000000	70326097069	-112.380601	0.000000	-0.120000	9338.006884	-0.029905	77.100000	40.579224	0.090000	0.000000	-0.113379	120.900000	16.000000
2021-05-22	19:25:00	3	299700000000	70426097069	-112.380563	0.000000	-0.120000	9341.359131	-0.059612	77.000000	40.579231	0.090000	0.000000	-0.141723	120.500000	16.000000
2021-05-22	19:25:00	3	299800000000	70526097069	-112.380524	0.000000	-0.130000	9344.698415	-0.059315	76.900000	40.579238	0.100000	0.000000	-0.127551	119.900000	16.000000
2021-05-22	19:25:00	3	299900000000	70626097069	-112.380486	0.000000	-0.150000	9348.024605	-0.059167	76.800000	40.579244	0.100000	0.000000	-0.127551	119.600000	16.000000
2021-05-22	19:25:00	3	300000000000	70726097069	-112.380447	0.000000	-0.160000	9351.337897	-0.117741	76.700000	40.579251	0.090000	0.000000	-0.170068	119.000000	16.000000
2021-05-22	19:25:00	3	300100000000	70826097069	-112.380410	0.000000	-0.170000	9354.636175	-0.175720	76.400000	40.579258	0.110000	0.000000	-0.113379	118.400000	16.000000
2021-05-22	19:25:00	3	300200000000	70926097069	-112.380371	0.000000	-0.160000	9357.922815	-0.233898	76.100000	40.579265	0.140000	0.000000	-0.070862	118.200000	16.000000
2021-05-22	19:25:00	3	300300000000	71026097069	-112.380334	0.000000	-0.150000	9361.200988	-0.320793	75.600000	40.579272	0.170000	0.000000	-0.127551	117.900000	16.000000
2021-05-22	19:25:00	3	300400000000	71126097069	-112.380296	0.000000	-0.160000	9364.467323	-0.377190	75.000000	40.579279	0.230000	0.000000	-0.155896	117.300000	16.000000
2021-05-22	19:25:00	3	300500000000	71226097069	-112.380259	0.000000	-0.180000	9367.719173	-0.491146	74.300000	40.579287	0.290000	0.000000	-0.127551	116.800000	16.000000
2021-05-22	19:25:00	3	300600000000	71326097069	-112.380222	0.000000	-0.170000	9370.957994	-0.604632	73.300000	40.579295	0.360000	0.000000	-0.127551	116.400000	16.000000
2021-05-22	19:25:00	3	300700000000	71426097069	-112.380185	0.000000	-0.170000	9374.183919	-0.602035	72.200000	40.579304	0.420000	0.000000	-0.155896	115.900000	16.000000
2021-05-22	19:25:00	3	300800000000	71526097069	-112.380149	0.000000	-0.160000	9377.394830	-0.655958	71.200000	40.579313	0.480000	0.000000	-0.170068	115.300000	17.000000
2021-05-22	19:25:00	3	300900000000	71626097069	-112.380114	0.000000	-0.170000	9380.588743	-0.680916	69.900000	40.579323	0.520000	0.000000	-0.198413	114.700000	17.000000
2021-05-22	19:25:00	3	301000000000	71726097069	-112.380079	0.000000	-0.170000	9383.763873	-0.647993	68.800000	40.579333	0.570000	0.000000	-0.198413	113.900000	17.000000
2021-05-22	19:25:00	3	301100000000	71826097069	-112.380045	0.000000	-0.180000	9386.919823	-0.644580	67.600000	40.579344	0.610000	0.000000	-0.170068	113.300000	17.000000
2021-05-22	19:25:00	3	301200000000	71926097069	-112.380010	0.000000	-0.190000	9390.058710	-0.557536	66.500000	40.579355	0.620000	0.000000	-0.170068	112.700000	17.000000
2021-05-22	19:25:00	3	301300000000	72026097069	-112.379976	0.000000	-0.190000	9393.180666	-0.637753	65.600000	40.579367	0.620000	0.000000	-0.184240	112.100000	17.000000
2021-05-22	19:25:00	3	301400000000	72126097069	-112.379944	0.000000	-0.180000	9396.284897	-0.743991	64.200000	40.579378	0.630000	0.000000	-0.184240	111.400000	17.000000
2021-05-22	19:25:00	3	301500000000	72226097069	-112.379911	0.000000	-0.170000	9399.371998	-0.657764	62.900000	40.579391	0.640000	0.000000	-0.127551	110.800000	17.000000
2021-05-22	19:25:00	3	301600000000	72326097069	-112.379879	0.000000	-0.190000	9402.445410	-0.683315	61.800000	40.579404	0.670000	0.000000	-0.127551	110.500000	17.000000
2021-05-22	19:25:00	3	301700000000	72426097069	-112.379848	0.000000	-0.190000	9405.506718	-0.788342	60.400000	40.579418	0.700000	0.000000	-0.127551	109.900000	17.000000
2021-05-22	19:25:00	3	301800000000	72526097069	-112.379817	0.000000	-0.190000	9408.554865	-0.948850	58.900000	40.579432	0.730000	0.000000	-0.141723	109.600000	17.000000
2021-05-22	19:25:00	3	301900000000	72626097069	-112.379786	0.000000	-0.190000	9411.588262	-0.969727	56.900000	40.579446	0.790000	0.000000	-0.226757	108.900000	17.000000
2021-05-22	19:25:00	3	302000000000	72726097069	-112.379757	0.000000	-0.170000	9414.601421	-0.828141	55.300000	40.579462	0.850000	0.000000	-0.198413	108.000000	17.000000
2021-05-22	19:25:00	3	302100000000	72826097069	-112.379729	0.000000	-0.170000	9417.595533	-0.744536	53.800000	40.579477	0.880000	0.000000	-0.127551	107.500000	17.000000
2021-05-22	19:25:00	3	302200000000	72926097069	-112.379700	0.000000	-0.170000	9420.576021	-0.768257	52.500000	40.579493	0.900000	0.000000	-0.127551	107.100000	16.000000
2021-05-22	19:25:00	3	302300000000	73026097069	-112.379672	0.000000	-0.190000	9423.543612	-0.975614	50.900000	40.579510	0.920000	0.000000	-0.155896	106.600000	16.000000
2021-05-22	19:25:00	3	302400000000	73126097069	-112.379646	0.000000	-0.180000	9426.496454	-1.127440	48.800000	40.579527	0.950000	0.000000	-0.155896	106.000000	16.000000
2021-05-22	19:25:00	3	302500000000	73226097069	-112.379620	0.000000	-0.160000	9429.433886	-1.017738	46.600000	40.579546	0.980000	0.000000	-0.155896	105.500000	16.000000
2021-05-22	19:25:00	3	302600000000	73326097069	-112.379596	0.000000	-0.150000	9432.356173	-0.856265	44.900000	40.579564	0.980000	0.000000	-0.155896	104.900000	16.000000
2021-05-22	19:25:00	3	302700000000	73426097069	-112.379572	0.000000	-0.170000	9435.261991	-0.878008	43.300000	40.579583	0.960000	0.000000	-0.212585	104.400000	16.000000
2021-05-22	19:25:00	3	302800000000	73526097069	-112.379550	0.000000	-0.190000	9438.148695	-0.997480	41.500000	40.579602	0.970000	0.000000	-0.198413	103.400000	16.000000
2021-05-22	19:25:00	3	302900000000	73626097069	-112.379527	0.000000	-0.180000	9441.016286	-1.019099	39.400000	40.579623	1.000000	0.000000	-0.127551	103.000000	16.000000
2021-05-22	19:25:00	3	303000000000	73726097069	-112.379507	0.000000	-0.180000	9443.869723	-0.963444	37.500000	40.579643	0.990000	0.000000	-0.170068	102.500000	16.000000
2021-05-22	19:25:00	3	303100000000	73826097069	-112.379487	0.000000	-0.210000	9446.706824	-0.982045	35.600000	40.579664	0.970000	0.000000	-0.198413	101.800000	16.000000
2021-05-22	19:25:00	3	303200000000	73926097069	-112.379468	0.000000	-0.220000	9449.525671	-1.025307	33.600000	40.579685	0.990000	0.000000	-0.155896	101.100000	16.000000
2021-05-22	19:25:00	3	303300000000	74026097069	-112.379451	0.000000	-0.200000	9452.329572	-1.021251	31.500000	40.579706	1.040000	0.000000	-0.085034	100.700000	16.000000
2021-05-22	19:25:00	3	303400000000	74126097069	-112.379434	0.000000	-0.180000	9455.125207	-0.969504	29.500000	40.579728	1.060000	0.000000	-0.014172	100.500000	16.000000
2021-05-22	19:25:00	3	303500000000	74226097069	-112.379419	0.000000	-0.150000	9457.918858	-0.970469	27.600000	40.579751	1.070000	0.000000	0.028345	100.600000	15.000000
2021-05-22	19:25:00	3	303600000000	74326097069	-112.379404	0.000000	-0.100000	9460.715750	-0.896708	25.600000	40.579773	1.060000	0.000000	0.085034	100.700000	15.000000
2021-05-22	19:25:00	3	303700000000	74426097069	-112.379391	0.000000	-0.040000	9463.520447	-0.826064	24.000000	40.579796	1.050000	0.000000	0.127551	101.200000	15.000000
2021-05-22	19:25:00	3	303800000000	74526097069	-112.379378	0.000000	-0.010000	9466.337711	-0.879591	22.300000	40.579820	1.030000	0.000000	0.155896	101.600000	15.000000
2021-05-22	19:25:00	3	303900000000	74626097069	-112.379366	0.000000	0.040000	9469.169459	-0.835042	20.500000	40.579844	1.010000	0.000000	0.155896	102.300000	15.000000
2021-05-22	19:25:00	3	304000000000	74726097069	-112.379355	0.000000	0.050000	9472.015823	-0.762098	19.000000	40.579868	0.980000	0.000000	0.099206	102.700000	15.000000
2021-05-22	19:25:00	3	304100000000	74826097069	-112.379345	0.000000	0.050000	9474.872306	-0.764324	17.500000	40.579892	0.950000	0.000000	0.070862	103.000000	16.000000
2021-05-22	19:25:00	3	304200000000	74926097069	-112.379335	0.000000	0.070000	9477.736262	-0.791335	16.000000	40.579917	0.920000	0.000000	0.070862	103.200000	16.000000
2021-05-22	19:25:00	3	304300000000	75026097069	-112.379327	0.000000	0.060000	9480.606501	-0.819237	14.400000	40.579942	0.900000	0.000000	0.042517	103.500000	16.000000
2021-05-22	19:25:00	3	304400000000	75126097069	-112.379319	0.000000	0.050000	9483.480906	-0.896040	12.800000	40.579967	0.910000	0.000000	0.000000	103.500000	17.000000
