"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"Throttle Position"	"Longitude"	"Lateral Acceleration"	"RPM"	"GPS Distance"	"GPS Lateral Acceleration"	"Longitudinal Acceleration"	"Latitude"	"GPS Longitudinal Acceleration"	"GPS Speed"	"Heading"	"Number of Satellites"
2021-05-21	21:47:00	2	185700000000	62619644324	0.000000	-112.383068	-1.000000	0.000000	5582.478555	0.884835	0.320000	40.578717	0.212585	81.300000	40.300000	16.000000
2021-05-21	21:47:00	2	185800000000	62719644324	0.000000	-112.383049	-0.960000	0.000000	5584.757069	0.942122	0.350000	40.578732	0.184240	82.800000	42.600000	16.000000
2021-05-21	21:47:00	2	185900000000	62819644324	0.000000	-112.383030	-0.940000	0.000000	5587.052292	0.939846	0.350000	40.578747	-0.014172	82.600000	44.900000	16.000000
2021-05-21	21:47:00	2	186000000000	62919644324	0.000000	-112.383010	-0.920000	0.000000	5589.351231	1.002353	0.360000	40.578761	0.141723	82.700000	47.200000	16.000000
2021-05-21	21:47:00	2	186100000000	63019644324	0.000000	-112.382989	-0.920000	0.000000	5591.663892	0.971903	0.370000	40.578774	0.269274	83.600000	49.800000	16.000000
2021-05-21	21:47:00	2	186200000000	63119644324	0.000000	-112.382967	-0.960000	0.000000	5593.999840	0.837046	0.380000	40.578788	0.198413	84.600000	51.900000	16.000000
2021-05-21	21:47:00	2	186300000000	63219644324	0.000000	-112.382945	-0.930000	0.000000	5596.355402	0.819979	0.380000	40.578801	0.127551	85.000000	53.800000	16.000000
2021-05-21	21:47:00	2	186400000000	63319644324	0.000000	-112.382922	-0.860000	0.000000	5598.725010	0.867100	0.390000	40.578813	0.170068	85.500000	55.800000	16.000000
2021-05-21	21:47:00	2	186500000000	63419644324	0.000000	-112.382898	-0.830000	0.000000	5601.111437	0.874199	0.390000	40.578824	0.212585	86.200000	57.900000	16.000000
2021-05-21	21:47:00	2	186600000000	63519644324	0.000000	-112.382873	-0.840000	0.000000	5603.518078	0.796233	0.390000	40.578836	0.212585	87.000000	59.900000	16.000000
2021-05-21	21:47:00	2	186700000000	63619644324	0.000000	-112.382847	-0.810000	0.000000	5605.945400	0.737560	0.390000	40.578846	0.198413	87.700000	61.600000	16.000000
2021-05-21	21:47:00	2	186800000000	63719644324	0.000000	-112.382821	-0.770000	0.000000	5608.392633	0.590385	0.390000	40.578856	0.212585	88.400000	63.300000	16.000000
2021-05-21	21:47:00	2	186900000000	63819644324	0.000000	-112.382795	-0.740000	0.000000	5610.861943	0.507472	0.380000	40.578866	0.283447	89.200000	64.300000	16.000000
2021-05-21	21:47:00	2	187000000000	63919644324	0.000000	-112.382768	-0.690000	0.000000	5613.356069	0.581381	0.380000	40.578876	0.212585	90.400000	65.600000	16.000000
2021-05-21	21:47:00	2	187100000000	64019644324	0.000000	-112.382740	-0.640000	0.000000	5615.869806	0.695485	0.360000	40.578885	0.056689	90.700000	66.900000	15.000000
2021-05-21	21:47:00	2	187200000000	64119644324	0.000000	-112.382712	-0.610000	0.000000	5618.392666	0.628873	0.360000	40.578894	0.127551	90.800000	68.700000	15.000000
2021-05-21	21:47:00	2	187300000000	64219644324	0.000000	-112.382684	-0.590000	0.000000	5620.928012	0.498468	0.360000	40.578902	0.212585	91.600000	69.700000	14.000000
2021-05-21	21:47:00	2	187400000000	64319644324	0.000000	-112.382656	-0.570000	0.000000	5623.482805	0.593600	0.340000	40.578909	0.184240	92.300000	70.900000	15.000000
2021-05-21	21:47:00	2	187500000000	64419644324	0.000000	-112.382627	-0.550000	0.000000	5626.055499	0.551501	0.340000	40.578917	0.155896	92.900000	72.300000	15.000000
2021-05-21	21:47:00	2	187600000000	64519644324	0.000000	-112.382597	-0.520000	0.000000	5628.644559	0.485160	0.350000	40.578923	0.184240	93.400000	73.300000	15.000000
2021-05-21	21:47:00	2	187700000000	64619644324	0.000000	-112.382567	-0.520000	0.000000	5631.251515	0.489316	0.340000	40.578930	0.212585	94.200000	74.400000	15.000000
2021-05-21	21:47:00	2	187800000000	64719644324	0.000000	-112.382537	-0.500000	0.000000	5633.878532	0.492952	0.340000	40.578936	0.184240	94.900000	75.400000	15.000000
2021-05-21	21:47:00	2	187900000000	64819644324	0.000000	-112.382506	-0.470000	0.000000	5636.524072	0.472446	0.320000	40.578942	0.184240	95.500000	76.500000	15.000000
2021-05-21	21:47:00	2	188000000000	64919644324	0.000000	-112.382475	-0.480000	0.000000	5639.188133	0.428318	0.320000	40.578947	0.212585	96.200000	77.400000	15.000000
2021-05-21	21:47:00	2	188100000000	65019644324	0.000000	-112.382443	-0.470000	0.000000	5641.871937	0.359900	0.310000	40.578952	0.184240	97.000000	78.300000	15.000000
2021-05-21	21:47:00	2	188200000000	65119644324	0.000000	-112.382412	-0.440000	0.000000	5644.573960	0.337638	0.320000	40.578956	0.155896	97.500000	78.900000	16.000000
2021-05-21	21:47:00	2	188300000000	65219644324	0.000000	-112.382380	-0.400000	0.000000	5647.292032	0.315451	0.310000	40.578961	0.184240	98.100000	79.700000	16.000000
2021-05-21	21:47:00	2	188400000000	65319644324	0.000000	-112.382348	-0.370000	0.000000	5650.027693	0.219947	0.300000	40.578965	0.184240	98.800000	80.200000	16.000000
2021-05-21	21:47:00	2	188500000000	65419644324	0.000000	-112.382315	-0.330000	0.000000	5652.780947	0.147522	0.300000	40.578969	0.155896	99.400000	80.600000	16.000000
2021-05-21	21:47:00	2	188600000000	65519644324	0.000000	-112.382283	-0.270000	0.000000	5655.550569	0.098843	0.280000	40.578973	0.184240	99.900000	80.800000	16.000000
2021-05-21	21:47:00	2	188700000000	65619644324	0.000000	-112.382250	-0.220000	0.000000	5658.338085	0.099634	0.270000	40.578977	0.212585	100.700000	81.000000	16.000000
2021-05-21	21:47:00	2	188800000000	65719644324	0.000000	-112.382217	-0.190000	0.000000	5661.145976	0.075245	0.240000	40.578981	0.198413	101.400000	81.200000	16.000000
2021-05-21	21:47:00	2	188900000000	65819644324	0.000000	-112.382183	-0.160000	0.000000	5663.973153	0.050510	0.240000	40.578985	0.184240	102.100000	81.300000	15.000000
2021-05-21	21:47:00	2	189000000000	65919644324	0.000000	-112.382150	-0.120000	0.000000	5666.818700	0.076210	0.220000	40.578988	0.184240	102.700000	81.400000	16.000000
2021-05-21	21:47:00	2	189100000000	66019644324	0.000000	-112.382116	-0.100000	0.000000	5669.682143	0.000000	0.220000	40.578992	0.184240	103.400000	81.600000	16.000000
2021-05-21	21:47:00	2	189200000000	66119644324	0.000000	-112.382082	-0.060000	0.000000	5672.563489	-0.051450	0.220000	40.578996	0.170068	104.000000	81.400000	16.000000
2021-05-21	21:47:00	2	189300000000	66219644324	0.000000	-112.382048	-0.040000	0.000000	5675.461969	-0.025873	0.200000	40.579000	0.184240	104.600000	81.400000	16.000000
2021-05-21	21:47:00	2	189400000000	66319644324	0.000000	-112.382014	-0.020000	0.000000	5678.378191	-0.026046	0.180000	40.579004	0.184240	105.300000	81.300000	16.000000
2021-05-21	21:47:00	2	189500000000	66419644324	0.000000	-112.381980	0.020000	0.000000	5681.312005	0.000000	0.180000	40.579008	0.155896	105.900000	81.300000	16.000000
2021-05-21	21:47:00	2	189600000000	66519644324	0.000000	-112.381945	0.050000	0.000000	5684.261876	-0.026318	0.190000	40.579012	0.170068	106.400000	81.300000	16.000000
2021-05-21	21:47:00	2	189700000000	66619644324	0.000000	-112.381911	0.050000	0.000000	5687.228877	-0.079475	0.190000	40.579016	0.212585	107.100000	81.200000	16.000000
2021-05-21	21:47:00	2	189800000000	66719644324	0.000000	-112.381875	0.070000	0.000000	5690.215469	-0.053379	0.170000	40.579020	0.184240	107.900000	81.000000	16.000000
2021-05-21	21:47:00	2	189900000000	66819644324	0.000000	-112.381840	0.060000	0.000000	5693.220278	-0.026813	0.180000	40.579024	0.155896	108.400000	81.000000	16.000000
2021-05-21	21:47:00	2	190000000000	66919644324	0.000000	-112.381805	0.060000	0.000000	5696.240825	0.000000	0.190000	40.579028	0.170068	109.000000	80.900000	16.000000
2021-05-21	21:47:00	2	190100000000	67019644324	0.000000	-112.381769	0.090000	0.000000	5699.278197	-0.054220	0.180000	40.579033	0.184240	109.600000	81.000000	16.000000
2021-05-21	21:47:00	2	190200000000	67119644324	0.000000	-112.381733	0.100000	0.000000	5702.333001	-0.081849	0.180000	40.579037	0.170068	110.300000	80.700000	16.000000
2021-05-21	21:47:00	2	190300000000	67219644324	0.000000	-112.381697	0.100000	0.000000	5705.404631	-0.054814	0.180000	40.579041	0.155896	110.800000	80.700000	16.000000
2021-05-21	21:47:00	2	190400000000	67319644324	0.000000	-112.381661	0.120000	0.000000	5708.492470	-0.055110	0.180000	40.579046	0.198413	111.400000	80.500000	16.000000
2021-05-21	21:47:00	2	190500000000	67419644324	0.000000	-112.381625	0.130000	0.000000	5711.598040	-0.027753	0.180000	40.579050	0.155896	112.200000	80.500000	16.000000
2021-05-21	21:47:00	2	190600000000	67519644324	0.000000	-112.381588	0.130000	0.000000	5714.720456	-0.083482	0.180000	40.579055	0.170068	112.500000	80.400000	16.000000
2021-05-21	21:47:00	2	190700000000	67619644324	0.000000	-112.381552	0.140000	0.000000	5717.859367	-0.084150	0.180000	40.579060	0.212585	113.400000	80.200000	16.000000
2021-05-21	21:47:00	2	190800000000	67719644324	0.000000	-112.381515	0.150000	0.000000	5721.018193	-0.084595	0.180000	40.579065	0.170068	114.000000	80.100000	16.000000
2021-05-21	21:47:00	2	190900000000	67819644324	0.000000	-112.381478	0.160000	0.000000	5724.193834	-0.085040	0.180000	40.579070	0.155896	114.600000	79.900000	16.000000
2021-05-21	21:47:00	2	191000000000	67919644324	0.000000	-112.381441	0.150000	0.000000	5727.385378	-0.113882	0.150000	40.579075	0.170068	115.100000	79.800000	16.000000
2021-05-21	21:47:00	2	191100000000	68019644324	0.000000	-112.381403	0.150000	0.000000	5730.592805	-0.085931	0.160000	40.579080	0.155896	115.800000	79.500000	16.000000
2021-05-21	21:47:00	2	191200000000	68119644324	0.000000	-112.381366	0.140000	0.000000	5733.816142	-0.086228	0.160000	40.579085	0.155896	116.200000	79.500000	16.000000
2021-05-21	21:47:00	2	191300000000	68219644324	0.000000	-112.381328	0.110000	0.000000	5737.054278	-0.086747	0.160000	40.579090	0.155896	116.900000	79.200000	16.000000
2021-05-21	21:47:00	2	191400000000	68319644324	0.000000	-112.381290	0.140000	0.000000	5740.308483	-0.058029	0.160000	40.579096	0.170068	117.300000	79.200000	16.000000
2021-05-21	21:47:00	2	191500000000	68419644324	0.000000	-112.381253	0.120000	0.000000	5743.579190	-0.058425	0.150000	40.579101	0.198413	118.100000	79.000000	16.000000
2021-05-21	21:47:00	2	191600000000	68519644324	0.000000	-112.381214	0.110000	0.000000	5746.868417	-0.029361	0.170000	40.579107	0.155896	118.700000	79.000000	16.000000
2021-05-21	21:47:00	2	191700000000	68619644324	0.000000	-112.381176	0.100000	0.000000	5750.173228	-0.058969	0.160000	40.579113	0.141723	119.200000	78.900000	16.000000
2021-05-21	21:47:00	2	191800000000	68719644324	0.000000	-112.381138	0.100000	0.000000	5753.492707	-0.059217	0.160000	40.579119	0.170068	119.700000	78.800000	16.000000
2021-05-21	21:47:00	2	191900000000	68819644324	0.000000	-112.381099	0.090000	0.000000	5756.828228	-0.059563	0.150000	40.579124	0.170068	120.400000	78.700000	16.000000
2021-05-21	21:47:00	2	192000000000	68919644324	0.000000	-112.381060	0.120000	0.000000	5760.180110	-0.059810	0.150000	40.579130	0.141723	120.900000	78.600000	16.000000
2021-05-21	21:47:00	2	192100000000	69019644324	0.000000	-112.381021	0.140000	0.000000	5763.546187	-0.060058	0.150000	40.579136	0.141723	121.400000	78.500000	16.000000
2021-05-21	21:47:00	2	192200000000	69119644324	0.000000	-112.380982	0.130000	0.000000	5766.925528	-0.120610	0.140000	40.579143	0.113379	121.900000	78.400000	16.000000
2021-05-21	21:47:00	2	192300000000	69219644324	0.000000	-112.380943	0.120000	0.000000	5770.316293	-0.120907	0.140000	40.579149	0.099206	122.200000	78.100000	16.000000
2021-05-21	21:47:00	2	192400000000	69319644324	0.000000	-112.380903	0.130000	0.000000	5773.715836	-0.090977	0.120000	40.579155	0.056689	122.600000	78.000000	16.000000
2021-05-21	21:47:00	2	192500000000	69419644324	0.000000	-112.380864	0.120000	0.000000	5777.122031	-0.090977	0.120000	40.579162	0.056689	122.600000	77.800000	16.000000
2021-05-21	21:47:00	2	192600000000	69519644324	0.000000	-112.380824	0.130000	0.000000	5780.533769	-0.091274	0.100000	40.579168	0.085034	123.000000	77.700000	16.000000
2021-05-21	21:47:00	2	192700000000	69619644324	0.000000	-112.380785	0.130000	0.000000	5783.953542	-0.091422	0.080000	40.579175	0.070862	123.200000	77.500000	16.000000
2021-05-21	21:47:00	2	192800000000	69719644324	0.000000	-112.380745	0.120000	0.000000	5787.378376	-0.061096	0.090000	40.579181	-0.014172	123.500000	77.400000	16.000000
2021-05-21	21:47:00	2	192900000000	69819644324	0.000000	-112.380705	0.100000	0.000000	5790.801040	-0.030449	0.060000	40.579188	-0.141723	123.100000	77.300000	16.000000
2021-05-21	21:47:00	2	193000000000	69919644324	0.000000	-112.380666	0.080000	0.000000	5794.211196	0.000000	0.030000	40.579195	-0.155896	122.500000	77.300000	16.000000
2021-05-21	21:47:00	2	193100000000	70019644324	0.000000	-112.380627	0.050000	0.000000	5797.606691	-0.030177	-0.020000	40.579201	-0.127551	122.000000	77.300000	16.000000
2021-05-21	21:47:00	2	193200000000	70119644324	0.000000	-112.380588	0.020000	0.000000	5800.988596	-0.030078	-0.030000	40.579208	-0.155896	121.600000	77.200000	16.000000
2021-05-21	21:47:00	2	193300000000	70219644324	0.000000	-112.380549	0.030000	0.000000	5804.355694	0.000000	-0.060000	40.579214	-0.170068	120.900000	77.200000	16.000000
2021-05-21	21:47:00	2	193400000000	70319644324	0.000000	-112.380510	0.040000	0.000000	5807.707209	-0.119126	-0.100000	40.579221	-0.113379	120.400000	77.200000	16.000000
2021-05-21	21:47:00	2	193500000000	70419644324	0.000000	-112.380472	0.020000	0.000000	5811.046057	-0.148536	-0.100000	40.579228	-0.141723	120.100000	76.800000	16.000000
2021-05-21	21:47:00	2	193600000000	70519644324	0.000000	-112.380433	0.030000	0.000000	5814.371334	-0.147670	-0.120000	40.579235	-0.170068	119.400000	76.700000	16.000000
2021-05-21	21:47:00	2	193700000000	70619644324	0.000000	-112.380395	0.070000	0.000000	5817.680869	-0.264694	-0.140000	40.579242	-0.127551	118.900000	76.300000	16.000000
2021-05-21	21:47:00	2	193800000000	70719644324	0.000000	-112.380357	0.080000	0.000000	5820.976973	-0.322426	-0.160000	40.579249	-0.141723	118.500000	75.800000	16.000000
2021-05-21	21:47:00	2	193900000000	70819644324	0.000000	-112.380320	0.120000	0.000000	5824.258094	-0.408283	-0.180000	40.579256	-0.212585	117.900000	75.200000	16.000000
2021-05-21	21:47:00	2	194000000000	70919644324	0.000000	-112.380282	0.170000	0.000000	5827.520250	-0.463047	-0.200000	40.579264	-0.184240	117.000000	74.400000	16.000000
2021-05-21	21:47:00	2	194100000000	71019644324	0.000000	-112.380246	0.250000	0.000000	5830.763871	-0.519147	-0.220000	40.579272	-0.155896	116.600000	73.600000	16.000000
2021-05-21	21:47:00	2	194200000000	71119644324	0.000000	-112.380209	0.340000	0.000000	5833.993015	-0.630703	-0.230000	40.579280	-0.127551	115.900000	72.600000	16.000000
2021-05-21	21:47:00	2	194300000000	71219644324	0.000000	-112.380173	0.390000	0.000000	5837.208868	-0.629615	-0.250000	40.579289	-0.113379	115.700000	71.400000	16.000000
2021-05-21	21:47:00	2	194400000000	71319644324	0.000000	-112.380136	0.430000	0.000000	5840.412844	-0.683291	-0.260000	40.579299	-0.170068	115.100000	70.400000	16.000000
2021-05-21	21:47:00	2	194500000000	71419644324	0.000000	-112.380101	0.480000	0.000000	5843.600762	-0.764695	-0.280000	40.579309	-0.170068	114.500000	69.000000	16.000000
2021-05-21	21:47:00	2	194600000000	71519644324	0.000000	-112.380066	0.540000	0.000000	5846.772326	-0.788861	-0.300000	40.579319	-0.155896	113.900000	67.700000	16.000000
2021-05-21	21:47:00	2	194700000000	71619644324	0.000000	-112.380031	0.600000	0.000000	5849.927360	-0.841498	-0.340000	40.579330	-0.198413	113.400000	66.200000	16.000000
2021-05-21	21:47:00	2	194800000000	71719644324	0.000000	-112.379997	0.650000	0.000000	5853.063732	-0.834820	-0.320000	40.579342	-0.212585	112.500000	64.700000	16.000000
2021-05-21	21:47:00	2	194900000000	71819644324	0.000000	-112.379964	0.670000	0.000000	5856.180822	-0.747331	-0.350000	40.579354	-0.127551	111.900000	63.200000	16.000000
2021-05-21	21:47:00	2	195000000000	71919644324	0.000000	-112.379932	0.690000	0.000000	5859.284332	-0.745327	-0.340000	40.579367	-0.113379	111.600000	62.000000	16.000000
2021-05-21	21:47:00	2	195100000000	72019644324	0.000000	-112.379900	0.730000	0.000000	5862.375958	-0.906874	-0.340000	40.579380	-0.155896	111.100000	60.500000	16.000000
2021-05-21	21:47:00	2	195200000000	72119644324	0.000000	-112.379869	0.760000	0.000000	5865.452296	-0.929309	-0.330000	40.579394	-0.184240	110.500000	58.700000	16.000000
2021-05-21	21:47:00	2	195300000000	72219644324	0.000000	-112.379838	0.790000	0.000000	5868.511043	-0.923422	-0.360000	40.579409	-0.184240	109.800000	57.100000	15.000000
2021-05-21	21:47:00	2	195400000000	72319644324	0.000000	-112.379808	0.830000	0.000000	5871.551573	-0.999409	-0.370000	40.579425	-0.184240	109.200000	55.300000	15.000000
2021-05-21	21:47:00	2	195500000000	72419644324	0.000000	-112.379780	0.860000	0.000000	5874.574207	-0.966165	-0.380000	40.579441	-0.184240	108.500000	53.400000	15.000000
2021-05-21	21:47:00	2	195600000000	72519644324	0.000000	-112.379751	0.860000	0.000000	5877.578624	-0.800685	-0.360000	40.579458	-0.184240	107.900000	51.700000	15.000000
2021-05-21	21:47:00	2	195700000000	72619644324	0.000000	-112.379724	0.830000	0.000000	5880.566086	-0.822007	-0.360000	40.579475	-0.141723	107.200000	50.400000	15.000000
2021-05-21	21:47:00	2	195800000000	72719644324	0.000000	-112.379697	0.840000	0.000000	5883.540443	-0.925475	-0.360000	40.579493	-0.056689	106.900000	48.600000	15.000000
2021-05-21	21:47:00	2	195900000000	72819644324	0.000000	-112.379672	0.850000	0.000000	5886.506132	-0.977444	-0.380000	40.579511	-0.141723	106.800000	46.900000	15.000000
2021-05-21	21:47:00	2	196000000000	72919644324	0.000000	-112.379647	0.870000	0.000000	5889.459184	-0.943012	-0.360000	40.579530	-0.184240	105.900000	44.900000	15.000000
2021-05-21	21:47:00	2	196100000000	73019644324	0.000000	-112.379623	0.880000	0.000000	5892.394461	-0.835067	-0.310000	40.579549	-0.155896	105.500000	43.300000	15.000000
2021-05-21	21:47:00	2	196200000000	73119644324	0.000000	-112.379599	0.830000	0.000000	5895.315891	-0.777681	-0.300000	40.579568	-0.099206	104.800000	41.700000	15.000000
2021-05-21	21:47:00	2	196300000000	73219644324	0.000000	-112.379577	0.820000	0.000000	5898.226497	-0.881372	-0.320000	40.579588	-0.070862	104.800000	40.300000	16.000000
2021-05-21	21:47:00	2	196400000000	73319644324	0.000000	-112.379555	0.850000	0.000000	5901.130028	-0.980363	-0.330000	40.579608	-0.099206	104.300000	38.300000	16.000000
2021-05-21	21:47:00	2	196500000000	73419644324	0.000000	-112.379535	0.830000	0.000000	5904.023974	-0.849735	-0.330000	40.579629	-0.085034	104.100000	36.500000	15.000000
2021-05-21	21:47:00	2	196600000000	73519644324	0.000000	-112.379515	0.790000	0.000000	5906.908814	-0.897771	-0.340000	40.579650	-0.127551	103.700000	35.000000	15.000000
2021-05-21	21:47:00	2	196700000000	73619644324	0.000000	-112.379497	0.810000	0.000000	5909.781769	-0.995550	-0.380000	40.579672	-0.127551	103.200000	33.000000	15.000000
2021-05-21	21:47:00	2	196800000000	73719644324	0.000000	-112.379479	0.860000	0.000000	5912.642377	-0.966264	-0.380000	40.579694	-0.113379	102.800000	31.100000	15.000000
2021-05-21	21:47:00	2	196900000000	73819644324	0.000000	-112.379462	0.880000	0.000000	5915.491408	-0.886517	-0.380000	40.579716	-0.127551	102.400000	29.200000	16.000000
2021-05-21	21:47:00	2	197000000000	73919644324	0.000000	-112.379446	0.890000	0.000000	5918.330133	-1.008215	-0.370000	40.579739	-0.042517	101.900000	27.600000	16.000000
2021-05-21	21:47:00	2	197100000000	74019644324	0.000000	-112.379432	0.930000	0.000000	5921.162346	-1.085958	-0.350000	40.579762	-0.056689	102.100000	25.200000	16.000000
2021-05-21	21:47:00	2	197200000000	74119644324	0.000000	-112.379418	0.900000	0.000000	5923.989181	-0.954044	-0.340000	40.579785	-0.113379	101.500000	23.300000	16.000000
2021-05-21	21:47:00	2	197300000000	74219644324	0.000000	-112.379406	0.930000	0.000000	5926.807381	-0.952165	-0.330000	40.579809	0.000000	101.300000	21.400000	16.000000
2021-05-21	21:47:00	2	197400000000	74319644324	0.000000	-112.379394	0.980000	0.000000	5929.623100	-0.954044	-0.320000	40.579833	-0.028345	101.500000	19.500000	16.000000
2021-05-21	21:47:00	2	197500000000	74419644324	0.000000	-112.379384	0.960000	0.000000	5932.437305	-0.825247	-0.300000	40.579857	-0.028345	101.100000	17.600000	16.000000
2021-05-21	21:47:00	2	197600000000	74519644324	0.000000	-112.379374	0.910000	0.000000	5935.247771	-0.776766	-0.290000	40.579881	-0.028345	101.300000	16.200000	16.000000
2021-05-21	21:47:00	2	197700000000	74619644324	0.000000	-112.379366	0.870000	0.000000	5938.055793	-0.798657	-0.270000	40.579906	-0.056689	100.900000	14.500000	16.000000
2021-05-21	21:47:00	2	197800000000	74719644324	0.000000	-112.379358	0.860000	0.000000	5940.859177	-0.748741	-0.260000	40.579930	0.000000	100.900000	13.000000	16.000000
2021-05-21	21:47:00	2	197900000000	74819644324	0.000000	-112.379351	0.850000	0.000000	5943.660071	-0.873531	-0.270000	40.579955	-0.085034	100.900000	11.500000	16.000000
2021-05-21	21:47:00	2	198000000000	74919644324	0.000000	-112.379346	0.840000	0.000000	5946.452619	-0.992384	-0.300000	40.579980	-0.170068	100.300000	9.500000	16.000000
2021-05-21	21:47:00	2	198100000000	75019644324	0.000000	-112.379341	0.870000	0.000000	5949.229408	-0.912464	-0.310000	40.580004	-0.170068	99.700000	7.500000	16.000000
2021-05-21	21:47:00	2	198200000000	75119644324	0.000000	-112.379338	0.910000	0.000000	5951.990158	-0.931486	-0.310000	40.580029	-0.141723	99.100000	5.800000	16.000000
2021-05-21	21:47:00	2	198300000000	75219644324	0.000000	-112.379335	0.900000	0.000000	5954.737651	-0.976554	-0.320000	40.580053	-0.085034	98.700000	3.700000	15.000000
2021-05-21	21:47:00	2	198400000000	75319644324	0.000000	-112.379334	0.920000	0.000000	5957.476512	-0.925846	-0.330000	40.580078	-0.056689	98.500000	1.800000	15.000000
2021-05-21	21:47:00	2	198500000000	75419644324	0.000000	-112.379334	0.930000	0.000000	5960.210144	-0.923966	-0.320000	40.580103	-0.028345	98.300000	359.900000	15.000000
2021-05-21	21:47:00	2	198600000000	75519644324	0.000000	-112.379335	0.930000	0.000000	5962.939431	-0.875336	-0.320000	40.580127	-0.070862	98.300000	358.000000	15.000000
2021-05-21	21:47:00	2	198700000000	75619644324	0.000000	-112.379337	0.920000	0.000000	5965.662402	-0.822502	-0.310000	40.580152	-0.099206	97.800000	356.300000	15.000000
2021-05-21	21:47:00	2	198800000000	75719644324	0.000000	-112.379340	0.910000	0.000000	5968.376414	-0.844961	-0.320000	40.580176	-0.056689	97.600000	354.600000	16.000000
2021-05-21	21:47:00	2	198900000000	75819644324	0.000000	-112.379344	0.910000	0.000000	5971.083474	-0.939599	-0.310000	40.580200	-0.099206	97.400000	352.800000	16.000000
2021-05-21	21:47:00	2	199000000000	75919644324	0.000000	-112.379349	0.880000	0.000000	5973.782375	-1.030650	-0.330000	40.580224	-0.070862	96.900000	350.700000	16.000000
2021-05-21	21:47:00	2	199100000000	76019644324	0.000000	-112.379355	0.880000	0.000000	5976.473540	-1.030650	-0.340000	40.580248	-0.056689	96.900000	348.500000	16.000000
2021-05-21	21:47:00	2	199200000000	76119644324	0.000000	-112.379362	0.920000	0.000000	5979.158384	-1.002526	-0.340000	40.580271	-0.113379	96.500000	346.400000	16.000000
2021-05-21	21:47:00	2	199300000000	76219644324	0.000000	-112.379370	0.910000	0.000000	5981.833978	-0.998370	-0.360000	40.580295	-0.056689	96.100000	344.300000	16.000000
2021-05-21	21:47:00	2	199400000000	76319644324	0.000000	-112.379379	0.950000	0.000000	5984.505284	-0.974600	-0.370000	40.580318	0.056689	96.100000	342.200000	16.000000
2021-05-21	21:47:00	2	199500000000	76419644324	0.000000	-112.379390	0.960000	0.000000	5987.180609	-1.002526	-0.360000	40.580340	0.070862	96.500000	340.200000	16.000000
2021-05-21	21:47:00	2	199600000000	76519644324	0.000000	-112.379401	0.950000	0.000000	5989.863210	-0.979670	-0.350000	40.580363	0.070862	96.600000	338.000000	16.000000
2021-05-21	21:47:00	2	199700000000	76619644324	0.000000	-112.379414	0.970000	0.000000	5992.552588	-0.887754	-0.300000	40.580385	0.085034	97.000000	336.100000	16.000000
2021-05-21	21:47:00	2	199800000000	76719644324	0.000000	-112.379427	0.970000	0.000000	5995.249841	-0.961712	-0.280000	40.580407	0.056689	97.200000	334.300000	16.000000
2021-05-21	21:47:00	2	199900000000	76819644324	0.000000	-112.379442	0.980000	0.000000	5997.952637	-1.035968	-0.250000	40.580428	0.042517	97.400000	332.100000	16.000000
2021-05-21	21:47:00	2	200000000000	76919644324	0.000000	-112.379458	0.980000	0.000000	6000.661484	-1.037032	-0.250000	40.580450	0.113379	97.500000	330.000000	16.000000
2021-05-21	21:47:00	2	200100000000	77019644324	0.000000	-112.379475	0.980000	0.000000	6003.379723	-1.044477	-0.230000	40.580470	0.113379	98.200000	327.800000	16.000000
2021-05-21	21:47:00	2	200200000000	77119644324	0.000000	-112.379492	1.010000	0.000000	6006.109409	-0.972596	-0.250000	40.580491	0.085034	98.300000	325.700000	16.000000
2021-05-21	21:47:00	2	200300000000	77219644324	0.000000	-112.379511	1.040000	0.000000	6008.848346	-0.928666	-0.220000	40.580511	0.141723	98.800000	323.800000	16.000000
2021-05-21	21:47:00	2	200400000000	77319644324	0.000000	-112.379531	0.990000	0.000000	6011.598367	-1.056177	-0.220000	40.580530	0.042517	99.300000	321.900000	16.000000
2021-05-21	21:47:00	2	200500000000	77419644324	0.000000	-112.379552	0.980000	0.000000	6014.354106	-1.078562	-0.200000	40.580549	0.014172	99.100000	319.500000	16.000000
2021-05-21	21:47:00	2	200600000000	77519644324	0.000000	-112.379574	0.990000	0.000000	6017.113249	-1.008067	-0.210000	40.580567	0.127551	99.400000	317.500000	16.000000
2021-05-21	21:47:00	2	200700000000	77619644324	0.000000	-112.379597	1.030000	0.000000	6019.883833	-1.014152	-0.200000	40.580585	0.155896	100.000000	315.400000	16.000000
2021-05-21	21:47:00	2	200800000000	77719644324	0.000000	-112.379622	1.020000	0.000000	6022.669240	-0.919786	-0.180000	40.580603	0.141723	100.500000	313.400000	16.000000
2021-05-21	21:47:00	2	200900000000	77819644324	0.000000	-112.379647	1.010000	0.000000	6025.469002	-0.899379	-0.170000	40.580619	0.155896	101.000000	311.700000	16.000000
2021-05-21	21:47:00	2	201000000000	77919644324	0.000000	-112.379672	1.000000	0.000000	6028.283731	-1.055509	-0.160000	40.580636	0.155896	101.600000	309.800000	15.000000
2021-05-21	21:47:00	2	201100000000	78019644324	0.000000	-112.379699	1.040000	0.000000	6031.113898	-1.060704	-0.140000	40.580652	0.155896	102.100000	307.500000	15.000000
