"Start Date"	"Start Time"	"Lap Number"	"Session Time"	"Lap Time"	"GPS Longitudinal Acceleration"	"Throttle Position"	"Latitude"	"GPS Lateral Acceleration"	"RPM"	"Longitudinal Acceleration"	"Lateral Acceleration"	"Longitude"	"GPS Distance"	"Heading"	"Number of Satellites"	"GPS Speed"
2021-05-21	16:41:00	3	385400000000	30139648154	0.099206	0.000000	40.577773	-0.951769	0.000000	0.520000	1.000000	-112.386170	11613.998048	148.600000	20.000000	116.600000
2021-05-21	16:41:00	3	385500000000	30239648154	0.113379	0.000000	40.577748	-0.897153	0.000000	0.520000	0.970000	-112.386149	11617.242869	147.000000	20.000000	117.000000
2021-05-21	16:41:00	3	385600000000	30339648154	0.113379	0.000000	40.577724	-0.813102	0.000000	0.510000	0.940000	-112.386127	11620.498561	145.500000	20.000000	117.400000
2021-05-21	16:41:00	3	385700000000	30439648154	0.099206	0.000000	40.577700	-0.757596	0.000000	0.490000	0.900000	-112.386104	11623.765143	144.200000	20.000000	117.800000
2021-05-21	16:41:00	3	385800000000	30539648154	0.085034	0.000000	40.577676	-0.730313	0.000000	0.470000	0.850000	-112.386081	11627.041415	142.900000	20.000000	118.100000
2021-05-21	16:41:00	3	385900000000	30639648154	0.099206	0.000000	40.577653	-0.644308	0.000000	0.450000	0.810000	-112.386057	11630.326640	141.700000	20.000000	118.400000
2021-05-21	16:41:00	3	386000000000	30739648154	0.113379	0.000000	40.577630	-0.617099	0.000000	0.450000	0.770000	-112.386032	11633.621770	140.700000	20.000000	118.800000
2021-05-21	16:41:00	3	386100000000	30839648154	0.113379	0.000000	40.577607	-0.619177	0.000000	0.450000	0.720000	-112.386006	11636.927760	139.600000	20.000000	119.200000
2021-05-21	16:41:00	3	386200000000	30939648154	0.099206	0.000000	40.577585	-0.562087	0.000000	0.440000	0.680000	-112.385981	11640.244679	138.600000	20.000000	119.600000
2021-05-21	16:41:00	3	386300000000	31039648154	0.085034	0.000000	40.577562	-0.504182	0.000000	0.440000	0.640000	-112.385954	11643.571790	137.700000	20.000000	119.900000
2021-05-21	16:41:00	3	386400000000	31139648154	0.099206	0.000000	40.577540	-0.475711	0.000000	0.420000	0.590000	-112.385927	11646.905348	136.900000	20.000000	120.200000
2021-05-21	16:41:00	3	386500000000	31239648154	0.113379	0.000000	40.577518	-0.477294	0.000000	0.390000	0.550000	-112.385900	11650.249546	136.100000	20.000000	120.600000
2021-05-21	16:41:00	3	386600000000	31339648154	0.113379	0.000000	40.577497	-0.419018	0.000000	0.380000	0.520000	-112.385872	11653.604672	135.300000	20.000000	121.000000
2021-05-21	16:41:00	3	386700000000	31439648154	0.127551	0.000000	40.577475	-0.390374	0.000000	0.380000	0.490000	-112.385844	11656.971280	134.700000	20.000000	121.400000
2021-05-21	16:41:00	3	386800000000	31539648154	0.113379	0.000000	40.577454	-0.361829	0.000000	0.370000	0.470000	-112.385815	11660.349707	134.000000	20.000000	121.900000
2021-05-21	16:41:00	3	386900000000	31639648154	0.099206	0.000000	40.577432	-0.332493	0.000000	0.360000	0.440000	-112.385786	11663.739558	133.500000	20.000000	122.200000
2021-05-21	16:41:00	3	387000000000	31739648154	0.127551	0.000000	40.577411	-0.303256	0.000000	0.350000	0.400000	-112.385756	11667.139954	132.900000	20.000000	122.600000
2021-05-21	16:41:00	3	387100000000	31839648154	0.141723	0.000000	40.577391	-0.243594	0.000000	0.330000	0.360000	-112.385726	11670.552577	132.500000	20.000000	123.100000
2021-05-21	16:41:00	3	387200000000	31939648154	0.127551	0.000000	40.577370	-0.305730	0.000000	0.310000	0.330000	-112.385696	11673.978576	132.100000	20.000000	123.600000
2021-05-21	16:41:00	3	387300000000	32039648154	0.099206	0.000000	40.577349	-0.337391	0.000000	0.300000	0.320000	-112.385666	11677.416862	131.500000	20.000000	124.000000
2021-05-21	16:41:00	3	387400000000	32139648154	0.113379	0.000000	40.577329	-0.338207	0.000000	0.300000	0.310000	-112.385635	11680.865795	131.000000	20.000000	124.300000
2021-05-21	16:41:00	3	387500000000	32239648154	0.127551	0.000000	40.577309	-0.401307	0.000000	0.290000	0.310000	-112.385604	11684.325971	130.400000	20.000000	124.800000
2021-05-21	16:41:00	3	387600000000	32339648154	0.113379	0.000000	40.577288	-0.433562	0.000000	0.300000	0.330000	-112.385572	11687.798056	129.700000	20.000000	125.200000
2021-05-21	16:41:00	3	387700000000	32439648154	0.127551	0.000000	40.577269	-0.434947	0.000000	0.310000	0.350000	-112.385540	11691.281893	129.000000	20.000000	125.600000
2021-05-21	16:41:00	3	387800000000	32539648154	0.113379	0.000000	40.577249	-0.467870	0.000000	0.320000	0.370000	-112.385507	11694.777856	128.300000	20.000000	126.100000
2021-05-21	16:41:00	3	387900000000	32639648154	0.085034	0.000000	40.577230	-0.531514	0.000000	0.320000	0.390000	-112.385474	11698.284440	127.500000	20.000000	126.400000
2021-05-21	16:41:00	3	388000000000	32739648154	0.099206	0.000000	40.577211	-0.532776	0.000000	0.320000	0.410000	-112.385441	11701.800278	126.600000	20.000000	126.700000
2021-05-21	16:41:00	3	388100000000	32839648154	0.113379	0.000000	40.577192	-0.503019	0.000000	0.340000	0.420000	-112.385407	11705.326056	125.800000	20.000000	127.100000
2021-05-21	16:41:00	3	388200000000	32939648154	0.127551	0.000000	40.577174	-0.536140	0.000000	0.340000	0.430000	-112.385373	11708.864590	125.000000	20.000000	127.500000
2021-05-21	16:41:00	3	388300000000	33039648154	0.127551	0.000000	40.577156	-0.569904	0.000000	0.330000	0.450000	-112.385338	11712.411550	124.100000	20.000000	128.000000
2021-05-21	16:41:00	3	388400000000	33139648154	0.113379	0.000000	40.577138	-0.571685	0.000000	0.340000	0.480000	-112.385303	11715.971907	123.200000	20.000000	128.400000
2021-05-21	16:41:00	3	388500000000	33239648154	0.113379	0.000000	40.577121	-0.541606	0.000000	0.360000	0.500000	-112.385267	11719.543672	122.300000	20.000000	128.800000
2021-05-21	16:41:00	3	388600000000	33339648154	0.099206	0.000000	40.577103	-0.511330	0.000000	0.360000	0.500000	-112.385231	11723.126298	121.500000	20.000000	129.200000
2021-05-21	16:41:00	3	388700000000	33439648154	0.085034	0.000000	40.577087	-0.512518	0.000000	0.350000	0.490000	-112.385194	11726.718837	120.700000	20.000000	129.500000
2021-05-21	16:41:00	3	388800000000	33539648154	0.099206	0.000000	40.577070	-0.545811	0.000000	0.340000	0.490000	-112.385157	11730.320327	119.900000	20.000000	129.800000
2021-05-21	16:41:00	3	388900000000	33639648154	0.113379	0.000000	40.577055	-0.611904	0.000000	0.350000	0.500000	-112.385119	11733.931497	119.000000	20.000000	130.200000
2021-05-21	16:41:00	3	389000000000	33739648154	0.113379	0.000000	40.577040	-0.646089	0.000000	0.360000	0.510000	-112.385081	11737.553561	118.000000	20.000000	130.600000
2021-05-21	16:41:00	3	389100000000	33839648154	0.099206	0.000000	40.577025	-0.648068	0.000000	0.370000	0.530000	-112.385043	11741.186494	117.000000	20.000000	131.000000
2021-05-21	16:41:00	3	389200000000	33939648154	0.099206	0.000000	40.577011	-0.649552	0.000000	0.380000	0.550000	-112.385004	11744.829526	116.000000	20.000000	131.300000
2021-05-21	16:41:00	3	389300000000	34039648154	0.127551	0.000000	40.576996	-0.651531	0.000000	0.390000	0.560000	-112.384965	11748.482917	115.000000	20.000000	131.700000
2021-05-21	16:41:00	3	389400000000	34139648154	0.127551	0.000000	40.576982	-0.621304	0.000000	0.390000	0.580000	-112.384926	11752.148307	114.000000	20.000000	132.200000
2021-05-21	16:41:00	3	389500000000	34239648154	0.113379	0.000000	40.576969	-0.655983	0.000000	0.380000	0.600000	-112.384886	11755.825921	113.100000	20.000000	132.600000
2021-05-21	16:41:00	3	389600000000	34339648154	0.099206	0.000000	40.576957	-0.723758	0.000000	0.380000	0.600000	-112.384846	11759.514731	112.000000	20.000000	133.000000
2021-05-21	16:41:00	3	389700000000	34439648154	0.070862	0.000000	40.576945	-0.725390	0.000000	0.400000	0.610000	-112.384805	11763.212956	110.900000	20.000000	133.300000
2021-05-21	16:41:00	3	389800000000	34539648154	0.070862	0.000000	40.576934	-0.693457	0.000000	0.420000	0.630000	-112.384764	11766.918627	109.800000	20.000000	133.500000
2021-05-21	16:41:00	3	389900000000	34639648154	0.085034	0.000000	40.576923	-0.661919	0.000000	0.410000	0.620000	-112.384722	11770.631723	108.800000	20.000000	133.800000
2021-05-21	16:41:00	3	390000000000	34739648154	0.099206	0.000000	40.576913	-0.663403	0.000000	0.400000	0.610000	-112.384681	11774.353136	107.800000	20.000000	134.100000
2021-05-21	16:41:00	3	390100000000	34839648154	0.099206	0.000000	40.576902	-0.698651	0.000000	0.390000	0.610000	-112.384638	11778.084259	106.800000	20.000000	134.500000
2021-05-21	16:41:00	3	390200000000	34939648154	0.113379	0.000000	40.576893	-0.700210	0.000000	0.400000	0.630000	-112.384595	11781.826083	105.700000	20.000000	134.800000
2021-05-21	16:41:00	3	390300000000	35039648154	0.141723	0.000000	40.576885	-0.568939	0.000000	0.430000	0.630000	-112.384552	11785.575995	104.700000	20.000000	135.300000
2021-05-21	16:41:00	3	390400000000	35139648154	0.099206	0.000000	40.576876	-0.537451	0.000000	0.420000	0.600000	-112.384509	11789.339736	104.000000	20.000000	135.800000
2021-05-21	16:41:00	3	390500000000	35239648154	0.042517	0.000000	40.576869	-0.639163	0.000000	0.410000	0.580000	-112.384465	11793.113457	103.100000	20.000000	136.000000
2021-05-21	16:41:00	3	390600000000	35339648154	0.056689	0.000000	40.576861	-0.605968	0.000000	0.410000	0.610000	-112.384421	11796.892894	102.100000	20.000000	136.100000
2021-05-21	16:41:00	3	390700000000	35439648154	0.113379	0.000000	40.576855	-0.607304	0.000000	0.410000	0.610000	-112.384376	11800.678542	101.300000	20.000000	136.400000
2021-05-21	16:41:00	3	390800000000	35539648154	0.099206	0.000000	40.576848	-0.609530	0.000000	0.400000	0.600000	-112.384332	11804.473692	100.300000	20.000000	136.900000
2021-05-21	16:41:00	3	390900000000	35639648154	0.042517	0.000000	40.576842	-0.508684	0.000000	0.380000	0.580000	-112.384287	11808.278006	99.500000	20.000000	137.100000
2021-05-21	16:41:00	3	391000000000	35739648154	0.070862	0.000000	40.576837	-0.475118	0.000000	0.360000	0.560000	-112.384243	11812.088322	98.800000	20.000000	137.200000
2021-05-21	16:41:00	3	391100000000	35839648154	0.113379	0.000000	40.576833	-0.476503	0.000000	0.350000	0.540000	-112.384198	11815.905797	98.100000	20.000000	137.600000
2021-05-21	16:41:00	3	391200000000	35939648154	0.127551	0.000000	40.576829	-0.512023	0.000000	0.350000	0.530000	-112.384153	11819.733865	97.400000	20.000000	138.000000
2021-05-21	16:41:00	3	391300000000	36039648154	0.127551	0.000000	40.576825	-0.513878	0.000000	0.360000	0.520000	-112.384108	11823.574217	96.600000	20.000000	138.500000
2021-05-21	16:41:00	3	391400000000	36139648154	0.113379	0.000000	40.576822	-0.481005	0.000000	0.360000	0.510000	-112.384062	11827.426804	95.900000	20.000000	138.900000
2021-05-21	16:41:00	3	391500000000	36239648154	0.113379	0.000000	40.576818	-0.482390	0.000000	0.360000	0.500000	-112.384017	11831.290866	95.200000	20.000000	139.300000
2021-05-21	16:41:00	3	391600000000	36339648154	0.056689	0.000000	40.576815	-0.449220	0.000000	0.350000	0.480000	-112.383971	11835.164995	94.500000	20.000000	139.700000
2021-05-21	16:41:00	3	391700000000	36439648154	0.000000	0.000000	40.576812	-0.414664	0.000000	0.330000	0.450000	-112.383925	11839.044313	93.900000	20.000000	139.700000
2021-05-21	16:41:00	3	391800000000	36539648154	0.042517	0.000000	40.576810	-0.414664	0.000000	0.320000	0.450000	-112.383879	11842.925654	93.300000	20.000000	139.700000
2021-05-21	16:41:00	3	391900000000	36639648154	0.099206	0.000000	40.576809	-0.380925	0.000000	0.320000	0.440000	-112.383833	11846.811872	92.700000	19.000000	140.000000
2021-05-21	16:41:00	3	392000000000	36739648154	0.127551	0.000000	40.576807	-0.347285	0.000000	0.330000	0.420000	-112.383787	11850.707344	92.200000	19.000000	140.400000
2021-05-21	16:41:00	3	392100000000	36839648154	0.127551	0.000000	40.576806	-0.313670	0.000000	0.300000	0.390000	-112.383741	11854.616536	91.700000	19.000000	140.900000
2021-05-21	16:41:00	3	392200000000	36939648154	0.085034	0.000000	40.576806	-0.314560	0.000000	0.280000	0.370000	-112.383694	11858.533558	91.300000	19.000000	141.300000
2021-05-21	16:41:00	3	392300000000	37039648154	0.056689	0.000000	40.576806	-0.280005	0.000000	0.300000	0.340000	-112.383648	11862.460602	90.800000	20.000000	141.500000
2021-05-21	16:41:00	3	392400000000	37139648154	0.085034	0.000000	40.576805	-0.175250	0.000000	0.270000	0.320000	-112.383602	11866.394331	90.500000	20.000000	141.700000
2021-05-21	16:41:00	3	392500000000	37239648154	0.099206	0.000000	40.576805	-0.105447	0.000000	0.240000	0.300000	-112.383555	11870.335807	90.300000	20.000000	142.100000
2021-05-21	16:41:00	3	392600000000	37339648154	0.099206	0.000000	40.576806	-0.070446	0.000000	0.250000	0.240000	-112.383508	11874.286992	90.200000	20.000000	142.400000
2021-05-21	16:41:00	3	392700000000	37439648154	0.099206	0.000000	40.576806	-0.035322	0.000000	0.230000	0.190000	-112.383461	11878.247793	90.100000	20.000000	142.800000
2021-05-21	16:41:00	3	392800000000	37539648154	0.085034	0.000000	40.576806	-0.070793	0.000000	0.200000	0.160000	-112.383415	11882.218188	90.100000	20.000000	143.100000
2021-05-21	16:41:00	3	392900000000	37639648154	0.099206	0.000000	40.576806	-0.106412	0.000000	0.190000	0.150000	-112.383368	11886.197545	89.900000	20.000000	143.400000
2021-05-21	16:41:00	3	393000000000	37739648154	0.127551	0.000000	40.576807	-0.035570	0.000000	0.200000	0.120000	-112.383320	11890.186932	89.800000	20.000000	143.800000
2021-05-21	16:41:00	3	393100000000	37839648154	0.127551	0.000000	40.576807	0.000000	0.000000	0.220000	0.090000	-112.383272	11894.188273	89.800000	20.000000	144.300000
2021-05-21	16:41:00	3	393200000000	37939648154	0.085034	0.000000	40.576807	-0.035792	0.000000	0.200000	0.090000	-112.383225	11898.201301	89.800000	20.000000	144.700000
2021-05-21	16:41:00	3	393300000000	38039648154	0.070862	0.000000	40.576807	-0.035842	0.000000	0.170000	0.080000	-112.383177	11902.223253	89.700000	20.000000	144.900000
2021-05-21	16:41:00	3	393400000000	38139648154	0.113379	0.000000	40.576808	0.000000	0.000000	0.190000	0.050000	-112.383130	11906.253402	89.700000	20.000000	145.200000
2021-05-21	16:41:00	3	393500000000	38239648154	0.099206	0.000000	40.576808	-0.036039	0.000000	0.210000	0.030000	-112.383082	11910.293714	89.700000	20.000000	145.700000
2021-05-21	16:41:00	3	393600000000	38339648154	0.056689	0.000000	40.576809	0.000000	0.000000	0.190000	0.030000	-112.383034	11914.342920	89.600000	20.000000	145.900000
2021-05-21	16:41:00	3	393700000000	38439648154	0.085034	0.000000	40.576809	0.036138	0.000000	0.150000	0.030000	-112.382986	11918.399168	89.700000	20.000000	146.100000
2021-05-21	16:41:00	3	393800000000	38539648154	0.113379	0.000000	40.576809	0.000000	0.000000	0.150000	0.010000	-112.382938	11922.464063	89.700000	20.000000	146.500000
2021-05-21	16:41:00	3	393900000000	38639648154	0.099206	0.000000	40.576810	0.000000	0.000000	0.180000	-0.010000	-112.382889	11926.539257	89.700000	20.000000	146.900000
2021-05-21	16:41:00	3	394000000000	38739648154	0.085034	0.000000	40.576810	-0.036411	0.000000	0.200000	0.010000	-112.382841	11930.624047	89.700000	20.000000	147.200000
2021-05-21	16:41:00	3	394100000000	38839648154	0.085034	0.000000	40.576811	-0.036485	0.000000	0.170000	0.020000	-112.382792	11934.718142	89.600000	20.000000	147.500000
2021-05-21	16:41:00	3	394200000000	38939648154	0.099206	0.000000	40.576811	-0.036559	0.000000	0.140000	0.030000	-112.382743	11938.818376	89.600000	20.000000	147.800000
2021-05-21	16:41:00	3	394300000000	39039648154	0.085034	0.000000	40.576812	-0.073316	0.000000	0.140000	0.040000	-112.382694	11942.928631	89.500000	20.000000	148.200000
2021-05-21	16:41:00	3	394400000000	39139648154	0.099206	0.000000	40.576812	-0.073415	0.000000	0.170000	0.030000	-112.382645	11947.048292	89.400000	20.000000	148.400000
2021-05-21	16:41:00	3	394500000000	39239648154	0.127551	0.000000	40.576813	-0.110493	0.000000	0.200000	0.040000	-112.382597	11951.177480	89.300000	20.000000	148.900000
2021-05-21	16:41:00	3	394600000000	39339648154	0.085034	0.000000	40.576813	-0.073860	0.000000	0.180000	0.050000	-112.382547	11955.317959	89.100000	20.000000	149.300000
2021-05-21	16:41:00	3	394700000000	39439648154	0.070862	0.000000	40.576814	0.000000	0.000000	0.170000	0.060000	-112.382498	11959.467597	89.100000	20.000000	149.500000
2021-05-21	16:41:00	3	394800000000	39539648154	0.070862	0.000000	40.576814	0.000000	0.000000	0.160000	0.050000	-112.382449	11963.624381	89.100000	20.000000	149.800000
2021-05-21	16:41:00	3	394900000000	39639648154	0.085034	0.000000	40.576815	0.037103	0.000000	0.150000	0.020000	-112.382399	11967.788530	89.100000	20.000000	150.000000
2021-05-21	16:41:00	3	395000000000	39739648154	0.127551	0.000000	40.576816	0.037202	0.000000	0.150000	-0.020000	-112.382350	11971.961574	89.200000	20.000000	150.400000
2021-05-21	16:41:00	3	395100000000	39839648154	0.085034	0.000000	40.576816	0.037326	0.000000	0.160000	-0.020000	-112.382300	11976.145404	89.200000	20.000000	150.900000
2021-05-21	16:41:00	3	395200000000	39939648154	0.056689	0.000000	40.576817	0.074701	0.000000	0.160000	-0.010000	-112.382251	11980.337859	89.300000	20.000000	151.000000
2021-05-21	16:41:00	3	395300000000	40039648154	0.099206	0.000000	40.576818	0.074849	0.000000	0.130000	0.000000	-112.382201	11984.537452	89.400000	20.000000	151.300000
2021-05-21	16:41:00	3	395400000000	40139648154	0.099206	0.000000	40.576818	0.037524	0.000000	0.130000	-0.020000	-112.382151	11988.745987	89.500000	20.000000	151.700000
2021-05-21	16:41:00	3	395500000000	40239648154	0.056689	0.000000	40.576819	0.037598	0.000000	0.160000	-0.040000	-112.382101	11992.963362	89.500000	20.000000	152.000000
2021-05-21	16:41:00	3	395600000000	40339648154	0.056689	0.000000	40.576819	0.075245	0.000000	0.170000	-0.060000	-112.382050	11997.186965	89.600000	20.000000	152.100000
2021-05-21	16:41:00	3	395700000000	40439648154	0.099206	0.000000	40.576820	0.075394	0.000000	0.160000	-0.080000	-112.382000	12001.417282	89.700000	20.000000	152.400000
2021-05-21	16:41:00	3	395800000000	40539648154	0.113379	0.000000	40.576820	0.075591	0.000000	0.150000	-0.080000	-112.381950	12005.656898	89.800000	20.000000	152.800000
2021-05-21	16:41:00	3	395900000000	40639648154	0.085034	0.000000	40.576820	0.075789	0.000000	0.130000	-0.060000	-112.381900	12009.906884	89.900000	20.000000	153.200000
2021-05-21	16:41:00	3	396000000000	40739648154	0.056689	0.000000	40.576820	0.113832	0.000000	0.090000	-0.040000	-112.381849	12014.165572	90.000000	20.000000	153.400000
2021-05-21	16:41:00	3	396100000000	40839648154	0.085034	0.000000	40.576820	0.075987	0.000000	0.060000	-0.040000	-112.381799	12018.429384	90.200000	20.000000	153.600000
2021-05-21	16:41:00	3	396200000000	40939648154	0.113379	0.000000	40.576820	0.038093	0.000000	0.070000	-0.050000	-112.381748	12022.701579	90.200000	20.000000	154.000000
2021-05-21	16:41:00	3	396300000000	41039648154	0.070862	0.000000	40.576820	0.076383	0.000000	0.100000	-0.070000	-112.381698	12026.983532	90.300000	20.000000	154.400000
2021-05-21	16:41:00	3	396400000000	41139648154	0.056689	0.000000	40.576820	0.076432	0.000000	0.150000	-0.090000	-112.381647	12031.273564	90.400000	20.000000	154.500000
2021-05-21	16:41:00	3	396500000000	41239648154	0.099206	0.000000	40.576820	0.076581	0.000000	0.210000	-0.100000	-112.381595	12035.569991	90.500000	20.000000	154.800000
2021-05-21	16:41:00	3	396600000000	41339648154	0.127551	0.000000	40.576820	0.115168	0.000000	0.240000	-0.120000	-112.381544	12039.875859	90.600000	20.000000	155.200000
2021-05-21	16:41:00	3	396700000000	41439648154	0.085034	0.000000	40.576820	0.154052	0.000000	0.250000	-0.140000	-112.381493	12044.192703	90.800000	20.000000	155.700000
2021-05-21	16:41:00	3	396800000000	41539648154	0.028345	0.000000	40.576819	0.154151	0.000000	0.240000	-0.150000	-112.381442	12048.517918	91.000000	20.000000	155.800000
2021-05-21	16:41:00	3	396900000000	41639648154	0.056689	0.000000	40.576819	0.154250	0.000000	0.220000	-0.130000	-112.381391	12052.847667	91.200000	20.000000	155.900000
2021-05-21	16:41:00	3	397000000000	41739648154	0.070862	0.000000	40.576818	0.193183	0.000000	0.180000	-0.100000	-112.381340	12057.182657	91.400000	20.000000	156.200000
2021-05-21	16:41:00	3	397100000000	41839648154	0.000000	0.000000	40.576817	0.154745	0.000000	0.110000	-0.080000	-112.381288	12061.522863	91.700000	20.000000	156.400000
2021-05-21	16:41:00	3	397200000000	41939648154	-0.113379	0.000000	40.576816	0.077273	0.000000	0.040000	-0.050000	-112.381237	12065.862119	91.800000	20.000000	156.200000
2021-05-21	16:41:00	3	397300000000	42039648154	-0.170068	0.000000	40.576815	0.076977	0.000000	-0.060000	-0.030000	-112.381186	12070.191231	91.900000	20.000000	155.600000
2021-05-21	16:41:00	3	397400000000	42139648154	-0.297619	0.000000	40.576813	0.038340	0.000000	-0.150000	-0.020000	-112.381135	12074.502300	92.000000	20.000000	155.000000
2021-05-21	16:41:00	3	397500000000	42239648154	-0.595238	0.000000	40.576812	-0.037969	0.000000	-0.240000	0.010000	-112.381084	12078.779970	92.000000	20.000000	153.500000
2021-05-21	16:41:00	3	397600000000	42339648154	-0.892857	0.000000	40.576811	-0.111903	0.000000	-0.350000	0.040000	-112.381034	12082.998032	91.900000	20.000000	150.800000
2021-05-21	16:41:00	3	397700000000	42439648154	-1.034580	0.000000	40.576810	-0.145642	0.000000	-0.450000	0.130000	-112.380986	12087.130368	91.700000	20.000000	147.200000
2021-05-21	16:41:00	3	397800000000	42539648154	-1.048753	0.000000	40.576808	-0.177477	0.000000	-0.530000	0.250000	-112.380938	12091.163406	91.500000	20.000000	143.500000
2021-05-21	16:41:00	3	397900000000	42639648154	-1.062925	0.000000	40.576808	-0.207481	0.000000	-0.630000	0.320000	-112.380891	12095.093185	91.200000	20.000000	139.800000
2021-05-21	16:41:00	3	398000000000	42739648154	-1.077098	0.000000	40.576807	-0.235481	0.000000	-0.680000	0.380000	-112.380846	12098.910216	90.900000	20.000000	136.000000
2021-05-21	16:41:00	3	398100000000	42839648154	-1.062925	0.000000	40.576807	-0.228901	0.000000	-0.730000	0.440000	-112.380802	12102.654013	90.500000	20.000000	132.200000
2021-05-21	16:41:00	3	398200000000	42939648154	-1.034580	0.000000	40.576807	-0.158925	0.000000	-0.790000	0.490000	-112.380759	12106.279795	90.200000	20.000000	128.500000
2021-05-21	16:41:00	3	398300000000	43039648154	-0.977891	0.000000	40.576807	-0.154473	0.000000	-0.820000	0.520000	-112.380718	12109.804162	90.000000	20.000000	124.900000
2021-05-21	16:41:00	3	398400000000	43139648154	-0.907029	0.000000	40.576807	-0.120313	0.000000	-0.830000	0.560000	-112.380677	12113.232110	89.700000	20.000000	121.600000
2021-05-21	16:41:00	3	398500000000	43239648154	-0.907029	0.000000	40.576807	-0.087934	0.000000	-0.810000	0.560000	-112.380638	12116.569042	89.600000	20.000000	118.500000
2021-05-21	16:41:00	3	398600000000	43339648154	-0.864512	0.000000	40.576807	-0.056990	0.000000	-0.810000	0.540000	-112.380599	12119.817813	89.400000	20.000000	115.200000
2021-05-21	16:41:00	3	398700000000	43439648154	-0.708617	0.000000	40.576808	0.055605	0.000000	-0.830000	0.500000	-112.380562	12122.983401	89.400000	20.000000	112.400000
2021-05-21	16:41:00	3	398800000000	43539648154	-0.510204	0.000000	40.576808	0.163550	0.000000	-0.790000	0.440000	-112.380525	12126.079858	89.600000	20.000000	110.200000
2021-05-21	16:41:00	3	398900000000	43639648154	-0.340136	0.000000	40.576808	0.161473	0.000000	-0.710000	0.360000	-112.380489	12129.125260	90.000000	20.000000	108.800000
2021-05-21	16:41:00	3	399000000000	43739648154	-0.240930	0.000000	40.576808	0.000000	0.000000	-0.610000	0.270000	-112.380454	12132.135660	90.200000	20.000000	107.800000
2021-05-21	16:41:00	3	399100000000	43839648154	-0.184240	0.000000	40.576808	-0.132458	0.000000	-0.510000	0.210000	-112.380418	12135.121465	90.000000	20.000000	107.100000
2021-05-21	16:41:00	3	399200000000	43939648154	-0.226757	0.000000	40.576808	-0.184402	0.000000	-0.410000	0.200000	-112.380383	12138.087105	89.700000	20.000000	106.500000
2021-05-21	16:41:00	3	399300000000	44039648154	-0.382653	0.000000	40.576808	-0.156575	0.000000	-0.330000	0.210000	-112.380348	12141.027901	89.300000	20.000000	105.500000
2021-05-21	16:41:00	3	399400000000	44139648154	-0.467687	0.000000	40.576808	-0.102701	0.000000	-0.290000	0.230000	-112.380314	12143.931935	89.100000	20.000000	103.800000
2021-05-21	16:41:00	3	399500000000	44239648154	-0.524376	0.000000	40.576809	-0.101118	0.000000	-0.300000	0.240000	-112.380280	12146.790809	88.900000	20.000000	102.200000
2021-05-21	16:41:00	3	399600000000	44339648154	-0.651927	0.000000	40.576809	-0.148561	0.000000	-0.340000	0.250000	-112.380247	12149.596038	88.700000	20.000000	100.100000
2021-05-21	16:41:00	3	399700000000	44439648154	-0.708617	0.000000	40.576810	-0.217276	0.000000	-0.390000	0.280000	-112.380215	12152.337996	88.300000	20.000000	97.600000
2021-05-21	16:41:00	3	399800000000	44539648154	-0.736961	0.000000	40.576811	-0.258757	0.000000	-0.430000	0.330000	-112.380184	12155.010891	87.800000	20.000000	95.100000
2021-05-21	16:41:00	3	399900000000	44639648154	-0.722789	0.000000	40.576812	-0.342833	0.000000	-0.470000	0.390000	-112.380153	12157.602711	87.200000	20.000000	92.400000
2021-05-21	16:41:00	3	400000000000	44739648154	-0.609410	0.000000	40.576813	-0.400714	0.000000	-0.480000	0.450000	-112.380124	12160.147125	86.300000	20.000000	90.000000
2021-05-21	16:41:00	3	400100000000	44839648154	-0.552721	0.000000	40.576815	-0.479422	0.000000	-0.490000	0.500000	-112.380094	12162.624015	85.400000	20.000000	88.100000
2021-05-21	16:41:00	3	400200000000	44939648154	-0.581066	0.000000	40.576817	-0.681510	0.000000	-0.470000	0.550000	-112.380066	12165.045114	84.100000	20.000000	86.100000
2021-05-21	16:41:00	3	400300000000	45039648154	-0.595238	0.000000	40.576819	-0.810332	0.000000	-0.410000	0.630000	-112.380038	12167.409367	82.200000	20.000000	84.000000
2021-05-21	16:41:00	3	400400000000	45139648154	-0.481859	0.000000	40.576823	-0.769815	0.000000	-0.350000	0.710000	-112.380011	12169.717712	80.200000	20.000000	81.900000
2021-05-21	16:41:00	3	400500000000	45239648154	-0.283447	0.000000	40.576827	-0.817406	0.000000	-0.300000	0.790000	-112.379985	12171.979544	78.400000	19.000000	80.600000
2021-05-21	16:41:00	3	400600000000	45339648154	-0.184240	0.000000	40.576831	-1.007943	0.000000	-0.230000	0.860000	-112.379959	12174.211046	76.100000	19.000000	79.900000
2021-05-21	16:41:00	3	400700000000	45439648154	-0.127551	0.000000	40.576837	-1.039604	0.000000	-0.110000	0.920000	-112.379935	12176.423572	73.300000	19.000000	79.300000
2021-05-21	16:41:00	3	400800000000	45539648154	-0.113379	0.000000	40.576843	-0.977048	0.000000	0.000000	0.950000	-112.379910	12178.622512	70.800000	18.000000	79.000000
2021-05-21	16:41:00	3	400900000000	45639648154	-0.184240	0.000000	40.576851	-0.990282	0.000000	0.070000	0.970000	-112.379886	12180.808560	68.300000	18.000000	78.500000
